Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Q_loss,Pi_q_loss,Success
1/20,4/20,1250,125000,184.6991364955902,126.78899098187685,495.25379948318005,3680.8611488342285,0.0
1/20,5/20,1300,130000,186.5301649570465,126.5768774151802,506.2795558720827,3753.1244637966156,0.0
1/20,6/20,1350,135000,187.37258315086365,134.72439624369144,574.8616793006659,3777.7585978507996,0.0
1/20,7/20,1400,140000,186.667786359787,144.24671553820372,578.9805144220591,3661.7948019504547,0.0
1/20,8/20,1450,145000,184.34804606437683,144.63349107652903,590.8358075916767,3640.848572731018,0.0
1/20,9/20,1500,150000,186.22187995910645,146.5938967615366,606.4341616928577,3559.0225586891174,0.0
1/20,10/20,1550,155000,185.1506221294403,151.129629381001,582.8392205238342,3505.2639405727386,0.0
1/20,11/20,1600,160000,185.604642868042,151.63739713281393,568.0748591721058,3375.1043457984924,0.0
1/20,12/20,1650,165000,183.7757294178009,154.81446312367916,534.6503620147705,3264.1827919483185,0.0
1/20,13/20,1700,170000,188.06697583198547,160.02577458322048,560.6744837164879,3240.1539924144745,0.0
1/20,14/20,1750,175000,183.39956164360046,158.70112352073193,536.9801492094994,3164.067311525345,0.0
1/20,15/20,1800,180000,183.57558631896973,158.3113477230072,521.0170173346996,3089.284655690193,0.0
1/20,16/20,1850,185000,185.5388388633728,159.13899023085833,511.2096924036741,3044.352596759796,0.0
1/20,17/20,1900,190000,182.3672182559967,163.86283031105995,506.95302444696426,2966.2290966510773,0.0
1/20,18/20,1950,195000,182.139488697052,166.25861530005932,538.990791246295,2893.261048555374,0.0
1/20,19/20,2000,200000,187.82198810577393,165.4495977088809,543.8469503968954,2836.2229932546616,0.0
2/20,0/20,2050,205000,187.34582591056824,166.87277103960514,543.1329191327095,2765.0738015174866,0.0
2/20,1/20,2100,210000,184.3190987110138,168.3679287135601,505.3111314326525,2718.3404166698456,0.0
2/20,2/20,2150,215000,183.1898112297058,169.6622952669859,489.58992570638657,2656.695629477501,0.0
2/20,3/20,2200,220000,183.8623468875885,165.8513440489769,499.873069986701,2600.0156594514847,0.01
2/20,4/20,2250,225000,185.49815821647644,168.03704795241356,502.2966728210449,2543.674614429474,0.0
2/20,5/20,2300,230000,183.95875310897827,169.86786024272442,504.32900907099247,2535.1146302223206,0.0
2/20,6/20,2350,235000,184.14175271987915,171.55830298364162,494.52393716573715,2503.6750000715256,0.0
2/20,7/20,2400,240000,181.8150188922882,167.15182426571846,494.86570416390896,2486.8671283721924,0.01
