Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
2/20,6/20,2350,235000,94.57277274131775,1875.78770673275,74.99398395419121,162.4640670977533,0.0
2/20,7/20,2400,240000,98.26796388626099,1841.4119344949722,74.23766202479601,172.3122004456818,0.0
2/20,8/20,2450,245000,91.72684812545776,1844.6510570049286,73.85361205041409,165.3487798757851,0.0
2/20,9/20,2500,250000,93.22128558158875,1838.2495667934418,74.51234901323915,177.05127201229334,0.0
2/20,10/20,2550,255000,95.56064701080322,1818.7744526267052,73.85047205165029,161.18771826848388,0.0
2/20,11/20,2600,260000,97.97032618522644,1878.8191791176796,73.51285930350423,176.3638568483293,0.0
2/20,12/20,2650,265000,96.16482639312744,1868.3907267451286,73.33164529502392,167.93128068372607,0.0
2/20,13/20,2700,270000,100.69220638275146,1889.3743047714233,73.15627957135439,182.39589942246675,0.0
2/20,14/20,2750,275000,99.30081844329834,1884.2204207777977,72.62558159977198,164.47637422010303,0.0
2/20,15/20,2800,280000,98.17882823944092,1890.0192730426788,71.93468134477735,165.2061684653163,0.0
2/20,16/20,2850,285000,98.91989231109619,1853.264966905117,71.96462262421846,161.43879821896553,0.0
2/20,17/20,2900,290000,99.66459441184998,1878.9963921904564,70.85753361135721,177.91883394494653,0.0
2/20,18/20,2950,295000,98.07267141342163,1863.9112627506256,70.62038872018456,167.1361650712788,0.0
2/20,19/20,3000,300000,96.71664786338806,1869.814025938511,72.07735430076718,173.17548950761557,0.0
3/20,0/20,3050,305000,101.40875291824341,1875.3374589681625,71.72170935943723,178.91306765004992,0.0
3/20,1/20,3100,310000,103.27848219871521,1886.2975229024887,71.53782728686929,165.245278313756,0.0
3/20,2/20,3150,315000,99.67418169975281,1882.5169497728348,70.23096672818065,162.23236821964383,0.0
3/20,3/20,3200,320000,100.0510323047638,1869.958079278469,71.24458734691143,167.69388384744525,0.0
3/20,4/20,3250,325000,95.00798964500427,1835.515281200409,71.2487020008266,180.41118579357862,0.0
3/20,5/20,3300,330000,101.01294445991516,1889.3105653524399,70.31214622035623,165.93876061215997,0.0
3/20,6/20,3350,335000,97.39399671554565,1864.9977907538414,69.47164674475789,172.70620207488537,0.0
3/20,7/20,3400,340000,102.40590238571167,1866.7300345897675,71.17345447465777,171.7715304903686,0.0
3/20,8/20,3450,345000,100.94006490707397,1850.947135090828,71.67433811724186,163.07592088356614,0.0
3/20,9/20,3500,350000,104.72243285179138,1855.2960724830627,71.98724579438567,165.1596063040197,0.0
3/20,10/20,3550,355000,104.75075173377991,1863.3561683893204,72.07447741553187,161.5173266455531,0.0
3/20,11/20,3600,360000,102.14194750785828,1840.8921585083008,70.03630757331848,161.48177326470613,0.0
3/20,12/20,3650,365000,98.61432790756226,1816.4266039133072,69.63629051297903,163.28807954490185,0.0
3/20,13/20,3700,370000,97.5810558795929,1802.110656619072,70.25080888718367,161.7403330244124,0.0
3/20,14/20,3750,375000,98.06662607192993,1822.4249817728996,70.13995665684342,164.67533084750175,0.0
3/20,15/20,3800,380000,100.38457751274109,1802.4937858581543,70.0229573212564,172.49743970483541,0.0
3/20,16/20,3850,385000,96.93467402458191,1789.6220727562904,69.78322615474463,151.9146241992712,0.0
3/20,17/20,3900,390000,93.05538749694824,1816.0997976064682,69.56229016557336,169.05457052215934,0.0
3/20,18/20,3950,395000,99.77436232566833,1801.2969793081284,71.1542470343411,173.64699472859502,0.0
3/20,19/20,4000,400000,99.74361181259155,1771.0901173949242,69.57882049679756,163.8303715363145,0.0
4/20,0/20,4050,405000,94.63910937309265,1782.8220623731613,69.11525214090943,162.0787833929062,0.0
4/20,1/20,4100,410000,92.72488856315613,1798.4955604076385,69.38894933462143,160.40168786793947,0.0
4/20,2/20,4150,415000,98.62006258964539,1812.1548055410385,68.72226833179593,171.74114770069718,0.0
4/20,3/20,4200,420000,95.58735299110413,1796.483960866928,68.28435221686959,171.7519473657012,0.0
4/20,4/20,4250,425000,93.55730438232422,1783.8720765709877,69.01355312392116,161.5560517348349,0.0
4/20,5/20,4300,430000,91.78746700286865,1806.015729367733,67.18415163457394,171.13503400236368,0.0
4/20,6/20,4350,435000,91.23398280143738,1820.9061420559883,67.71007982641459,174.39969684183598,0.0
4/20,7/20,4400,440000,94.03050589561462,1825.7250131368637,68.2618405111134,160.55740981176496,0.0
4/20,8/20,4450,445000,100.35056972503662,1839.4528605341911,67.7216605655849,167.20971072092652,0.0
4/20,9/20,4500,450000,97.3723533153534,1831.620601117611,69.04863898828626,162.4485890455544,0.0
4/20,10/20,4550,455000,93.58770680427551,1850.3097730875015,67.82658244669437,177.7202696427703,0.0
4/20,11/20,4600,460000,92.56465077400208,1872.3779351115227,69.45121384784579,163.48114577308297,0.0
4/20,12/20,4650,465000,93.68840980529785,1847.812418937683,69.08250067383051,176.9057004339993,0.0
4/20,13/20,4700,470000,95.69823861122131,1836.6866355538368,69.38301470503211,168.56153659895062,0.0
4/20,14/20,4750,475000,93.75748825073242,1818.8726281523705,68.67549226805568,189.82995641976595,0.0
4/20,15/20,4800,480000,98.88769769668579,1808.905689716339,69.56822229921818,180.87972021102905,0.0
4/20,16/20,4850,485000,96.89872121810913,1815.2141700983047,68.12352982908487,167.5325078740716,0.0
4/20,17/20,4900,490000,98.58415365219116,1820.162172615528,67.72778660058975,167.61877653375268,0.0
4/20,18/20,4950,495000,100.35498285293579,1826.4803354144096,68.3025723323226,171.3747567385435,0.0
4/20,19/20,5000,500000,94.86528062820435,1807.3159088492393,67.53129858523607,175.63679387792945,0.0
5/20,0/20,5050,505000,100.18395972251892,1827.95676779747,65.76456628739834,165.7764679454267,0.0
5/20,1/20,5100,510000,96.53020858764648,1821.5347954034805,64.05465262755752,170.14876241981983,0.0
5/20,2/20,5150,515000,91.34557104110718,1831.4854162931442,65.87453851476312,175.02347330003977,0.0
5/20,3/20,5200,520000,98.21061325073242,1856.2311841845512,65.30280108004808,166.84989178925753,0.0
5/20,4/20,5250,525000,96.09108400344849,1858.1288140416145,66.76839390024543,176.392394695431,0.0
5/20,5/20,5300,530000,95.03786563873291,1843.164530813694,66.1304627545178,178.9751320667565,0.0
5/20,6/20,5350,535000,100.15904378890991,1850.5427544116974,66.08220872655511,163.6120057888329,0.0
5/20,7/20,5400,540000,98.86692571640015,1854.7649179697037,66.52812607213855,180.04688515141606,0.0
5/20,8/20,5450,545000,94.12741899490356,1886.3864622712135,67.18801514431834,168.963133148849,0.0
5/20,9/20,5500,550000,96.86504030227661,1847.4528013467789,66.80899015441537,170.06166679412127,0.0
5/20,10/20,5550,555000,94.00882363319397,1849.4329650998116,66.48809146508574,171.19847344607115,0.0
5/20,11/20,5600,560000,97.23477125167847,1846.6152460575104,66.22470038384199,190.76928359270096,0.0
5/20,12/20,5650,565000,94.22315764427185,1857.379262626171,65.1826202198863,172.2416161261499,0.0
5/20,13/20,5700,570000,94.87875938415527,1824.226648926735,65.37184930965304,160.32736962661147,0.0
5/20,14/20,5750,575000,96.58613300323486,1839.1372943520546,66.71052541956306,198.0012574493885,0.0
5/20,15/20,5800,580000,99.68272018432617,1812.647222518921,66.03185711801052,160.21109699830413,0.0
5/20,16/20,5850,585000,98.18240547180176,1818.18601167202,65.33822855725884,165.6722483485937,0.0
5/20,17/20,5900,590000,99.68971538543701,1833.8176279067993,64.45282490178943,172.78192967921495,0.0
5/20,18/20,5950,595000,97.91185688972473,1844.1100319623947,63.71664461493492,171.25802768021822,0.0
5/20,19/20,6000,600000,95.82765603065491,1874.363721728325,65.52171339839697,171.8504862487316,0.0
6/20,0/20,6050,605000,99.13935470581055,1855.764828145504,65.27322245389223,166.94550340622663,0.0
6/20,1/20,6100,610000,100.60914134979248,1848.1164962649345,65.05203997716308,155.46260660886765,0.0
6/20,2/20,6150,615000,99.9369444847107,1865.0449722409248,64.82905143126845,171.65186052396894,0.0
6/20,3/20,6200,620000,99.39174389839172,1845.271333038807,65.83511854335666,163.68599258735776,0.0
6/20,4/20,6250,625000,99.0848274230957,1843.0488336086273,65.8644935451448,177.06108587235212,0.0
6/20,5/20,6300,630000,100.64557576179504,1828.6105657219887,63.49456210434437,164.84983010590076,0.0
6/20,6/20,6350,635000,100.80181121826172,1850.0297728776932,63.36618426069617,172.91822048276663,0.0
6/20,7/20,6400,640000,99.0464231967926,1834.8007900714874,64.03696648404002,169.0935445316136,0.0
6/20,8/20,6450,645000,95.2114953994751,1857.282124221325,64.10220723971725,168.93875342607498,0.0
6/20,9/20,6500,650000,103.2385892868042,1860.454919397831,64.3040239289403,159.70651031285524,0.0
6/20,10/20,6550,655000,101.18698453903198,1852.605772137642,63.74905749410391,172.27854577824473,0.0
6/20,11/20,6600,660000,98.29045271873474,1856.5033600330353,63.799769304692745,166.41000949591398,0.0
6/20,12/20,6650,665000,103.44443726539612,1858.9941022992134,64.2988267056644,167.46713637560606,0.0
6/20,13/20,6700,670000,47572.91376066208,1814.8392794132233,64.44843811541796,163.44018244370818,0.0
6/20,14/20,6750,675000,100.16592526435852,1828.7765877842903,65.14887095242739,161.0779489427805,0.0
6/20,15/20,6800,680000,101.96026253700256,1837.354497730732,64.43643322214484,180.0392670854926,0.0
6/20,16/20,6850,685000,97.0622329711914,1821.573738694191,62.430247254669666,164.54204793274403,0.0
6/20,17/20,6900,690000,99.11861371994019,1826.4824989438057,63.559632908552885,169.71685231104493,0.0
6/20,18/20,6950,695000,100.47045850753784,1838.3840561509132,63.06392863765359,187.80982425063848,0.0
6/20,19/20,7000,700000,97.39849066734314,1854.5500646233559,62.35837906226516,169.8997301980853,0.0
7/20,0/20,7050,705000,94.21581983566284,1834.143940269947,62.9966098330915,164.81655380874872,0.0
7/20,1/20,7100,710000,97.97948002815247,1835.1277013421059,63.15269781649113,185.1432504169643,0.0
7/20,2/20,7150,715000,98.50623679161072,1841.6221933364868,63.01244457811117,168.23242865875363,0.0
7/20,3/20,7200,720000,97.00084209442139,1853.758410871029,63.74624377116561,183.28976728022099,0.0
7/20,4/20,7250,725000,96.32286548614502,1840.1445789337158,61.704795241355896,165.62029790505767,0.0
7/20,5/20,7300,730000,56457.58021259308,1836.4736937880516,63.89235828444362,163.79093044996262,0.0
7/20,6/20,7350,735000,87.3120346069336,1841.4276031255722,63.73672426491976,188.5655247233808,0.0
7/20,7/20,7400,740000,86.26409411430359,1862.146097123623,64.43771117180586,171.78544469177723,0.0
7/20,8/20,7450,745000,84.62215495109558,1822.7048777341843,64.80344451591372,173.75927187502384,0.0
7/20,9/20,7500,750000,83.89694261550903,1825.807783484459,62.91014592722058,171.734914585948,0.0
7/20,10/20,7550,755000,82.26831841468811,1805.0339912772179,63.672254890203476,175.08427355811,0.0
7/20,11/20,7600,760000,88.39043951034546,1820.0446701049805,63.12312542647123,194.9513074979186,0.0
7/20,12/20,7650,765000,84.67802000045776,1828.6171737909317,63.18887985125184,169.22801072522998,0.0
7/20,13/20,7700,770000,85.8656051158905,1830.5231950879097,65.15770474821329,180.32923402637243,0.0
7/20,14/20,7750,775000,88.5221996307373,1806.5539695620537,64.05552411824465,167.1198591813445,0.0
7/20,15/20,7800,780000,89.26428151130676,1815.784139573574,64.00498797371984,170.5877921357751,0.0
7/20,16/20,7850,785000,87.55100440979004,1804.4244461655617,63.85678707808256,168.54131914675236,0.0
7/20,17/20,7900,790000,84.37746381759644,1818.179162144661,64.02034916356206,161.70867066830397,0.0
7/20,18/20,7950,795000,85.93343663215637,1822.2593796253204,63.5118526853621,170.30002100393176,0.0
7/20,19/20,8000,800000,83.69346237182617,1812.9622967243195,65.53546499088407,181.22164181619883,0.0
8/20,0/20,8050,805000,85.51732754707336,1776.5391533970833,65.30576446652412,166.30067143589258,0.0
8/20,1/20,8100,810000,86.17739915847778,1732.912959754467,66.38849177211523,169.38748494535685,0.0
8/20,2/20,8150,815000,86.97377038002014,1712.2315936684608,65.24405455589294,166.58577533066273,0.0
8/20,3/20,8200,820000,83.88574266433716,1716.7546206712723,65.96467523649335,164.10990029200912,0.0
8/20,4/20,8250,825000,82.26438879966736,1714.821196258068,65.93862721696496,177.7256715260446,0.0
8/20,5/20,8300,830000,86.85902905464172,1694.5686529278755,65.19992160797119,157.69067982956767,0.0
8/20,6/20,8350,835000,85.40001034736633,1694.8830749988556,65.0268741287291,172.76935828477144,0.0
8/20,7/20,8400,840000,86.77874422073364,1703.34584993124,64.45340575277805,180.14326249808073,0.0
8/20,8/20,8450,845000,87.68440842628479,1688.2481061816216,64.5451011620462,170.17633244767785,0.0
8/20,9/20,8500,850000,85.10851335525513,1692.4355811476707,63.98418829962611,162.07492649182677,0.0
8/20,10/20,8550,855000,89.01562023162842,1683.3011559844017,63.516221668571234,180.68276588618755,0.0
