Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
1/20,0/20,1050,105000,202.55098485946655,3082.4647337198257,296.01704585552216,97.49959828704596,0.0
1/20,1/20,1100,110000,199.19758677482605,3059.7202701568604,309.9818126857281,98.24821852147579,0.0
1/20,2/20,1150,115000,200.09695029258728,3075.0015292167664,296.32601073384285,100.1016473248601,0.0
1/20,3/20,1200,120000,202.25167894363403,3140.413691520691,333.7158956155181,104.2038666382432,0.0
1/20,4/20,1250,125000,201.09905695915222,3140.1944665908813,368.9272526502609,102.38541010022163,0.0
1/20,5/20,1300,130000,202.77312898635864,3136.4929543733597,354.6585023701191,102.17061399668455,0.0
1/20,6/20,1350,135000,202.17505431175232,3156.4861133098602,358.18858855962753,105.7843132391572,0.0
1/20,7/20,1400,140000,201.74200224876404,3134.496242284775,365.11942238360643,109.89303112775087,0.0
1/20,8/20,1450,145000,203.62299156188965,3160.1324813365936,349.480713352561,111.32948344945908,0.0
1/20,9/20,1500,150000,206.05910396575928,3159.707893848419,345.6334592849016,109.35696288198233,0.0
1/20,10/20,1550,155000,202.142808675766,3271.6981278657913,347.963945299387,108.82643736898899,0.0
1/20,11/20,1600,160000,200.60757279396057,3296.6996715068817,364.4671581238508,109.25260657072067,0.0
1/20,12/20,1650,165000,203.30426716804504,3333.843015193939,359.4409192353487,111.74707246571779,0.0
1/20,13/20,1700,170000,203.37906622886658,3404.157224416733,367.7934435904026,114.96263333410025,0.0
1/20,14/20,1750,175000,208.55993366241455,3440.3316667079926,382.46165196597576,115.53581081330776,0.0
1/20,15/20,1800,180000,206.56091117858887,3500.6382915973663,374.69956147670746,118.3970974907279,0.0
1/20,16/20,1850,185000,205.09197473526,3545.9031295776367,391.7957530170679,120.12733098864555,0.0
1/20,17/20,1900,190000,207.7231605052948,3607.619745492935,385.59682300686836,119.06690307706594,0.0
1/20,18/20,1950,195000,203.01421093940735,3616.149137735367,390.1756128370762,118.87873731553555,0.0
1/20,19/20,2000,200000,203.08686470985413,3699.8135294914246,411.48849311470985,121.2539299055934,0.0
2/20,0/20,2050,205000,204.05783557891846,3748.445327758789,430.0196227878332,123.36928947269917,0.0
2/20,1/20,2100,210000,205.79343509674072,3760.196126937866,428.3991262614727,123.03897716850042,0.0
2/20,2/20,2150,215000,203.31063199043274,3772.896981239319,431.0408378690481,120.8378885537386,0.0
2/20,3/20,2200,220000,207.12198448181152,3780.3508501052856,415.46255718171597,125.1140796020627,0.0
2/20,4/20,2250,225000,207.4992904663086,3866.938770055771,440.7012350708246,125.42673340439796,0.0
2/20,5/20,2300,230000,208.37425804138184,3906.576184272766,456.6759992688894,125.81181463599205,0.0
2/20,6/20,2350,235000,203.34737920761108,3954.748843193054,414.0430553853512,124.70240043848753,0.0
2/20,7/20,2400,240000,202.52529764175415,4010.3769891262054,457.15709868073463,124.83503127843142,0.0
2/20,8/20,2450,245000,203.10480189323425,4042.152015686035,489.9927480816841,123.54136345535517,0.0
2/20,9/20,2500,250000,202.6317913532257,4111.917510032654,459.29506258666515,125.30552416294813,0.0
2/20,10/20,2550,255000,202.25820183753967,4175.1251745224,461.84400720894337,127.29736582189798,0.0
2/20,11/20,2600,260000,204.4305820465088,4234.806872367859,453.62751376628876,128.21375850588083,0.0
