Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
5/30,1/20,5100,510000,68.1044270992279,10332.257662773132,41.34470799565315,32.93250974547118,0.0
5/30,2/20,5150,515000,71.95246315002441,10324.122109889984,39.591113245114684,35.29568394133821,0.0
5/30,3/20,5200,520000,69.54630255699158,10325.901637554169,41.28783908113837,28.53560956194997,0.0
5/30,4/20,5250,525000,67.74241733551025,10309.304774284363,40.5948877800256,28.445050917565823,0.0
5/30,5/20,5300,530000,67.79925298690796,10331.148701190948,40.280045858584344,26.943109336309135,0.0
5/30,6/20,5350,535000,67.56429123878479,10307.867921352386,40.93372934870422,28.00952239986509,0.0
5/30,7/20,5400,540000,65.59156394004822,10240.03769826889,40.12465577945113,26.166259518358856,0.0
5/30,8/20,5450,545000,66.46301031112671,10328.860420703888,39.75493364222348,26.80140771623701,0.0
5/30,9/20,5500,550000,70.19542860984802,10277.157670497894,39.571895429864526,27.09523555357009,0.0
5/30,10/20,5550,555000,66.24220752716064,10325.079761505127,38.9281882699579,26.38579980004579,0.0
5/30,11/20,5600,560000,65.24432516098022,10273.569664001465,39.40158328786492,36.0229020928964,0.0
5/30,12/20,5650,565000,67.9668927192688,10338.214396476746,38.88959085009992,26.85785716213286,0.0
5/30,13/20,5700,570000,66.05612277984619,10368.653823852539,38.86013394407928,22.678141361568123,0.0
5/30,14/20,5750,575000,63.9992241859436,10303.584596633911,38.904068959876895,26.175622014328837,0.0
5/30,15/20,5800,580000,68.60424757003784,10331.868259906769,37.904678424820304,26.24367707129568,0.0
5/30,16/20,5850,585000,65.8773844242096,10337.67644405365,39.07016462273896,36.55385695211589,0.0
5/30,17/20,5900,590000,63.53201627731323,10356.173913955688,39.564804347231984,23.90966398920864,0.0
5/30,18/20,5950,595000,65.19806957244873,10233.73955821991,38.55354982241988,23.954001953825355,0.0
5/30,19/20,6000,600000,68.61030220985413,10292.329718112946,40.61103814840317,32.182552677579224,0.0
6/30,0/20,6050,605000,65.9029815196991,10365.459020137787,39.85696627572179,27.83325817855075,0.0
