Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
0/20,0/20,50,5000,44.66139459609985,,,,0.0
0/20,1/20,100,10000,41.72896599769592,5.930281158536673,0.19780748849734664,3.76815664768219,0.0
0/20,2/20,150,15000,90.37709355354309,522.486400410533,3.6478110098978505,23.281883400399238,0.0
0/20,3/20,200,20000,92.17528223991394,1013.4855828285217,14.277352357283235,21.63935104943812,0.0
0/20,4/20,250,25000,91.54664039611816,1433.2439061403275,29.509909545537084,36.0759765766561,0.0
0/20,5/20,300,30000,90.8440010547638,1762.0220789909363,33.303372100926936,51.14628956839442,0.0
0/20,6/20,350,35000,90.64122986793518,2072.8163188695908,37.080099968239665,74.51230975799263,0.0
0/20,7/20,400,40000,89.51626181602478,2415.368784427643,43.491663072258234,95.28371007926762,0.0
0/20,8/20,450,45000,87.41754364967346,2714.973845243454,52.765428099781275,124.36949223466218,0.0
0/20,9/20,500,50000,89.91601657867432,2946.11829996109,61.65443701669574,153.54659561812878,0.0
0/20,10/20,550,55000,88.20035767555237,3204.9119544029236,70.3675784766674,189.23461033403873,0.0
0/20,11/20,600,60000,90.58884787559509,3381.9303929805756,73.57329171895981,210.4701125919819,0.0
0/20,12/20,650,65000,92.29116320610046,3482.777720451355,84.31006545573473,267.5018756464124,0.0
0/20,13/20,700,70000,89.46881937980652,3539.4287251234055,89.26997376978397,280.09192794561386,0.0
0/20,14/20,750,75000,89.63730049133301,3657.817648410797,94.12052952125669,297.4721534252167,0.0
0/20,15/20,800,80000,89.67298817634583,3813.3264038562775,91.50213907659054,344.8228113800287,0.0
0/20,16/20,850,85000,95.47899889945984,3928.1370861530304,96.07672264426947,396.03103229403496,0.0
0/20,17/20,900,90000,93.8489944934845,4070.6055641174316,105.71663065999746,442.9151848554611,0.0
0/20,18/20,950,95000,99.0035948753357,4169.204766988754,109.21721309423447,469.064585223794,0.0
0/20,19/20,1000,100000,100.48976850509644,4188.684480667114,119.40671308338642,496.51943676173687,0.0
1/20,0/20,1050,105000,100.88423180580139,4191.370795726776,119.09765738248825,527.8951276689768,0.0
1/20,1/20,1100,110000,99.46010494232178,4237.948400259018,117.13797937333584,531.9637491703033,0.0
1/20,2/20,1150,115000,97.76422691345215,4273.748799085617,119.5328742787242,518.9833948612213,0.0
1/20,3/20,1200,120000,98.36209225654602,4282.4544506073,122.12281981855631,524.0869164317846,0.0
1/20,4/20,1250,125000,97.39197397232056,4291.174361944199,117.19608444720507,513.4371218234301,0.0
1/20,5/20,1300,130000,97.0284595489502,4255.741713285446,119.16893397271633,519.0193246454,0.0
1/20,6/20,1350,135000,99.07432055473328,4269.172327756882,122.52479779720306,544.675681501627,0.0
1/20,7/20,1400,140000,97.18011927604675,4266.149005651474,122.87401988357306,549.837994620204,0.0
1/20,8/20,1450,145000,97.62856984138489,4280.587885141373,114.40411986410618,571.3687854856253,0.0
1/20,9/20,1500,150000,98.97362351417542,4262.054801940918,119.24731370806694,585.2092528343201,0.0
1/20,10/20,1550,155000,95.93605899810791,4222.218621730804,120.02352146804333,596.6411770880222,0.0
1/20,11/20,1600,160000,100.5834481716156,4194.724266529083,123.38009755313396,600.4623619318008,0.0
1/20,12/20,1650,165000,100.44395089149475,4144.925714969635,121.74698808044195,597.6448785066605,0.0
1/20,13/20,1700,170000,102.06684303283691,4191.045196533203,127.28783936798573,597.7171057760715,0.0
1/20,14/20,1750,175000,99.16705346107483,4139.654016017914,128.13257183134556,559.0171853154898,0.0
1/20,15/20,1800,180000,94.87297797203064,4131.6466727256775,127.11213454604149,568.8528271615505,0.0
1/20,16/20,1850,185000,93.77347803115845,4049.8298103809357,122.858114361763,544.0363061875105,0.0
1/20,17/20,1900,190000,94.3342297077179,4033.7421877384186,124.87485032528639,564.3027120232582,0.0
1/20,18/20,1950,195000,92.49709415435791,4015.960824728012,124.79591016471386,564.0410461872816,0.0
1/20,19/20,2000,200000,93.82405662536621,3972.505611181259,129.78220412135124,568.2908387184143,0.0
2/20,0/20,2050,205000,90.2831289768219,3931.243840456009,130.0456435829401,565.0703187733889,0.0
2/20,1/20,2100,210000,92.0425136089325,3907.1157970428467,130.050368309021,569.2040000259876,0.0
2/20,2/20,2150,215000,88.40209341049194,3824.9052653312683,133.71646662056446,560.7044567614794,0.0
2/20,3/20,2200,220000,88.113028049469,3799.325217485428,134.73736180365086,529.1154454350471,0.0
2/20,4/20,2250,225000,91.19515061378479,3797.948887348175,134.61080310493708,524.3538533300161,0.0
2/20,5/20,2300,230000,88.13546681404114,3780.3119733333588,134.9980219528079,564.8602879494429,0.01
2/20,6/20,2350,235000,88.7521870136261,3784.1219923496246,135.37629426270723,576.4735808223486,0.01
2/20,7/20,2400,240000,89.49665904045105,3750.649693250656,142.0037998482585,593.2046291679144,0.0
2/20,8/20,2450,245000,90.70708513259888,3775.0726392269135,136.35192380845547,595.7193795591593,0.01
2/20,9/20,2500,250000,94.55055117607117,3764.7207984924316,134.6704570427537,622.1169136315584,0.0
2/20,10/20,2550,255000,93.86915898323059,3784.959689617157,135.68069933354855,616.1752185374498,0.0
2/20,11/20,2600,260000,95.26357817649841,3751.9147911071777,137.38328183442354,589.5948912799358,0.0
2/20,12/20,2650,265000,93.08612656593323,3806.414370059967,132.28159690648317,654.839469268918,0.0
2/20,13/20,2700,270000,90.50411295890808,3746.4675517082214,133.10753763467073,606.0077396780252,0.01
2/20,14/20,2750,275000,90.67789483070374,3776.3991870880127,130.25903960317373,620.0845422446728,0.03
2/20,15/20,2800,280000,89.13664603233337,3785.2624158859253,132.14142037928104,589.6226121783257,0.02
2/20,16/20,2850,285000,88.2197515964508,3767.929041624069,132.49432326853275,612.347433924675,0.01
2/20,17/20,2900,290000,90.54913806915283,3774.823580980301,130.34765338152647,640.4285306632519,0.02
2/20,18/20,2950,295000,89.26500296592712,3742.237283706665,131.00929471850395,604.7187730818987,0.03
2/20,19/20,3000,300000,89.60655927658081,3758.3971016407013,128.43072801083326,608.3951687216759,0.08
3/20,0/20,3050,305000,91.13311791419983,3754.4671869277954,126.85603628307581,622.3647311478853,0.09
3/20,1/20,3100,310000,91.61850833892822,3794.421992301941,131.47885586321354,633.5855956226587,0.17
3/20,2/20,3150,315000,93.32405543327332,3803.8209364414215,130.95162038505077,699.3097117841244,0.02
3/20,3/20,3200,320000,92.25455856323242,3775.1861000061035,129.51470284163952,637.7126550227404,0.11
