Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_q_loss,Pi_l2_loss,Success
2/20,2/20,2150,215000,201.7813777923584,399.0774217247963,3257.7733051776886,98.01103600114584,0.0
2/20,3/20,2200,220000,202.19333934783936,418.83256033062935,3273.2283143997192,99.9675153940916,0.0
2/20,4/20,2250,225000,201.68200087547302,387.5646943375468,3327.2018568515778,101.59772051125765,0.0
2/20,5/20,2300,230000,202.6862452030182,420.5739835947752,3374.1425981521606,105.81678500026464,0.0
2/20,6/20,2350,235000,202.08098435401917,388.83901123702526,3424.627880334854,105.75962079316378,0.0
2/20,7/20,2400,240000,201.55820679664612,410.15882919728756,3478.3529624938965,110.43992072343826,0.0
2/20,8/20,2450,245000,204.77239966392517,425.7469335794449,3533.6931867599487,111.29967428743839,0.0
2/20,9/20,2500,250000,205.57605123519897,436.08588214218616,3651.9419066905975,112.52520491927862,0.0
2/20,10/20,2550,255000,200.00052404403687,439.7684177607298,3689.753345966339,117.246491253376,0.0
2/20,11/20,2600,260000,200.97515606880188,456.6184517517686,3765.143120288849,120.25835954397917,0.0
2/20,12/20,2650,265000,197.85589957237244,480.4176114499569,3844.5685560703278,120.63572932034731,0.0
2/20,13/20,2700,270000,196.6455683708191,458.6202285438776,3848.673495054245,120.8717634305358,0.0
2/20,14/20,2750,275000,201.13704991340637,445.4644206762314,3915.0492103099823,121.45979365706444,0.0
2/20,15/20,2800,280000,198.53507280349731,425.301132068038,3874.6030802726746,118.37350692600012,0.0
2/20,16/20,2850,285000,204.42542004585266,424.8761507719755,3894.6188180446625,121.1223316192627,0.0
2/20,17/20,2900,290000,203.70713829994202,414.8570417538285,3935.8500652313232,119.34895661473274,0.0
2/20,18/20,2950,295000,200.1814317703247,446.5439501404762,3957.3107771873474,118.364112585783,0.0
2/20,19/20,3000,300000,198.43508195877075,438.1381929218769,4042.750632762909,119.62877478450537,0.0
3/20,0/20,3050,305000,196.88438415527344,449.90762935578823,4077.423088312149,121.51498340070248,0.0
3/20,1/20,3100,310000,197.9758882522583,451.1077671945095,4113.497235536575,120.86930624395609,0.0
3/20,2/20,3150,315000,200.85437083244324,428.8160955309868,4103.735854625702,122.808689057827,0.0
3/20,3/20,3200,320000,197.74817728996277,428.22896429896355,4117.384681224823,122.63778055459261,0.0
3/20,4/20,3250,325000,201.56798458099365,432.82716135680676,4118.328721046448,122.21839510649443,0.0
3/20,5/20,3300,330000,197.58497786521912,430.2494022101164,4161.157495260239,123.80460222810507,0.0
3/20,6/20,3350,335000,198.73546433448792,396.7940626591444,4219.035098314285,125.29802611470222,0.0
3/20,7/20,3400,340000,199.82527661323547,415.4465908110142,4291.184441566467,125.69014828652143,0.0
3/20,8/20,3450,345000,197.75421285629272,414.89177744090557,4298.333554983139,126.88213985413313,0.0
3/20,9/20,3500,350000,197.07673358917236,420.0142809525132,4321.505814313889,128.36998723447323,0.0
3/20,10/20,3550,355000,195.91224455833435,411.87443539500237,4391.222722530365,129.1618513762951,0.0
3/20,11/20,3600,360000,196.9131302833557,433.4824303537607,4411.882980823517,126.49134689569473,0.0
3/20,12/20,3650,365000,196.84614038467407,406.74517790973186,4424.743631601334,131.2321660965681,0.0
3/20,13/20,3700,370000,198.28718519210815,413.79843290150166,4429.746157646179,131.16807420551777,0.0
3/20,14/20,3750,375000,209.76809287071228,421.79702593386173,4448.189075231552,131.7779334411025,0.01
3/20,15/20,3800,380000,210.81426525115967,409.56485845148563,4470.752038240433,131.16935703903437,0.0
3/20,16/20,3850,385000,211.05996012687683,392.0252561420202,4511.355637311935,132.54495902359486,0.0
3/20,17/20,3900,390000,209.92516541481018,374.06153343617916,4497.305252313614,133.64136215299368,0.0
3/20,18/20,3950,395000,213.74038410186768,412.4231370538473,4478.332201719284,133.32736198604107,0.0
3/20,19/20,4000,400000,212.5678677558899,385.7004561275244,4502.191282272339,135.38115494698286,0.01
4/20,0/20,4050,405000,213.76661467552185,353.74025997519493,4532.678908824921,136.27996846288443,0.0
4/20,1/20,4100,410000,214.30430579185486,373.6823180615902,4598.358926057816,136.26518426835537,0.03
4/20,2/20,4150,415000,226.6433515548706,349.3335140198469,4645.84765958786,136.123538762331,0.07
4/20,3/20,4200,420000,226.45561361312866,376.41315902769566,4658.585416555405,138.83209446072578,0.1
4/20,4/20,4250,425000,226.90799117088318,372.8490887582302,4711.53271150589,139.790916249156,0.07
4/20,5/20,4300,430000,227.37578201293945,386.7096203416586,4762.3985188007355,140.46659870445728,0.14
4/20,6/20,4350,435000,225.4386773109436,364.6815755665302,4815.658321380615,139.0068904981017,0.04
4/20,7/20,4400,440000,225.31788110733032,367.7317676693201,4845.907867670059,140.41416559368372,0.04
4/20,8/20,4450,445000,80.50175333023071,374.63620975613594,4904.45535492897,141.6546377390623,0.05
4/20,9/20,4500,450000,84.60898041725159,341.2914220765233,4944.977554559708,140.95167466253042,0.08
4/20,10/20,4550,455000,83.47415661811829,355.2687549814582,4975.75839304924,141.00707568973303,0.03
4/20,11/20,4600,460000,82.74381422996521,358.5380325168371,5034.652225971222,142.5454162210226,0.11
4/20,12/20,4650,465000,82.33456683158875,358.45512805879116,5097.2632439136505,143.57236948609352,0.02
4/20,13/20,4700,470000,81.36256265640259,362.6175617426634,5132.519329786301,144.02692402154207,0.08
4/20,14/20,4750,475000,81.76092672348022,365.6651945337653,5101.416684150696,144.89320135861635,0.04
4/20,15/20,4800,480000,80.72466278076172,356.68776854127645,5165.391402721405,145.6326459273696,0.03
4/20,16/20,4850,485000,79.15002107620239,345.84687957167625,5205.330064058304,147.1690539419651,0.01
4/20,17/20,4900,490000,79.24961876869202,373.042904689908,5246.662507772446,146.03284335136414,0.05
4/20,18/20,4950,495000,80.08558702468872,346.7879606038332,5263.388856649399,147.34351267665625,0.12
4/20,19/20,5000,500000,82.15232706069946,352.37930677831173,5304.024548768997,146.7020022571087,0.14
5/20,0/20,5050,505000,82.57398104667664,342.3207041621208,5358.51363325119,145.78239097446203,0.08
5/20,1/20,5100,510000,82.02902245521545,367.96289797127247,5402.763857603073,147.70743617415428,0.14
5/20,2/20,5150,515000,82.8619372844696,346.75858407467604,5456.122512817383,146.5648232474923,0.06
5/20,3/20,5200,520000,82.18683195114136,375.7395388484001,5517.388145446777,146.22344015538692,0.15
5/20,4/20,5250,525000,82.22304940223694,340.0885794609785,5543.188520908356,148.74150951951742,0.29
5/20,5/20,5300,530000,80.304025888443,358.57923850417137,5575.320456981659,150.16375500708818,0.35
5/20,6/20,5350,535000,80.88399028778076,354.100215151906,5606.426533699036,151.36664643138647,0.24
5/20,7/20,5400,540000,78.9047384262085,333.94513185322285,5709.611502170563,150.78182497620583,0.41
5/20,8/20,5450,545000,78.46755361557007,367.3809461146593,5777.470093250275,151.71490801870823,0.15
5/20,9/20,5500,550000,77.99316763877869,322.30625426769257,5797.641131401062,151.61576864123344,0.32
5/20,10/20,5550,555000,77.82269024848938,354.0759287625551,5847.727718830109,151.45268785208464,0.22
5/20,11/20,5600,560000,77.3676073551178,335.7064918875694,5925.709628105164,153.1860572695732,0.42
