Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
3/20,2/20,3150,315000,184.34772562980652,4727.713404893875,133.8231035321951,382.3324848562479,0.0
3/20,3/20,3200,320000,180.89339756965637,4782.776162147522,136.65360639989376,347.20862053334713,0.0
3/20,4/20,3250,325000,172.1455204486847,4760.727600097656,138.195134408772,398.85251919925213,0.0
3/20,5/20,3300,330000,175.72893452644348,4806.152524232864,135.3715207874775,376.1221491545439,0.0
3/20,6/20,3350,335000,178.91998076438904,4804.238879203796,135.03759230673313,383.4746348261833,0.0
3/20,7/20,3400,340000,177.90082955360413,4832.425436973572,136.73041357845068,372.1618937551975,0.0
3/20,8/20,3450,345000,178.92751216888428,4875.066028594971,140.95964563637972,398.33638685941696,0.0
3/20,9/20,3500,350000,181.4051821231842,4865.701210021973,139.20627223700285,400.628306388855,0.0
3/20,10/20,3550,355000,187.11276268959045,4902.23169875145,140.57656145840883,392.05688428878784,0.0
3/20,11/20,3600,360000,186.23885226249695,4927.837582349777,141.19339975714684,407.9692403972149,0.01
3/20,12/20,3650,365000,182.11673164367676,4986.898723125458,143.51141726970673,427.77992110699415,0.0
3/20,13/20,3700,370000,179.44984555244446,5035.861287117004,145.0184940993786,386.33942852169275,0.0
3/20,14/20,3750,375000,181.1349823474884,5108.482471466064,144.04194915294647,381.06702348589897,0.0
3/20,15/20,3800,380000,181.65299463272095,5128.015290975571,143.99918995052576,358.0579360872507,0.01
3/20,16/20,3850,385000,180.9202916622162,5125.625864744186,144.92755185067654,365.61488734185696,0.01
3/20,17/20,3900,390000,178.6702480316162,5167.633257389069,145.83552803099155,374.90516869723797,0.05
3/20,18/20,3950,395000,180.6376428604126,5194.363680839539,147.64776804298162,348.51376590132713,0.01
3/20,19/20,4000,400000,178.51360201835632,5255.392270088196,149.70050487667322,352.94545636326075,0.0
4/20,0/20,4050,405000,178.4859483242035,5260.431344747543,150.134869068861,368.4891260713339,0.01
4/20,1/20,4100,410000,178.59389972686768,5300.584995269775,148.23961050063372,386.837859287858,0.0
4/20,2/20,4150,415000,178.66353821754456,5288.8636310100555,152.01818338036537,361.2225906550884,0.02
4/20,3/20,4200,420000,178.94714879989624,5314.049632549286,150.30823627859354,358.70376385748386,0.04
4/20,4/20,4250,425000,178.52916049957275,5385.934860706329,152.9185672327876,382.0512362867594,0.02
4/20,5/20,4300,430000,178.58670616149902,5386.754740715027,154.88562478125095,345.2824521660805,0.11
4/20,6/20,4350,435000,177.07561826705933,5401.4876227378845,154.76954643428326,360.4385966360569,0.02
4/20,7/20,4400,440000,175.84727883338928,5474.401900053024,154.62596221268177,372.2519311979413,0.11
4/20,8/20,4450,445000,178.3252203464508,5541.840227603912,153.54567228257656,357.6787371337414,0.12
4/20,9/20,4500,450000,177.96992659568787,5605.581454753876,151.35791980475187,343.06369818747044,0.07
4/20,10/20,4550,455000,175.91398763656616,5630.747760295868,155.73737012594938,360.8956392556429,0.1
4/20,11/20,4600,460000,178.40373039245605,5697.567821502686,158.65532649308443,386.733292222023,0.06
4/20,12/20,4650,465000,177.32966136932373,5657.826151371002,158.85812696814537,345.56810899078846,0.01
4/20,13/20,4700,470000,175.4517707824707,5653.035259723663,156.5915664434433,357.8224363178015,0.01
4/20,14/20,4750,475000,176.6440258026123,5709.634508609772,157.90074482560158,359.0750990509987,0.07
4/20,15/20,4800,480000,180.37836837768555,5760.738184928894,156.14408928900957,372.87076400220394,0.2
4/20,16/20,4850,485000,205.01832151412964,5741.834259986877,157.803388312459,330.5508447512984,0.17
4/20,17/20,4900,490000,211.76718139648438,5789.2414355278015,156.37789110839367,381.66611002385616,0.1
4/20,18/20,4950,495000,220.26553916931152,5792.32550907135,157.46418669819832,374.78091110289097,0.07
4/20,19/20,5000,500000,214.9315173625946,5824.239109039307,156.43053056299686,351.23712626099586,0.06
5/20,0/20,5050,505000,212.30744671821594,5832.336135387421,154.81417076289654,353.9655976369977,0.07
5/20,1/20,5100,510000,212.64032888412476,5885.991804122925,158.55140766501427,355.37525430321693,0.04
5/20,2/20,5150,515000,213.85727429389954,5906.376593589783,158.16327765583992,378.90249959379435,0.0
5/20,3/20,5200,520000,212.42293739318848,5971.036599159241,158.59218872338533,375.412522085011,0.13
5/20,4/20,5250,525000,215.27967715263367,5976.347274303436,160.18490178883076,373.4366629719734,0.17
5/20,5/20,5300,530000,211.16465067863464,5994.081398487091,161.28446330875158,389.0462999269366,0.13
5/20,6/20,5350,535000,210.93136978149414,6028.437339305878,159.5876495540142,378.4271547868848,0.09
