Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
1/20,18/20,1950,195000,74.90259075164795,4220.717399358749,613.337386906147,189.89334070682526,0.06
1/20,19/20,2000,200000,75.78235673904419,4304.965339183807,590.9198513776064,189.05662398040295,0.06
2/20,0/20,2050,205000,73.45315098762512,4330.398979187012,586.0277795493603,187.8659795075655,0.13
2/20,1/20,2100,210000,72.71547484397888,4442.149653434753,569.8960708677769,185.56280463933945,0.02
2/20,2/20,2150,215000,72.85478401184082,4502.972487449646,613.7078042626381,184.48178791999817,0.06
2/20,3/20,2200,220000,74.07094430923462,4566.549298286438,617.7035731375217,182.57055813074112,0.11
2/20,4/20,2250,225000,73.4879298210144,4580.492904424667,578.7273673415184,186.6291968524456,0.24
2/20,5/20,2300,230000,74.46016931533813,4753.679628372192,596.0615461468697,185.77263301610947,0.24
2/20,6/20,2350,235000,74.47917580604553,4909.829250574112,625.9848205149174,186.00781497359276,0.38
2/20,7/20,2400,240000,73.02748990058899,4907.907329797745,605.2601935267448,184.78748957812786,0.49
2/20,8/20,2450,245000,71.80949425697327,4954.44549870491,649.9114256501198,185.12062166631222,0.59
2/20,9/20,2500,250000,71.65228128433228,4991.989562511444,685.9691253900528,186.33686681091785,0.26
2/20,10/20,2550,255000,72.63811922073364,5029.7194402217865,678.1846891641617,185.87246830761433,0.58
2/20,11/20,2600,260000,74.67312622070312,5024.059344053268,686.4425530433655,185.85199987888336,0.55
2/20,12/20,2650,265000,74.09153342247009,5049.203646659851,722.8817927837372,185.17036028206348,0.43
2/20,13/20,2700,270000,74.28165626525879,5061.298274278641,720.6809693276882,177.55288711190224,0.7
2/20,14/20,2750,275000,72.42124462127686,5091.806423187256,697.8193507194519,182.0228855162859,0.62
2/20,15/20,2800,280000,71.81596994400024,5112.491887331009,705.7601455748081,179.03789031505585,0.32
2/20,16/20,2850,285000,73.18352437019348,5122.028896570206,687.0149418860674,181.88337017595768,0.74
2/20,17/20,2900,290000,72.49220943450928,5128.079819917679,724.5373477339745,178.49747976660728,0.66
2/20,18/20,2950,295000,70.87893486022949,5158.5236921310425,681.9671041071415,174.98490670323372,0.67
2/20,19/20,3000,300000,72.82845282554626,5177.613938093185,696.5177362859249,176.88355465233326,0.63
3/20,0/20,3050,305000,72.52994227409363,5174.82799077034,677.2924299836159,180.2576205432415,0.76
3/20,1/20,3100,310000,73.19425463676453,5173.805985689163,675.5558004677296,182.03376087546349,0.61
3/20,2/20,3150,315000,73.10580110549927,5184.466448545456,653.9992530941963,183.9707766622305,0.57
3/20,3/20,3200,320000,74.47057437896729,5198.921722650528,657.7714491039515,182.75974056124687,0.53
3/20,4/20,3250,325000,70.6112813949585,5205.432894229889,629.5716243386269,179.60132052004337,0.75
3/20,5/20,3300,330000,72.93417167663574,5211.41841840744,648.8774161338806,178.13024251163006,0.61
3/20,6/20,3350,335000,71.21272301673889,5253.881099700928,642.0937142819166,179.95545932650566,0.81
3/20,7/20,3400,340000,71.59330868721008,5212.8189561367035,646.8360304832458,178.5145958662033,0.5
3/20,8/20,3450,345000,71.14293169975281,5237.3718864917755,632.4776092022657,177.54112361371517,0.82
3/20,9/20,3500,350000,71.50786590576172,5198.018510580063,654.5965119600296,178.82866609096527,0.72
3/20,10/20,3550,355000,69.00742173194885,5241.278430938721,684.288771033287,178.4418538659811,0.89
3/20,11/20,3600,360000,73.87913799285889,5222.527201414108,659.0371358394623,173.97153267264366,0.69
3/20,12/20,3650,365000,72.15553665161133,5234.391565561295,693.493474304676,177.5035749077797,0.82
3/20,13/20,3700,370000,73.22213053703308,5224.625214576721,637.3792163580656,176.39259181916714,0.89
3/20,14/20,3750,375000,73.41499829292297,5252.755380630493,659.0236513614655,177.52723142504692,0.79
3/20,15/20,3800,380000,72.97167110443115,5268.409044981003,638.4088110625744,176.22380456328392,0.83
