Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_q_loss,Pi_l2_loss,Success
0/20,0/20,50,5000,31.39736580848694,,,,0.0
0/20,1/20,100,10000,151.74146604537964,4.044094517827034,7.091557517647743,0.19152990635484457,0.0
0/20,2/20,150,15000,180.9718210697174,36.65204825438559,639.6380038559437,4.476413865806535,0.0
0/20,3/20,200,20000,184.82924151420593,35.02345574460924,1147.3282021284103,13.555984696606174,0.0
0/20,4/20,250,25000,179.47149443626404,59.991162694990635,1527.2578428387642,37.05411178711802,0.0
0/20,5/20,300,30000,185.87828874588013,78.67755848355591,1823.0676931142807,49.90592731162906,0.0
0/20,6/20,350,35000,187.36859822273254,93.26189802587032,2096.083855986595,51.61351001821458,0.0
0/20,7/20,400,40000,184.4610948562622,107.84942760318518,2317.7394349575043,59.68970841541886,0.0
0/20,8/20,450,45000,183.93154454231262,130.54010544717312,2525.6142094135284,68.61554352939129,0.0
0/20,9/20,500,50000,181.72498893737793,179.45922034978867,2741.8129068613052,76.47360921278596,0.0
0/20,10/20,550,55000,180.3695569038391,219.39983118325472,2919.834732055664,81.54466922208667,0.0
0/20,11/20,600,60000,184.68310737609863,241.38391967117786,3120.35327732563,82.674217492342,0.0
0/20,12/20,650,65000,182.5284595489502,304.9805426746607,3313.8611652851105,86.73360645398498,0.0
0/20,13/20,700,70000,181.42963552474976,332.3910756036639,3449.7349565029144,92.09553325921297,0.0
0/20,14/20,750,75000,182.08778953552246,354.7720271795988,3557.8157856464386,95.89517774432898,0.0
0/20,15/20,800,80000,182.9213831424713,371.529385343194,3646.503312587738,100.28453815728426,0.0
0/20,16/20,850,85000,181.79582834243774,395.87619403004646,3699.558924436569,102.28871078044176,0.0
0/20,17/20,900,90000,182.33427262306213,438.82420614361763,3716.5949404239655,101.37097426503897,0.0
0/20,18/20,950,95000,181.833979845047,461.13436760008335,3788.0056059360504,113.3184248059988,0.0
0/20,19/20,1000,100000,182.75963878631592,482.6291005015373,3814.086513519287,117.1000223532319,0.0
1/20,0/20,1050,105000,181.84001350402832,462.732001721859,3815.46875,118.462044544518,0.0
1/20,1/20,1100,110000,180.6692612171173,490.11247374117374,3767.813568353653,120.9707712829113,0.0
1/20,2/20,1150,115000,182.19562029838562,464.73096707463264,3676.9131042957306,116.14706451445818,0.0
1/20,3/20,1200,120000,184.0301170349121,467.4807679653168,3671.363691329956,118.96071798354387,0.0
1/20,4/20,1250,125000,186.06576871871948,489.8732011318207,3650.426896095276,123.75746572762728,0.0
1/20,5/20,1300,130000,184.81031370162964,490.617891356349,3676.586167573929,121.0993176177144,0.0
1/20,6/20,1350,135000,186.6749873161316,472.3074756860733,3644.441328525543,117.52530498802662,0.0
1/20,7/20,1400,140000,186.39591145515442,475.8971166163683,3659.368824005127,121.95225370675325,0.0
1/20,8/20,1450,145000,184.95836806297302,497.0311826467514,3694.563771724701,120.824446991086,0.0
1/20,9/20,1500,150000,185.61372876167297,504.39576421678066,3693.8164899349213,123.25009806454182,0.0
1/20,10/20,1550,155000,185.94641280174255,521.8467139303684,3691.887784719467,123.53947913646698,0.0
1/20,11/20,1600,160000,185.85932970046997,515.547870978713,3675.9426670074463,125.89391083270311,0.0
1/20,12/20,1650,165000,188.47121238708496,552.6322955191135,3690.922567129135,127.97918531298637,0.0
1/20,13/20,1700,170000,188.57271265983582,559.919126406312,3751.0564510822296,128.7952710390091,0.0
1/20,14/20,1750,175000,188.96150255203247,545.8389629870653,3765.2377507686615,131.12690711021423,0.0
1/20,15/20,1800,180000,190.85437512397766,587.4881569892168,3810.2873010635376,136.49875796586275,0.0
1/20,16/20,1850,185000,190.79308319091797,633.551697999239,3830.458021879196,141.65829008072615,0.0
1/20,17/20,1900,190000,186.6905541419983,630.8552013486624,3811.386570930481,143.81255020201206,0.0
1/20,18/20,1950,195000,187.02075004577637,635.8981002122164,3758.4540321826935,145.57890389114618,0.0
1/20,19/20,2000,200000,184.6480095386505,607.3170068562031,3725.733467102051,151.02861223369837,0.0
2/20,0/20,2050,205000,187.22561144828796,621.455810084939,3643.287458896637,155.23681743443012,0.0
2/20,1/20,2100,210000,187.50556111335754,636.9869605302811,3552.5338180065155,160.6072933524847,0.0
2/20,2/20,2150,215000,186.2867407798767,630.2440979778767,3414.227485895157,159.29617100954056,0.0
2/20,3/20,2200,220000,186.23192024230957,611.3233579993248,3396.909829854965,162.761260420084,0.0
2/20,4/20,2250,225000,184.79849314689636,626.0545500814915,3287.677040576935,166.93741478025913,0.0
2/20,5/20,2300,230000,185.2299201488495,613.8032368421555,3213.9768900871277,169.35267947614193,0.0
2/20,6/20,2350,235000,186.07839512825012,649.5470055043697,3113.7183606624603,168.72366715967655,0.0
2/20,7/20,2400,240000,184.39445209503174,637.5814960300922,3018.694650888443,167.85158030688763,0.0
2/20,8/20,2450,245000,185.1792230606079,594.7064642608166,3004.6433786153793,165.54127119481564,0.0
2/20,9/20,2500,250000,185.44587969779968,591.982304662466,2947.447544693947,165.2945383489132,0.0
2/20,10/20,2550,255000,186.34681630134583,597.1909487694502,2910.783937931061,164.01617385447025,0.0
2/20,11/20,2600,260000,186.53898215293884,560.0779678821564,2856.9120441675186,165.98671227693558,0.0
2/20,12/20,2650,265000,184.00893187522888,549.5293413847685,2780.7721197605133,167.57144474983215,0.0
2/20,13/20,2700,270000,184.2301905155182,592.7660382539034,2740.6416836977005,165.00576847046614,0.0
2/20,14/20,2750,275000,187.2213487625122,556.3191832602024,2697.7011320590973,167.90138445794582,0.0
2/20,15/20,2800,280000,191.3103470802307,575.6789861768484,2699.7510125637054,165.65849854052067,0.01
2/20,16/20,2850,285000,189.35905146598816,539.1047560721636,2674.506084561348,166.01450622081757,0.0
2/20,17/20,2900,290000,187.88088417053223,534.8290401697159,2633.755291700363,163.50936572253704,0.0
2/20,18/20,2950,295000,186.95354461669922,559.2563486397266,2618.633702993393,166.01798720657825,0.0
2/20,19/20,3000,300000,186.4978129863739,568.1701640933752,2579.444460630417,164.48784026503563,0.02
3/20,0/20,3050,305000,185.25311255455017,557.0035363137722,2603.6056941747665,166.6059596389532,0.06
3/20,1/20,3100,310000,186.40515971183777,594.7315244972706,2606.9652700424194,164.60933105647564,0.01
3/20,2/20,3150,315000,171.58698105812073,616.7739572525024,2618.9511281251907,165.29879231750965,0.0
3/20,3/20,3200,320000,165.4406032562256,613.8419558703899,2629.0630667209625,160.46209479868412,0.0
3/20,4/20,3250,325000,171.26004433631897,557.8954495191574,2649.847230195999,159.4758561551571,0.0
3/20,5/20,3300,330000,171.01138186454773,583.7406303137541,2653.9837349653244,159.16719617694616,0.01
3/20,6/20,3350,335000,168.46513509750366,559.1986154317856,2652.0819722414017,159.6030417829752,0.01
3/20,7/20,3400,340000,171.34231853485107,581.9577679336071,2658.1678369045258,163.98015820980072,0.0
3/20,8/20,3450,345000,170.1498258113861,588.0758240371943,2662.721310377121,164.4869448542595,0.02
3/20,9/20,3500,350000,170.09435868263245,555.9089343249798,2686.966156244278,161.32254007458687,0.0
3/20,10/20,3550,355000,170.47262334823608,594.0672808736563,2744.5721155405045,162.7677945792675,0.02
3/20,11/20,3600,360000,63.46066069602966,604.0729726701975,2733.8312200307846,161.9602553844452,0.0
3/20,12/20,3650,365000,57.525883436203,567.9933120310307,2774.3727865219116,160.88081714510918,0.22
3/20,13/20,3700,370000,58.07894253730774,552.7619126439095,2802.001842856407,161.6294811964035,0.11
3/20,14/20,3750,375000,64.65756106376648,601.6366179734468,2857.5120722055435,160.94518043100834,0.07
3/20,15/20,3800,380000,60.23990774154663,582.0030179172754,2931.991638660431,160.99304017424583,0.14
3/20,16/20,3850,385000,58.30892848968506,564.4001119583845,2971.6614381074905,163.30754309892654,0.18
3/20,17/20,3900,390000,65.51121044158936,577.8137714266777,3048.1544303894043,162.67363142222166,0.05
3/20,18/20,3950,395000,59.2703857421875,584.6243451088667,3111.505607366562,161.42280262708664,0.19
3/20,19/20,4000,400000,61.05342960357666,577.6507759988308,3190.9588218927383,164.61314769089222,0.03
4/20,0/20,4050,405000,65.92124485969543,613.7441322356462,3231.443034172058,164.37998501956463,0.03
4/20,1/20,4100,410000,59.734498262405396,602.658049851656,3273.433083295822,163.29083064198494,0.08
4/20,2/20,4150,415000,58.04971098899841,624.4341372400522,3309.3861768245697,163.8045298308134,0.12
4/20,3/20,4200,420000,64.48194909095764,598.6793221086264,3374.038524389267,163.79166799783707,0.46
4/20,4/20,4250,425000,57.730350971221924,578.9185718595982,3420.518805503845,164.6896959990263,0.37
4/20,5/20,4300,430000,56.91338777542114,637.3708142787218,3516.9114298820496,165.04487359523773,0.28
4/20,6/20,4350,435000,64.17882919311523,605.1597809791565,3562.6944200992584,165.64824791252613,0.3
4/20,7/20,4400,440000,58.37321710586548,597.0061050504446,3605.3897240161896,161.19795134663582,0.38
4/20,8/20,4450,445000,57.35971403121948,647.307859197259,3652.804278612137,164.43014214932919,0.19
4/20,9/20,4500,450000,60.62535095214844,695.2029152065516,3711.5605630874634,167.19622267782688,0.4
4/20,10/20,4550,455000,57.29774498939514,649.4946807324886,3753.906985759735,165.93908597528934,0.37
4/20,11/20,4600,460000,56.74634861946106,631.9606938064098,3718.8741126060486,166.30231297016144,0.39
4/20,12/20,4650,465000,62.25959277153015,659.3930473476648,3784.0982081890106,168.26003329455853,0.4
4/20,13/20,4700,470000,58.54425764083862,650.272677809,3791.70814204216,164.72542659938335,0.21
4/20,14/20,4750,475000,57.308717012405396,640.2901321649551,3834.2173120975494,161.07743355631828,0.32
4/20,15/20,4800,480000,60.58389687538147,601.9280339628458,3907.815761566162,158.29769983887672,0.47
4/20,16/20,4850,485000,58.981940031051636,562.3532804846764,3974.1761634349823,162.30605913698673,0.4
4/20,17/20,4900,490000,58.3055145740509,578.2733729183674,4046.1738228797913,162.32333001494408,0.29
4/20,18/20,4950,495000,63.15045642852783,618.3326693922281,4078.934821128845,162.0157939195633,0.56
4/20,19/20,5000,500000,58.69645571708679,587.8148702979088,4211.537706613541,162.34890891611576,0.64
5/20,0/20,5050,505000,58.299113273620605,653.6619620621204,4257.587140798569,164.2017852962017,0.7
5/20,1/20,5100,510000,61.93038773536682,660.5502554029226,4331.442746400833,168.0053984373808,0.53
5/20,2/20,5150,515000,61.296297550201416,612.7411114573479,4366.456580400467,166.20993480086327,0.42
5/20,3/20,5200,520000,59.31096434593201,672.3939266055822,4389.723627567291,164.0312617123127,0.37
5/20,4/20,5250,525000,61.512455701828,669.3008270561695,4419.638980150223,167.19408996403217,0.22
5/20,5/20,5300,530000,58.83281207084656,609.6159222275019,4467.069957256317,167.30301074683666,0.44
5/20,6/20,5350,535000,57.01985192298889,622.3832045942545,4456.382459163666,165.9888475239277,0.38
5/20,7/20,5400,540000,60.75205039978027,596.7346229851246,4541.4143533706665,168.96112786233425,0.73
5/20,8/20,5450,545000,60.730814695358276,582.8635074496269,4544.07039475441,168.47754588723183,0.64
5/20,9/20,5500,550000,56.498871088027954,578.0428432077169,4561.539191007614,166.41008155047894,0.61
5/20,10/20,5550,555000,58.738763093948364,563.5511042177677,4601.517437458038,165.8688826262951,0.39
5/20,11/20,5600,560000,62.30876684188843,592.243017449975,4626.747620582581,164.7277003750205,0.38
5/20,12/20,5650,565000,58.09417533874512,561.1707987934351,4667.872845172882,165.4738713875413,0.54
5/20,13/20,5700,570000,60.72695279121399,606.1233734190464,4693.977009534836,165.27254715561867,0.41
5/20,14/20,5750,575000,63.00215435028076,579.192936450243,4675.24644947052,168.68265871703625,0.64
5/20,15/20,5800,580000,57.272709608078,594.8051952272654,4669.556534767151,170.33615046739578,0.71
5/20,16/20,5850,585000,58.88789367675781,602.4320463836193,4649.49458360672,166.12431582808495,0.71
5/20,17/20,5900,590000,60.86031174659729,581.324406683445,4675.3698580265045,167.16916063427925,0.64
5/20,18/20,5950,595000,58.25243949890137,618.7623452097178,4675.832147359848,169.5933032631874,0.4
5/20,19/20,6000,600000,59.03915309906006,625.2454660981894,4675.352059841156,166.29151889681816,0.41
