Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
1/20,8/20,1450,145000,84.80794835090637,48.71644647605717,55.76209153421223,7645.169968128204,0.0
1/20,9/20,1500,150000,85.53476285934448,44.3479761518538,57.98217536136508,7719.265973567963,0.0
1/20,10/20,1550,155000,84.49890232086182,49.036900052800775,57.164076410233974,7874.230509757996,0.0
1/20,11/20,1600,160000,83.09744024276733,51.91543439589441,58.86154983192682,7986.1732296943665,0.0
1/20,12/20,1650,165000,85.95287203788757,71.28100740164518,62.55222640931606,8094.879913330078,0.0
1/20,13/20,1700,170000,87.26176714897156,51.549768287688494,57.612105367705226,8194.186009407043,0.0
1/20,14/20,1750,175000,87.170006275177,62.072692919522524,56.85297766700387,8308.977941513062,0.0
1/20,15/20,1800,180000,86.71028542518616,52.48269424960017,59.687139082700014,8322.121657848358,0.0
1/20,16/20,1850,185000,82.45290327072144,61.92646574229002,59.622170861810446,8433.233973503113,0.0
1/20,17/20,1900,190000,85.07478070259094,60.96831834129989,57.402189530432224,8596.522347927094,0.0
1/20,18/20,1950,195000,86.39548325538635,60.48600391112268,59.54790545254946,8616.259107112885,0.0
1/20,19/20,2000,200000,84.50304102897644,58.21415354683995,59.019382851198316,8660.348931312561,0.0
2/20,0/20,2050,205000,87.19568586349487,60.09558526054025,59.41212808713317,8740.816967487335,0.0
2/20,1/20,2100,210000,84.24007868766785,65.41267413459718,62.172363970428705,8827.566850185394,0.0
2/20,2/20,2150,215000,83.3736081123352,58.987858824431896,63.395858477801085,8900.906608581543,0.0
2/20,3/20,2200,220000,83.61493587493896,60.25703337229788,63.37902722507715,8973.027062892914,0.0
2/20,4/20,2250,225000,84.40746450424194,64.59534058906138,62.89453963935375,8967.13817024231,0.0
2/20,5/20,2300,230000,82.67499232292175,69.34693532064557,62.63409931212664,9058.898520946503,0.0
2/20,6/20,2350,235000,85.65252804756165,77.59936211258173,62.95151836797595,9043.59728717804,0.0
2/20,7/20,2400,240000,83.82855129241943,76.65301084145904,66.0153760612011,9034.031040668488,0.0
2/20,8/20,2450,245000,82.02497100830078,76.2360914722085,64.3779604807496,9117.492718219757,0.0
2/20,9/20,2500,250000,84.4060571193695,77.91289691627026,63.88206982985139,9162.881907463074,0.0
2/20,10/20,2550,255000,82.59178161621094,74.41252638399601,65.26823025941849,9148.889114379883,0.0
2/20,11/20,2600,260000,85.33267545700073,78.65325276553631,65.14244779199362,9241.678042411804,0.0
2/20,12/20,2650,265000,85.3339638710022,76.23914595134556,64.35669270530343,9273.546886444092,0.0
2/20,13/20,2700,270000,86.00321435928345,82.19885408319533,65.98988708853722,9306.935977458954,0.0
2/20,14/20,2750,275000,82.77560210227966,81.3853553570807,64.78664541617036,9330.070812702179,0.0
2/20,15/20,2800,280000,82.94240355491638,80.83668362349272,67.98522439971566,9340.188702106476,0.0
2/20,16/20,2850,285000,81.72936654090881,73.67517850734293,67.5457741804421,9400.493487358093,0.0
2/20,17/20,2900,290000,84.05422973632812,75.87010135501623,64.98698875308037,9396.794533729553,0.0
2/20,18/20,2950,295000,85.50821161270142,68.17107486352324,65.39518951624632,9464.5007853508,0.0
2/20,19/20,3000,300000,84.71756863594055,64.8110187035054,65.25906236469746,9489.59625196457,0.0
3/20,0/20,3050,305000,85.80015182495117,65.93891631066799,66.62161358073354,9463.32773733139,0.0
3/20,1/20,3100,310000,84.26696634292603,68.26050031743944,66.6636477932334,9478.04938030243,0.0
3/20,2/20,3150,315000,81.1315336227417,76.81822268664837,68.53300604224205,9438.66937494278,0.0
3/20,3/20,3200,320000,84.30452632904053,75.31222208961844,69.78677848353982,9516.761337280273,0.0
3/20,4/20,3250,325000,83.42002582550049,77.18820141628385,72.3305573053658,9513.577517986298,0.0
3/20,5/20,3300,330000,83.3383424282074,82.76731181889772,70.43609045445919,9442.545318603516,0.0
3/20,6/20,3350,335000,83.15291619300842,93.69289945811033,72.99519094824791,9475.018255233765,0.0
3/20,7/20,3400,340000,85.23503637313843,91.32319311611354,69.75535682588816,9382.512892723083,0.0
3/20,8/20,3450,345000,83.383220911026,89.81781019829214,67.6864165328443,9463.527388095856,0.0
3/20,9/20,3500,350000,87.51571702957153,92.16019298695028,68.47249546274543,9505.773630142212,0.0
3/20,10/20,3550,355000,83.76048111915588,88.75886815600097,68.17089759930968,9425.221047878265,0.0
3/20,11/20,3600,360000,84.5135247707367,80.79111088253558,64.96057836338878,9568.07027721405,0.0
3/20,12/20,3650,365000,86.15015983581543,82.63392260111868,65.0017916969955,9525.535269260406,0.0
3/20,13/20,3700,370000,86.55832743644714,88.05333043262362,64.83940422534943,9592.9565076828,0.0
3/20,14/20,3750,375000,86.76140069961548,79.38543621264398,65.23036513850093,9550.116077899933,0.0
3/20,15/20,3800,380000,85.19623327255249,78.12464009411633,66.54503782093525,9668.689377307892,0.0
3/20,16/20,3850,385000,84.21954560279846,84.10788579843938,65.34528453275561,9695.808074951172,0.0
3/20,17/20,3900,390000,86.09239602088928,91.9150451682508,63.92076813802123,9603.932824611664,0.0
3/20,18/20,3950,395000,85.73056435585022,89.2871762868017,65.09269224107265,9634.410453796387,0.0
3/20,19/20,4000,400000,88.10105443000793,83.16695219650865,64.65810909494758,9658.856668949127,0.0
4/20,0/20,4050,405000,86.10407900810242,82.20764986798167,65.29393909871578,9667.513899326324,0.0
4/20,1/20,4100,410000,87.76738667488098,90.02109017595649,64.20967752486467,9666.220855236053,0.0
4/20,2/20,4150,415000,85.42511296272278,84.5270691756159,65.22347169741988,9680.750114440918,0.0
4/20,3/20,4200,420000,87.13128447532654,88.12512595392764,65.6899377964437,9646.046417236328,0.0
4/20,4/20,4250,425000,85.49064421653748,95.40809594653547,70.14119134098291,9597.99934387207,0.0
4/20,5/20,4300,430000,86.4583375453949,95.96863907948136,71.02379601076245,9555.521528720856,0.0
4/20,6/20,4350,435000,87.30547165870667,100.36915107816458,71.88398884236813,9594.282530784607,0.0
