Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Q_loss,Pi_q_loss,Success
0/20,0/20,50,5000,44.43456506729126,,,,0.0
0/20,1/20,100,10000,186.89959859848022,0.20911804167553782,3.7273748740553856,5.180674538016319,0.0
0/20,2/20,150,15000,211.26461553573608,3.452561144134961,22.19082713779062,485.96274614334106,0.0
0/20,3/20,200,20000,215.2321743965149,18.14213087549433,18.16337626799941,905.9751062393188,0.0
0/20,4/20,250,25000,213.58903455734253,28.375272409059107,28.304276959504932,1250.2693256735802,0.0
0/20,5/20,300,30000,213.90240120887756,32.631676042452455,41.54293405637145,1572.3425087928772,0.0
0/20,6/20,350,35000,227.85736346244812,37.80388098396361,71.51072288490832,1927.7606065273285,0.0
0/20,7/20,400,40000,221.65120244026184,47.840084701776505,86.53158135339618,2284.960717320442,0.0
0/20,8/20,450,45000,223.36745047569275,54.23305172473192,105.16150734201074,2540.401918888092,0.0
0/20,9/20,500,50000,225.26719498634338,55.77349257841706,118.8955531809479,2702.2438982725143,0.0
0/20,10/20,550,55000,228.40281462669373,61.669523522257805,125.06934018805623,2828.1478049755096,0.0
0/20,11/20,600,60000,227.571382522583,65.42644745111465,156.1446237564087,2913.740709066391,0.0
0/20,12/20,650,65000,225.42317581176758,67.77244860678911,174.09634751826525,2982.942592740059,0.0
0/20,13/20,700,70000,221.05148911476135,72.3826779909432,178.59062463790178,2982.6403357982635,0.0
0/20,14/20,750,75000,227.55241203308105,79.6139428652823,206.82851737737656,3001.5850800275803,0.0
0/20,15/20,800,80000,223.68552041053772,79.86340892314911,219.0778376981616,3026.462842941284,0.0
0/20,16/20,850,85000,229.1537675857544,81.78924503177404,211.4003660529852,2990.306606411934,0.0
0/20,17/20,900,90000,224.82322812080383,84.68804864957929,228.83160495758057,3050.67347407341,0.0
0/20,18/20,950,95000,222.16515016555786,86.97134591266513,247.3856953829527,3046.013206601143,0.0
0/20,19/20,1000,100000,225.44916415214539,89.9053795710206,261.05891324579716,3054.9866030216217,0.0
1/20,0/20,1050,105000,224.15849471092224,90.91823816671968,263.1712170615792,3081.154999732971,0.0
1/20,1/20,1100,110000,223.47339916229248,91.883684463799,278.00873570889235,3087.549302458763,0.0
1/20,2/20,1150,115000,220.50570940971375,96.32484441995621,285.89332516491413,3138.9515030384064,0.0
1/20,3/20,1200,120000,221.48579359054565,100.45688906311989,289.4480476900935,3149.3717846870422,0.0
1/20,4/20,1250,125000,221.33728122711182,100.7971220612526,275.17228942364454,3122.62659239769,0.0
1/20,5/20,1300,130000,225.8361039161682,100.79501811414957,290.7192437052727,3173.358094930649,0.0
1/20,6/20,1350,135000,224.2287678718567,101.68574776500463,294.16969019174576,3281.7908012866974,0.0
1/20,7/20,1400,140000,221.53181219100952,102.72359575331211,320.34484365582466,3334.2231056690216,0.0
1/20,8/20,1450,145000,221.321227312088,106.70583011209965,312.1203210502863,3429.952097415924,0.0
1/20,9/20,1500,150000,227.24750638008118,107.40413500368595,335.2710879817605,3473.6733996868134,0.0
1/20,10/20,1550,155000,222.80843448638916,109.70498515665531,338.00261902809143,3514.877880334854,0.0
1/20,11/20,1600,160000,221.90712356567383,110.25073514133692,342.14894695580006,3592.612048625946,0.0
1/20,12/20,1650,165000,222.1166353225708,112.28713251650333,355.45340345799923,3653.481818675995,0.0
1/20,13/20,1700,170000,220.6989471912384,110.72308499366045,367.37713550031185,3697.6168847084045,0.0
1/20,14/20,1750,175000,224.81172919273376,113.24348505586386,376.7151590064168,3753.6061651706696,0.0
1/20,15/20,1800,180000,223.40281701087952,116.48283703625202,379.103379316628,3809.4931361675262,0.0
1/20,16/20,1850,185000,220.04889702796936,117.68324836343527,382.72000789642334,3805.8631067276,0.0
1/20,17/20,1900,190000,224.73176097869873,119.00729283690453,379.002786308527,3892.885777950287,0.0
1/20,18/20,1950,195000,224.72207045555115,122.03921888023615,397.1801328063011,3871.7238688468933,0.0
1/20,19/20,2000,200000,223.84261417388916,120.60068084299564,407.8508410602808,3881.7015681266785,0.0
2/20,0/20,2050,205000,224.3519742488861,119.83254074305296,415.7075696140528,3893.6810297966003,0.0
2/20,1/20,2100,210000,227.15272092819214,123.46742540597916,419.8440138399601,3941.263102531433,0.0
2/20,2/20,2150,215000,226.66114783287048,123.57735443115234,425.9267304241657,3983.670594930649,0.0
2/20,3/20,2200,220000,224.83512568473816,125.00444871932268,416.9330268651247,4102.850275039673,0.0
2/20,4/20,2250,225000,227.76641845703125,123.79344841837883,414.82602079212666,4119.919371366501,0.0
2/20,5/20,2300,230000,227.83201622962952,124.41583719849586,396.60978454351425,4151.632401943207,0.0
2/20,6/20,2350,235000,223.5812337398529,126.76012934744358,408.6110382080078,4188.715636253357,0.0
2/20,7/20,2400,240000,227.0585160255432,124.10894566774368,389.96099834144115,4253.215538740158,0.0
2/20,8/20,2450,245000,225.15086674690247,124.77094167470932,393.2116031497717,4311.149948358536,0.0
2/20,9/20,2500,250000,225.00109934806824,125.85323626548052,402.7297526448965,4428.632224082947,0.0
2/20,10/20,2550,255000,220.71652603149414,125.81118869781494,417.771456643939,4446.935330152512,0.0
2/20,11/20,2600,260000,223.13682222366333,126.87270784378052,400.2644197046757,4518.100330591202,0.0
2/20,12/20,2650,265000,224.4319884777069,131.35319373756647,397.57384322583675,4517.354883670807,0.0
2/20,13/20,2700,270000,225.88527750968933,132.05323868244886,412.5498452037573,4547.494009256363,0.0
2/20,14/20,2750,275000,221.19424319267273,134.41335879266262,387.47104838490486,4596.383396148682,0.0
2/20,15/20,2800,280000,224.42683959007263,135.7604557275772,399.98962415754795,4638.179077386856,0.0
2/20,16/20,2850,285000,224.5487322807312,137.66281535476446,379.4865994155407,4715.63362455368,0.0
2/20,17/20,2900,290000,223.94210505485535,136.31134600192308,371.4192010909319,4751.71075963974,0.0
2/20,18/20,2950,295000,220.5631399154663,134.47999299317598,390.94661466777325,4774.181212425232,0.0
2/20,19/20,3000,300000,220.84005546569824,134.12152288854122,354.59412021934986,4792.820460319519,0.0
3/20,0/20,3050,305000,224.03733587265015,136.67559128254652,345.3780537620187,4862.84309387207,0.0
3/20,1/20,3100,310000,224.3602614402771,139.7419995740056,352.56842847913504,4895.263903141022,0.01
3/20,2/20,3150,315000,203.32394981384277,140.80155536532402,367.62093000113964,4900.403927326202,0.01
3/20,3/20,3200,320000,205.34306287765503,139.42793492227793,384.6278833001852,4940.90026140213,0.0
3/20,4/20,3250,325000,213.16984367370605,141.37088510394096,372.5948683619499,4942.454293727875,0.01
3/20,5/20,3300,330000,209.21175122261047,142.88053577393293,362.8108190447092,4975.339414358139,0.01
3/20,6/20,3350,335000,211.09950137138367,143.7875931635499,382.14648206532,5022.690992116928,0.01
3/20,7/20,3400,340000,205.24982213974,142.54861664026976,356.96623706817627,5018.286129236221,0.0
3/20,8/20,3450,345000,208.81983733177185,142.33981113135815,356.3963597789407,5055.631062269211,0.01
3/20,9/20,3500,350000,213.55249691009521,144.82012965530157,414.83828742802143,5105.989943027496,0.0
3/20,10/20,3550,355000,212.00941634178162,146.8629352748394,372.2420065253973,5141.221996545792,0.03
3/20,11/20,3600,360000,207.80725646018982,144.33063020557165,371.07734301686287,5175.402082443237,0.0
3/20,12/20,3650,365000,209.35947275161743,143.3545104265213,361.1685704514384,5196.07172036171,0.0
3/20,13/20,3700,370000,209.4045808315277,144.88745440542698,381.5806226506829,5188.166221380234,0.0
3/20,14/20,3750,375000,211.23108506202698,145.7145403549075,393.4750214666128,5269.025454521179,0.06
3/20,15/20,3800,380000,208.27125763893127,145.94769621640444,391.5880586653948,5273.277956485748,0.1
3/20,16/20,3850,385000,208.61308360099792,146.51854995638132,382.32856008410454,5348.939275741577,0.06
3/20,17/20,3900,390000,209.0188319683075,147.13569279760122,354.893481194973,5386.27565741539,0.06
