Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
6/20,5/20,6300,630000,90.31801700592041,354.54785829782486,98.9962122887373,2507.7398574352264,0.0
6/20,6/20,6350,635000,93.37004733085632,370.1551193371415,99.75205833464861,2491.259584546089,0.0
6/20,7/20,6400,640000,90.00071573257446,392.80899322777987,97.91459394991398,2520.0721522569656,0.0
6/20,8/20,6450,645000,93.79985451698303,387.9378787353635,99.57887180894613,2515.7379751205444,0.0
6/20,9/20,6500,650000,94.27036261558533,428.4671952649951,98.68570107966661,2555.775784611702,0.0
6/20,10/20,6550,655000,92.35169076919556,452.4171655923128,101.30264791846275,2543.0289932489395,0.0
6/20,11/20,6600,660000,93.61490893363953,394.15457693487406,100.80086999386549,2549.606248021126,0.0
6/20,12/20,6650,665000,90.00193548202515,380.9080316275358,100.3898005336523,2537.0664522647858,0.0
6/20,13/20,6700,670000,96.04499888420105,386.2850642800331,98.34574168920517,2546.082342982292,0.0
6/20,14/20,6750,675000,94.00519227981567,424.441583737731,96.58039828017354,2555.4238032102585,0.0
6/20,15/20,6800,680000,89.84202837944031,413.12187653779984,98.88894971460104,2563.9690890312195,0.0
6/20,16/20,6850,685000,90.49578309059143,392.9908816590905,97.14163903146982,2584.427562713623,0.0
6/20,17/20,6900,690000,93.36022663116455,401.6835632696748,96.81112589687109,2658.1292353868484,0.0
6/20,18/20,6950,695000,92.04355430603027,403.7866534292698,93.57546902447939,2604.7889174222946,0.0
6/20,19/20,7000,700000,13666.824966430664,397.5902136787772,97.16202634572983,2600.5558902025223,0.0
7/20,0/20,7050,705000,86.36548900604248,407.0573871433735,96.07173167914152,2562.9209594726562,0.0
7/20,1/20,7100,710000,80.70048809051514,374.9408616274595,96.7133459597826,2589.4251029491425,0.0
7/20,2/20,7150,715000,83.11678290367126,433.47796350717545,96.10372005403042,2594.96424973011,0.0
