Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Q_loss,Pi_q_loss,Success
0/20,0/20,50,5000,28.983899116516113,,,,0.0
0/20,1/20,100,10000,127.75906944274902,0.21378934429958463,4.181236818432808,5.534149028360844,0.0
0/20,2/20,150,15000,150.49438285827637,3.3557562273927033,20.60354414721951,548.866010427475,0.0
0/20,3/20,200,20000,150.91655802726746,19.227656398899853,19.90159474220127,1079.4126751422882,0.0
0/20,4/20,250,25000,152.4046666622162,34.97656556777656,27.443970495834947,1455.6076260209084,0.0
0/20,5/20,300,30000,154.12869811058044,36.506909757852554,35.87360092159361,1803.946881890297,0.0
0/20,6/20,350,35000,153.4330792427063,43.031583869829774,44.05581339262426,2152.5064527988434,0.0
0/20,7/20,400,40000,153.70009469985962,45.61436360143125,59.154908603057265,2478.599216938019,0.0
0/20,8/20,450,45000,155.64756536483765,48.42724793031812,76.79639687016606,2782.1654521226883,0.0
0/20,9/20,500,50000,155.15538549423218,52.26356212794781,96.22631255351007,3127.3048635721207,0.0
0/20,10/20,550,55000,154.4410092830658,57.54820892214775,108.19419454783201,3451.92006111145,0.0
0/20,11/20,600,60000,155.05732893943787,64.54155678674579,153.3472573570907,3668.1084818840027,0.0
0/20,12/20,650,65000,154.997394323349,73.76120978966355,185.41692972928286,3790.212902545929,0.0
0/20,13/20,700,70000,152.1602177619934,80.72112882882357,217.87019754946232,3964.3512439727783,0.0
0/20,14/20,750,75000,153.14338445663452,81.41555243358016,262.3374582529068,4088.067987680435,0.0
0/20,15/20,800,80000,155.20242547988892,91.86832746490836,303.65680754184723,4153.4628937244415,0.0
0/20,16/20,850,85000,153.8549928665161,94.40211429819465,328.59813467413187,4279.060380220413,0.0
0/20,17/20,900,90000,156.0892505645752,97.81313396990299,377.53571182489395,4383.918131113052,0.0
0/20,18/20,950,95000,155.42737460136414,105.19277172535658,409.52086505293846,4526.834477901459,0.0
0/20,19/20,1000,100000,156.90252351760864,109.12841828912497,460.1601502597332,4660.649796485901,0.0
1/20,0/20,1050,105000,156.0901153087616,114.01309370994568,486.2162240296602,4648.630568265915,0.0
1/20,1/20,1100,110000,155.98004913330078,114.92781888693571,493.5951198041439,4732.836915016174,0.0
1/20,2/20,1150,115000,156.53906226158142,115.08698119223118,503.5095993578434,4768.733938455582,0.0
1/20,3/20,1200,120000,155.73438382148743,120.83117869496346,484.0320774614811,4695.988110542297,0.0
1/20,4/20,1250,125000,157.5805630683899,123.76713751256466,534.7650282979012,4759.659308433533,0.0
1/20,5/20,1300,130000,156.57981276512146,123.12797293066978,495.4020647406578,4808.751207113266,0.0
1/20,6/20,1350,135000,156.36298537254333,126.01432102918625,528.5517901778221,4855.281118631363,0.0
1/20,7/20,1400,140000,156.3345878124237,131.66028731316328,573.7389462441206,4852.573616027832,0.0
1/20,8/20,1450,145000,155.65767192840576,131.66557850688696,582.1801692545414,4825.831796646118,0.0
1/20,9/20,1500,150000,156.1922104358673,131.57254660874605,627.253190010786,4826.04310131073,0.0
1/20,10/20,1550,155000,157.44532418251038,130.82925260066986,649.2471561431885,4909.032493591309,0.0
1/20,11/20,1600,160000,157.54272842407227,133.3698882162571,698.6697027087212,4945.707574605942,0.0
1/20,12/20,1650,165000,156.93861865997314,136.10502807050943,693.8023962080479,4984.216732501984,0.0
1/20,13/20,1700,170000,157.31685996055603,134.55022767186165,682.3896339386702,5012.572932720184,0.0
1/20,14/20,1750,175000,157.07581281661987,141.56639418751,689.9658735990524,4998.569134473801,0.0
1/20,15/20,1800,180000,155.88971400260925,140.15606693178415,706.9804928302765,5022.013121366501,0.0
1/20,16/20,1850,185000,156.02523612976074,143.90413760393858,742.1679292619228,5054.4069628715515,0.0
1/20,17/20,1900,190000,157.16116571426392,141.2754739150405,754.5923022031784,5074.277075767517,0.0
1/20,18/20,1950,195000,157.79481172561646,142.3357721939683,744.138817191124,5075.524888753891,0.0
1/20,19/20,2000,200000,155.6788969039917,143.82830894738436,799.4486109316349,5116.904905319214,0.0
2/20,0/20,2050,205000,155.0042586326599,146.5136484503746,816.6174350976944,5126.79457616806,0.0
2/20,1/20,2100,210000,156.53925728797913,145.35146955400705,810.4516042172909,5149.071832895279,0.0
2/20,2/20,2150,215000,158.20925164222717,145.99066265672445,797.2119281589985,5142.175222158432,0.0
2/20,3/20,2200,220000,157.89884185791016,150.08295262604952,783.6462056040764,5189.86972784996,0.0
2/20,4/20,2250,225000,156.99270820617676,149.16029756516218,781.2008703052998,5240.960620164871,0.0
2/20,5/20,2300,230000,158.37497520446777,143.34494591504335,800.0398829877377,5251.243079185486,0.0
2/20,6/20,2350,235000,156.16127109527588,145.24944435060024,826.5433475673199,5245.616255521774,0.0
2/20,7/20,2400,240000,156.40293288230896,143.35235536843538,801.4321203827858,5314.1805768013,0.0
2/20,8/20,2450,245000,157.67346382141113,144.168088324368,851.3192186057568,5350.124660491943,0.0
2/20,9/20,2500,250000,156.68738985061646,147.36778580397367,838.0816217958927,5359.230080127716,0.0
2/20,10/20,2550,255000,155.47093081474304,149.41693337261677,798.0807798206806,5345.734175920486,0.0
2/20,11/20,2600,260000,156.03029584884644,149.84390783309937,835.6235464662313,5304.502545595169,0.0
2/20,12/20,2650,265000,155.68079257011414,145.94569661468267,843.9008516669273,5295.161938905716,0.0
2/20,13/20,2700,270000,155.72930812835693,144.99334939569235,833.237605035305,5220.585279464722,0.0
2/20,14/20,2750,275000,157.1432590484619,150.19020161777735,877.153175085783,5134.154634475708,0.0
2/20,15/20,2800,280000,155.4510669708252,148.1041084304452,846.4318341910839,5104.649823188782,0.0
2/20,16/20,2850,285000,155.72089266777039,148.36886808276176,797.6256268918514,5119.215548992157,0.0
2/20,17/20,2900,290000,156.643456697464,148.0561109110713,794.5009972602129,5072.702706336975,0.0
2/20,18/20,2950,295000,154.94930243492126,148.70874241739511,829.7898193150759,5023.934770107269,0.0
2/20,19/20,3000,300000,154.76452016830444,147.88920321315527,851.5791163295507,4959.609516143799,0.0
3/20,0/20,3050,305000,154.9461634159088,149.25311966240406,816.0520520508289,4949.767685413361,0.0
3/20,1/20,3100,310000,156.7992548942566,148.80785305052996,846.2072745859623,4988.667808532715,0.0
3/20,2/20,3150,315000,155.38825464248657,150.27260776609182,814.9759280085564,4906.749328613281,0.0
3/20,3/20,3200,320000,155.62053847312927,152.2665148153901,836.5556898415089,4874.4846804142,0.0
3/20,4/20,3250,325000,158.2603132724762,156.7491084188223,795.3422700017691,4839.351962566376,0.0
3/20,5/20,3300,330000,154.94058346748352,153.38305465131998,811.0618721544743,4838.471736907959,0.0
3/20,6/20,3350,335000,156.41657829284668,152.9199155420065,776.8961449861526,4794.944972515106,0.0
3/20,7/20,3400,340000,157.39978504180908,152.6972407475114,803.4796913713217,4766.282697677612,0.0
3/20,8/20,3450,345000,155.631530046463,155.22279433906078,759.3329622894526,4644.98517203331,0.0
3/20,9/20,3500,350000,156.6553282737732,156.51041773706675,809.4341879487038,4593.903230905533,0.0
3/20,10/20,3550,355000,159.48782968521118,159.53347077965736,728.5729176104069,4545.173138141632,0.0
3/20,11/20,3600,360000,167.74537086486816,158.25590636581182,776.5575257539749,4487.276278972626,0.0
3/20,12/20,3650,365000,169.3991255760193,158.3308591172099,796.3825150281191,4507.862006187439,0.0
3/20,13/20,3700,370000,172.39727640151978,161.49234603345394,737.1876722574234,4517.977955579758,0.0
3/20,14/20,3750,375000,167.2700788974762,167.74289113283157,724.4755888581276,4491.493731021881,0.0
3/20,15/20,3800,380000,169.35380387306213,167.58110456168652,757.6545452773571,4528.279232263565,0.03
3/20,16/20,3850,385000,169.1331548690796,170.78417858481407,711.6319563984871,4551.262203454971,0.0
3/20,17/20,3900,390000,170.2482671737671,169.75601206719875,739.2574301362038,4621.499815702438,0.26
3/20,18/20,3950,395000,171.32199144363403,175.98816247284412,756.5895001143217,4590.578627824783,0.05
3/20,19/20,4000,400000,172.16791224479675,180.14433072507381,781.5517776757479,4630.6811764240265,0.32
4/20,0/20,4050,405000,173.28852128982544,183.89533147215843,820.935281381011,4676.962316989899,0.13
4/20,1/20,4100,410000,172.77430248260498,188.93689294159412,781.9741275012493,4697.127841949463,0.57
4/20,2/20,4150,415000,172.1086916923523,189.34066738188267,795.6940243542194,4644.557629585266,0.15
4/20,3/20,4200,420000,171.13332629203796,192.4873763024807,802.5560869425535,4617.337868452072,0.66
