Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Q_loss,Pi_q_loss,Success
0/20,0/20,50,5000,27.058944702148438,,,,0.0
0/20,1/20,100,10000,115.59936547279358,0.15873809019103646,4.383077472448349,6.827040322124958,0.0
0/20,2/20,150,15000,143.15714502334595,4.013824189431034,27.47692851861939,657.3487813770771,0.0
0/20,3/20,200,20000,143.55104851722717,10.44329943950288,24.139994563069195,1217.5905594825745,0.0
0/20,4/20,250,25000,145.5491726398468,24.2648085989058,41.06508402945474,1681.6297951936722,0.0
0/20,5/20,300,30000,148.26161766052246,29.715034428518265,51.20754846185446,2047.3807722330093,0.0
0/20,6/20,350,35000,147.46641612052917,37.35431240685284,70.83833396062255,2403.9608855247498,0.0
0/20,7/20,400,40000,149.02577805519104,44.54728445596993,97.82753373868763,2751.4798206090927,0.0
0/20,8/20,450,45000,150.7533814907074,50.91623761691153,108.28218222782016,3103.5025930404663,0.0
0/20,9/20,500,50000,148.88010478019714,56.8796815071255,135.39968406781554,3448.5533077716827,0.0
0/20,10/20,550,55000,148.4712827205658,59.91854839026928,149.29290241003036,3695.0790066719055,0.0
0/20,11/20,600,60000,149.11588287353516,66.90390554815531,164.90883861482143,3832.423194885254,0.0
0/20,12/20,650,65000,151.21096301078796,75.39867025986314,189.60051672905684,4015.32581782341,0.0
0/20,13/20,700,70000,150.11175060272217,84.36103689298034,243.97367914766073,4098.995418548584,0.0
0/20,14/20,750,75000,149.1577172279358,91.59503831714392,260.91779405623674,4289.19927072525,0.0
0/20,15/20,800,80000,151.34253239631653,98.73480103164911,310.83925195783377,4369.41033244133,0.0
0/20,16/20,850,85000,149.83635687828064,105.3629497140646,354.67546524107456,4521.4643201828,0.0
0/20,17/20,900,90000,149.22899627685547,107.28565057367086,364.223545640707,4540.2328748703,0.0
0/20,18/20,950,95000,150.05632162094116,107.92605800926685,394.35375532507896,4603.544281244278,0.0
0/20,19/20,1000,100000,149.7757842540741,108.96703577041626,438.5558588504791,4662.401540279388,0.0
1/20,0/20,1050,105000,150.23755717277527,113.51852084696293,453.1589974761009,4716.077415466309,0.0
1/20,1/20,1100,110000,149.301584482193,114.64067567139864,446.34680829942226,4745.178107738495,0.0
1/20,2/20,1150,115000,150.11172723770142,114.8897955045104,447.0299452394247,4783.419608831406,0.0
1/20,3/20,1200,120000,152.2178659439087,116.67680656164885,522.4325735718012,4852.97131228447,0.0
1/20,4/20,1250,125000,152.14800310134888,119.29457128793001,530.0122309029102,4933.677838563919,0.0
1/20,5/20,1300,130000,151.95542764663696,124.35677570104599,543.9419268071651,4946.995351791382,0.0
1/20,6/20,1350,135000,151.5129199028015,122.1728698015213,583.9837077558041,4980.037536621094,0.0
1/20,7/20,1400,140000,152.84567975997925,117.24317092448473,602.6928027272224,4998.849438667297,0.0
1/20,8/20,1450,145000,152.02192640304565,121.27514257282019,602.5960350632668,5033.258008241653,0.0
