Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
0/20,0/20,50,5000,31.79497218132019,,,,0.0
0/20,1/20,100,10000,32.391695737838745,6.274061590433121,4.143174350261688,0.23645197274163365,0.0
0/20,2/20,150,15000,62.490286350250244,657.0541135966778,25.322930744849145,3.3231066230218858,0.0
0/20,3/20,200,20000,67.89030694961548,1302.456999719143,23.992276133038104,13.205853839870542,0.0
0/20,4/20,250,25000,69.15760254859924,1745.2860325574875,33.78583734109998,34.23480461258441,0.0
0/20,5/20,300,30000,69.43109345436096,2102.8229615688324,42.644202838651836,45.92592545598745,0.0
0/20,6/20,350,35000,73.79014873504639,2421.6589764356613,57.77059231325984,51.3739962708205,0.0
0/20,7/20,400,40000,74.8999571800232,2717.171299934387,71.21985025517642,51.82817364111543,0.0
0/20,8/20,450,45000,74.23523998260498,2999.4586901664734,89.70293256640434,59.760733254253864,0.0
0/20,9/20,500,50000,72.19935178756714,3322.9874246120453,109.09185330569744,65.32349272072315,0.0
0/20,10/20,550,55000,74.94356036186218,3592.789874315262,125.88955148681998,68.23509026691318,0.0
0/20,11/20,600,60000,71.09839081764221,3846.3801646232605,165.8726498261094,73.82722391933203,0.0
0/20,12/20,650,65000,71.1444320678711,4082.3583014011383,208.14198003709316,79.2276918143034,0.0
0/20,13/20,700,70000,71.76669836044312,4316.192484617233,271.9744307100773,89.82149377092719,0.0
0/20,14/20,750,75000,72.00844955444336,4464.748655557632,323.87172846496105,101.25039230287075,0.0
0/20,15/20,800,80000,69.27869200706482,4591.038001775742,371.227812230587,108.33422031998634,0.0
0/20,16/20,850,85000,70.78068423271179,4646.350499153137,401.85614320635796,114.56841430813074,0.0
0/20,17/20,900,90000,69.44940137863159,4692.555448770523,423.4910003244877,110.50922025740147,0.0
0/20,18/20,950,95000,69.56230044364929,4770.734349012375,448.2925084233284,116.34483726322651,0.0
0/20,19/20,1000,100000,68.01404523849487,4902.204074144363,471.2601788341999,111.7656609788537,0.0
1/20,0/20,1050,105000,68.79574942588806,4866.486717224121,476.77133187651634,114.52164556831121,0.0
1/20,1/20,1100,110000,71.61111283302307,4863.989172697067,465.4959759712219,122.89546663314104,0.0
1/20,2/20,1150,115000,71.62973213195801,4888.767206907272,516.9014026522636,116.70132509618998,0.0
1/20,3/20,1200,120000,72.34802961349487,4982.905130624771,530.7724513858557,115.46870139986277,0.0
1/20,4/20,1250,125000,73.97532224655151,4996.764196872711,546.0893303602934,117.30883210897446,0.0
1/20,5/20,1300,130000,73.95760822296143,5041.034718036652,547.2752327769995,119.22258990257978,0.0
1/20,6/20,1350,135000,74.51080894470215,5062.760065078735,575.4953797757626,125.40976626425982,0.0
1/20,7/20,1400,140000,73.77302956581116,5093.702140331268,612.4672478288412,126.65825789421797,0.0
1/20,8/20,1450,145000,74.50183463096619,5145.150567531586,621.1287316828966,122.2409017086029,0.0
1/20,9/20,1500,150000,74.22319340705872,5135.413660764694,625.0375575870275,123.3889173194766,0.0
1/20,10/20,1550,155000,71.43382215499878,5206.144690275192,666.9773800969124,125.22348342090845,0.0
1/20,11/20,1600,160000,75.00963139533997,5172.574747085571,655.9979596436024,133.15037247538567,0.0
1/20,12/20,1650,165000,74.36786985397339,5208.519620418549,667.2614314556122,127.44862575829029,0.0
1/20,13/20,1700,170000,72.69090175628662,5242.457820892334,686.5118610858917,126.44334776699543,0.0
1/20,14/20,1750,175000,73.29698324203491,5251.508857727051,710.2484157681465,130.08422495424747,0.0
1/20,15/20,1800,180000,73.7055435180664,5230.250385522842,716.7125538885593,130.14313787966967,0.0
1/20,16/20,1850,185000,70.5522038936615,5187.793894290924,690.5936234891415,134.4577967301011,0.0
1/20,17/20,1900,190000,72.55269646644592,5211.242467403412,725.4998254626989,138.06914202868938,0.0
1/20,18/20,1950,195000,74.67161464691162,5251.158518075943,693.2760694921017,136.4172932356596,0.0
1/20,19/20,2000,200000,74.70262885093689,5237.103180885315,716.0424312502146,134.347863599658,0.0
2/20,0/20,2050,205000,73.86151051521301,5228.590060710907,714.6385365724564,132.99929044395685,0.0
2/20,1/20,2100,210000,74.03207278251648,5230.06396651268,709.4292026758194,133.5432394593954,0.0
2/20,2/20,2150,215000,73.27554535865784,5250.819627285004,750.9200643450022,135.9595808237791,0.0
2/20,3/20,2200,220000,73.58500933647156,5245.50230383873,681.8755808323622,136.7745940759778,0.0
2/20,4/20,2250,225000,73.70192265510559,5271.531608343124,748.4956326335669,142.3674769103527,0.0
2/20,5/20,2300,230000,74.28153729438782,5285.110994338989,763.9644970148802,131.6120959892869,0.0
2/20,6/20,2350,235000,73.46385073661804,5304.135315418243,797.0086843073368,134.98258198797703,0.0
2/20,7/20,2400,240000,74.67823839187622,5349.669846057892,828.690053358674,133.95798339694738,0.0
2/20,8/20,2450,245000,76.37433004379272,5341.378503322601,821.4341849088669,133.02969667315483,0.0
2/20,9/20,2500,250000,73.55739116668701,5357.730126857758,831.937579870224,136.19404827058315,0.0
2/20,10/20,2550,255000,74.16282939910889,5392.897884607315,865.2923850119114,136.34299959242344,0.0
2/20,11/20,2600,260000,72.12542128562927,5371.351296424866,846.1628575325012,138.3287197947502,0.0
2/20,12/20,2650,265000,74.55137515068054,5417.619418859482,856.8763179779053,136.21472103893757,0.0
2/20,13/20,2700,270000,70.18968272209167,5459.811577320099,847.579340159893,135.15397882461548,0.0
2/20,14/20,2750,275000,71.99171328544617,5469.866022825241,784.213319465518,139.9126652777195,0.0
2/20,15/20,2800,280000,70.43726658821106,5511.9907310009,841.9514181166887,141.43559156358242,0.0
2/20,16/20,2850,285000,69.32363653182983,5549.706460952759,779.8192367553711,139.43728824704885,0.0
2/20,17/20,2900,290000,71.08492994308472,5625.7396121025085,797.1014952361584,143.52789224684238,0.0
2/20,18/20,2950,295000,69.15818881988525,5655.891886472702,800.7129014879465,145.29968247562647,0.0
2/20,19/20,3000,300000,67.03549575805664,5731.028296470642,796.1418409645557,143.91832576692104,0.0
3/20,0/20,3050,305000,68.83338928222656,5797.303448677063,781.9139634370804,145.60564913600683,0.0
3/20,1/20,3100,310000,69.70368981361389,5784.771373748779,794.0789729505777,143.07477570325136,0.0
3/20,2/20,3150,315000,69.80322909355164,5851.8036851882935,785.9251253604889,143.94702575355768,0.0
3/20,3/20,3200,320000,70.76716375350952,5879.435027122498,802.4868724346161,150.81351090967655,0.0
3/20,4/20,3250,325000,69.55986070632935,5884.104382991791,799.1925693154335,153.42627975344658,0.0
3/20,5/20,3300,330000,70.51784563064575,5950.48974609375,791.1379908621311,156.29052732884884,0.0
3/20,6/20,3350,335000,69.844233751297,5971.882683753967,831.5316623151302,159.28530494123697,0.0
3/20,7/20,3400,340000,68.88018894195557,6012.612699508667,835.6118355095387,161.24593897908926,0.01
3/20,8/20,3450,345000,69.53873944282532,6043.63610458374,798.7427344322205,168.59734408557415,0.0
3/20,9/20,3500,350000,69.4448618888855,6050.518840312958,794.1887494623661,165.344711124897,0.07
3/20,10/20,3550,355000,69.65378546714783,6095.0332980155945,788.6970579624176,167.3605665564537,0.01
3/20,11/20,3600,360000,71.36032629013062,6130.502035140991,778.3659164309502,172.97787135839462,0.0
3/20,12/20,3650,365000,72.50104594230652,6224.57731628418,812.1870231628418,179.66605025529861,0.15
3/20,13/20,3700,370000,72.0621337890625,6242.9185128211975,842.3995157778263,185.8532985150814,0.5
3/20,14/20,3750,375000,73.15449547767639,6241.237010478973,814.1340196728706,191.64199368655682,0.66
3/20,15/20,3800,380000,74.18993163108826,6288.516395568848,808.1489772200584,193.45895659923553,0.65
3/20,16/20,3850,385000,74.42689800262451,6317.5398144721985,843.8068151175976,197.28571866452694,0.63
3/20,17/20,3900,390000,74.06226563453674,6268.363805294037,853.4580066800117,199.46392442286015,0.78
3/20,18/20,3950,395000,74.02049946784973,6261.300696849823,893.4971095919609,201.02531270682812,0.65
3/20,19/20,4000,400000,73.21822786331177,6313.477593898773,921.0800134837627,202.1359734684229,0.86
4/20,0/20,4050,405000,71.54785180091858,6374.966572761536,895.1692417263985,206.85950691998005,0.81
4/20,1/20,4100,410000,72.8577516078949,6382.461226940155,990.251548320055,204.6295576095581,0.74
4/20,2/20,4150,415000,70.73035097122192,6303.3696937561035,969.4906019568443,209.3358680009842,0.83
4/20,3/20,4200,420000,72.62830901145935,6238.425975322723,921.9466497004032,212.9177689552307,0.77
4/20,4/20,4250,425000,71.86004972457886,6077.752360343933,943.7145993709564,215.7565252184868,0.84
4/20,5/20,4300,430000,71.37729787826538,5964.857594966888,907.3579030632973,220.2612992823124,0.87
4/20,6/20,4350,435000,71.24442529678345,5973.640387058258,926.4764610230923,216.27407199144363,0.81
4/20,7/20,4400,440000,72.3403811454773,5811.547641277313,923.7366341948509,220.84263959527016,0.89
4/20,8/20,4450,445000,71.96170330047607,5774.1375613212585,990.8574795126915,218.24288119375706,0.83
4/20,9/20,4500,450000,71.9680118560791,5651.133916854858,862.8440316319466,217.22867907583714,0.73
4/20,10/20,4550,455000,72.86766982078552,5625.3029499053955,922.4366431236267,222.73039217293262,0.81
4/20,11/20,4600,460000,70.66920733451843,5560.45592546463,884.8944903612137,223.61357720196247,0.81
4/20,12/20,4650,465000,72.35561513900757,5486.759075880051,863.8832820653915,223.66970765590668,0.75
4/20,13/20,4700,470000,71.70562410354614,5372.475513458252,898.8632661998272,225.85023692250252,0.84
4/20,14/20,4750,475000,70.62244629859924,5348.287951231003,907.980246514082,223.59543745219707,0.76
4/20,15/20,4800,480000,71.5014796257019,5284.972675323486,920.3297466635704,223.10576775670052,0.84
4/20,16/20,4850,485000,69.88578414916992,5241.620733261108,885.431976288557,223.61315163969994,0.8
4/20,17/20,4900,490000,71.87639546394348,5207.353894948959,894.5381769835949,226.2456568479538,0.93
4/20,18/20,4950,495000,70.99094128608704,5164.653499126434,916.6053573191166,229.8347264379263,0.9
4/20,19/20,5000,500000,72.17401814460754,5159.922772169113,929.3332567214966,225.62427350878716,0.9
5/20,0/20,5050,505000,72.35301160812378,5174.788873672485,916.6864881813526,222.97357758879662,0.89
5/20,1/20,5100,510000,71.21326398849487,5147.628019094467,916.3151042312384,227.606615960598,0.89
5/20,2/20,5150,515000,71.91968083381653,5115.3684730529785,919.0456110537052,226.32989159226418,0.94
5/20,3/20,5200,520000,71.96200752258301,5131.560091495514,849.8208722174168,227.4571414589882,0.86
5/20,4/20,5250,525000,70.06265711784363,5107.500717639923,917.9892292916775,231.79959738254547,0.84
5/20,5/20,5300,530000,71.85027003288269,5050.76548910141,913.4154142588377,228.60491326451302,0.77
5/20,6/20,5350,535000,71.41500568389893,5124.029004096985,900.8370896726847,225.97839814424515,0.95
5/20,7/20,5400,540000,73.16327548027039,5133.973608970642,876.428710103035,226.91516467928886,0.95
5/20,8/20,5450,545000,73.79317855834961,5149.794656038284,886.9774558842182,225.30662497878075,0.9
5/20,9/20,5500,550000,74.19484162330627,5177.0161147117615,888.322770088911,225.50641883909702,0.85
5/20,10/20,5550,555000,74.23251581192017,5144.343524217606,850.2941509187222,229.38650211691856,0.87
5/20,11/20,5600,560000,72.87127685546875,5148.071432590485,929.8145324885845,230.46441753208637,0.73
5/20,12/20,5650,565000,74.86499214172363,5202.6690464019775,895.7967341989279,228.07495614886284,0.9
5/20,13/20,5700,570000,72.85084223747253,5188.588666439056,905.5177253335714,229.90421649813652,0.97
5/20,14/20,5750,575000,71.79047656059265,5213.09442281723,904.1869246065617,231.38460297882557,0.98
5/20,15/20,5800,580000,72.10136246681213,5227.09471487999,857.4335054606199,229.9047797471285,0.9
5/20,16/20,5850,585000,70.95338249206543,5192.152456283569,886.6100261807442,230.48296283185482,0.89
5/20,17/20,5900,590000,72.08476662635803,5209.187273979187,929.5994264185429,225.89192262291908,0.85
5/20,18/20,5950,595000,72.29291200637817,5182.950213909149,959.3098376095295,225.74934247136116,0.85
5/20,19/20,6000,600000,72.99015641212463,5203.1973288059235,997.3448361158371,226.67943297326565,0.9
6/20,0/20,6050,605000,72.97591209411621,5213.784824848175,936.4435415267944,230.86439426243305,0.91
6/20,1/20,6100,610000,72.42486071586609,5191.7775201797485,936.986870855093,228.72868329286575,0.89
6/20,2/20,6150,615000,72.49865341186523,5218.426460266113,827.2129540294409,227.17956411838531,0.8
6/20,3/20,6200,620000,72.36026859283447,5226.467063903809,880.8924739211798,226.76283213496208,0.9
6/20,4/20,6250,625000,72.37590742111206,5232.894000530243,874.8284785151482,231.70238204300404,0.91
6/20,5/20,6300,630000,71.81158256530762,5226.5798172950745,868.3852131068707,228.46729144454002,0.84
6/20,6/20,6350,635000,71.74084520339966,5208.310796737671,928.2121506929398,229.73125591874123,0.85
6/20,7/20,6400,640000,73.16845607757568,5216.295693874359,885.4153084009886,231.84389978647232,0.93
6/20,8/20,6450,645000,72.93359470367432,5210.5014753341675,888.077594384551,232.01108050346375,0.95
6/20,9/20,6500,650000,71.59648990631104,5186.036672115326,865.1290276050568,230.54232054948807,0.87
6/20,10/20,6550,655000,73.09119033813477,5179.466970920563,936.1696825027466,235.01551087200642,0.87
6/20,11/20,6600,660000,72.60897517204285,5157.328146934509,929.516529545188,236.79220339655876,0.94
6/20,12/20,6650,665000,72.8211190700531,5147.168407201767,854.842928096652,236.24805942177773,0.84
