Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
1/20,17/20,1900,190000,75.51848483085632,201.42895662784576,5317.0767459869385,586.1320610642433,0.0
1/20,18/20,1950,195000,75.6134557723999,211.5254408121109,5372.335617780685,622.3070863485336,0.0
1/20,19/20,2000,200000,76.59695768356323,210.52919632196426,5424.419238567352,626.4096237421036,0.29
2/20,0/20,2050,205000,76.5632164478302,210.9563552737236,5602.131844520569,658.8230420649052,0.17
2/20,1/20,2100,210000,74.08482766151428,214.48391470313072,5646.810440063477,654.848577529192,0.3
2/20,2/20,2150,215000,74.86085963249207,218.4737722724676,5724.88090801239,626.6135933101177,0.94
2/20,3/20,2200,220000,76.17531752586365,225.49794556200504,5761.179760456085,632.2669702470303,0.88
2/20,4/20,2250,225000,72.9522340297699,226.26427029073238,5850.755582332611,648.8720820695162,0.78
2/20,5/20,2300,230000,72.60534334182739,226.74105221033096,5934.461444854736,633.5406794548035,0.94
2/20,6/20,2350,235000,72.64242553710938,226.5067142546177,5986.4612855911255,650.8086015582085,0.95
2/20,7/20,2400,240000,72.81145906448364,229.36430114507675,6097.696592330933,693.2198044359684,0.91
2/20,8/20,2450,245000,72.8350567817688,233.53862500190735,6111.508371353149,698.1750812232494,0.94
2/20,9/20,2500,250000,72.1124975681305,235.22689098119736,6056.551341533661,673.9924492239952,0.94
2/20,10/20,2550,255000,72.16850519180298,232.31602653861046,6035.715896129608,690.0165171921253,0.84
2/20,11/20,2600,260000,71.25233697891235,232.88730861246586,5972.006110191345,725.8532867878675,0.89
2/20,12/20,2650,265000,71.78399777412415,235.1233767271042,5963.708582401276,688.5496015548706,1.0
2/20,13/20,2700,270000,71.74078798294067,238.78060020506382,5848.607744216919,683.5040923655033,1.0
2/20,14/20,2750,275000,74.11152958869934,239.8768162727356,5754.956049919128,713.8414853513241,0.95
2/20,15/20,2800,280000,73.13999271392822,236.4458773136139,5663.3529596328735,678.5211540609598,0.98
2/20,16/20,2850,285000,73.91204595565796,238.52698649466038,5595.358253479004,687.3360570520163,0.97
2/20,17/20,2900,290000,74.11671161651611,240.15810656547546,5450.524737596512,715.6223255395889,0.98
2/20,18/20,2950,295000,73.95431065559387,237.09089846909046,5332.502196788788,704.4533172100782,0.97
2/20,19/20,3000,300000,72.59609198570251,236.3443155437708,5255.564015388489,680.7657133638859,0.92
3/20,0/20,3050,305000,71.55694365501404,236.8004765957594,5167.178161144257,717.2819027304649,0.95
3/20,1/20,3100,310000,71.39530229568481,233.2598295211792,5080.0456438064575,708.7377252727747,0.93
3/20,2/20,3150,315000,71.53629541397095,232.33829347789288,5069.281782388687,689.7508442699909,0.95
3/20,3/20,3200,320000,72.56709218025208,234.56842604279518,5028.2257351875305,672.0222444683313,0.93
3/20,4/20,3250,325000,71.67218852043152,234.91631335020065,5042.301242828369,730.6170009076595,0.87
3/20,5/20,3300,330000,72.39631152153015,235.55576348304749,5029.425000905991,754.0018830150366,0.92
3/20,6/20,3350,335000,71.90410304069519,234.22633849084377,5000.7515370845795,772.8913897871971,1.0
3/20,7/20,3400,340000,72.51746487617493,233.12857149541378,4999.115873098373,698.7432046532631,0.89
3/20,8/20,3450,345000,73.06520962715149,232.98892553150654,5007.167291879654,687.4518344700336,0.87
3/20,9/20,3500,350000,71.92951369285583,233.39897181093693,4991.599242210388,621.621515840292,0.93
3/20,10/20,3550,355000,72.00980138778687,225.59773993492126,5020.712634086609,685.4063241928816,0.96
3/20,11/20,3600,360000,72.15317964553833,227.82608923316002,5021.867694139481,715.7955827713013,0.97
3/20,12/20,3650,365000,72.13009285926819,230.69414694607258,5022.116602897644,788.4290174245834,0.98
3/20,13/20,3700,370000,72.06644988059998,233.32508124411106,5028.792736053467,661.4291739612818,0.92
3/20,14/20,3750,375000,72.31606888771057,229.917136490345,5047.184862613678,632.0073202252388,0.93
3/20,15/20,3800,380000,72.72795367240906,232.0354760736227,5069.756161928177,750.502689614892,0.92
3/20,16/20,3850,385000,71.6550989151001,232.7494588792324,5070.283644199371,721.792632624507,0.97
3/20,17/20,3900,390000,72.45865368843079,230.86579817533493,5043.938492774963,651.7520269304514,0.96
3/20,18/20,3950,395000,73.38953852653503,226.37397752702236,5068.875728368759,731.678624406457,0.94
3/20,19/20,4000,400000,72.15306448936462,229.65744924545288,5036.7493278980255,708.4582881182432,0.97
4/20,0/20,4050,405000,73.1708414554596,229.57562954723835,5064.034469127655,796.0570602715015,0.97
4/20,1/20,4100,410000,72.22988080978394,230.95317113399506,5073.176381111145,773.1506750881672,0.99
4/20,2/20,4150,415000,73.22595620155334,227.23545570671558,5083.1592898368835,719.4761207699776,0.97
4/20,3/20,4200,420000,72.09280920028687,228.1116496026516,5073.555554389954,733.4259714633226,0.93
4/20,4/20,4250,425000,72.80022859573364,231.0167192220688,5037.545118808746,664.5102796405554,0.98
4/20,5/20,4300,430000,71.96979284286499,226.356252938509,5044.80624961853,722.3375460058451,0.98
4/20,6/20,4350,435000,72.81732439994812,227.79727855324745,5021.8533844947815,715.8109253793955,0.99
4/20,7/20,4400,440000,71.8588387966156,225.79215508699417,5043.089039802551,739.9899686127901,1.0
4/20,8/20,4450,445000,72.48158740997314,230.06509529054165,5078.423355817795,768.9914752095938,0.99
4/20,9/20,4500,450000,72.36635613441467,232.13984681665897,5097.635527610779,735.141983255744,0.96
4/20,10/20,4550,455000,72.75302696228027,228.46180465817451,5152.498618602753,761.1337210685015,0.92
4/20,11/20,4600,460000,71.95055532455444,227.95123700797558,5119.360751628876,784.6482487618923,1.0
4/20,12/20,4650,465000,72.00640773773193,231.94455990195274,5135.737886428833,730.5865485817194,0.98
4/20,13/20,4700,470000,73.52135753631592,230.5316455066204,5149.9333074092865,699.5729548931122,0.98
4/20,14/20,4750,475000,73.15104007720947,227.7467424273491,5140.93402504921,730.044126316905,0.95
4/20,15/20,4800,480000,72.80524754524231,227.4805203229189,5129.228492021561,722.4800300896168,0.97
4/20,16/20,4850,485000,71.65420722961426,223.00815038383007,5139.901890039444,721.5428330898285,0.93
4/20,17/20,4900,490000,72.44169569015503,227.1508547514677,5188.918096065521,737.1674557328224,0.96
4/20,18/20,4950,495000,72.39683151245117,230.00049190223217,5145.450255393982,669.7243218421936,0.99
4/20,19/20,5000,500000,71.33691930770874,232.03523014485836,5159.266882419586,708.7300994247198,0.98
5/20,0/20,5050,505000,71.5336241722107,229.9726988375187,5151.732956409454,730.4802008569241,0.99
5/20,1/20,5100,510000,72.86096668243408,229.53484043478966,5118.173150062561,758.5451689213514,0.98
5/20,2/20,5150,515000,72.02007913589478,229.4248799085617,5102.746300458908,743.3517518937588,0.99
5/20,3/20,5200,520000,72.73000311851501,226.51900562644005,5112.227137088776,736.9499906599522,0.99
5/20,4/20,5250,525000,71.80865168571472,232.02777417004108,5120.54350233078,680.6284152716398,1.0
5/20,5/20,5300,530000,73.18070387840271,230.0870464593172,5064.347241401672,638.8092610985041,0.98
5/20,6/20,5350,535000,71.25135207176208,230.7717336267233,5120.59313583374,692.5448760837317,0.98
5/20,7/20,5400,540000,71.97534894943237,227.38919042050838,5106.175519943237,709.2299359440804,0.92
5/20,8/20,5450,545000,71.82295083999634,230.03656668961048,5136.961483240128,706.1602853089571,0.98
5/20,9/20,5500,550000,71.69487237930298,231.32051153481007,5116.746255159378,729.9663048833609,0.98
5/20,10/20,5550,555000,72.33087515830994,230.11337246000767,5091.251451730728,712.8314304798841,0.97
5/20,11/20,5600,560000,71.31620502471924,232.69800604879856,5120.88170003891,740.204976439476,0.89
5/20,12/20,5650,565000,73.91348314285278,227.85452657938004,5153.70063328743,761.3316039144993,0.99
5/20,13/20,5700,570000,72.09943962097168,230.160627707839,5111.559931516647,687.283483594656,0.98
5/20,14/20,5750,575000,72.34467053413391,227.94773724675179,5121.248964309692,795.2346121966839,0.99
5/20,15/20,5800,580000,71.8352906703949,232.19217294454575,5122.966804027557,736.5320838391781,0.97
5/20,16/20,5850,585000,71.09212303161621,230.9938895702362,5133.454824447632,676.722884401679,0.97
5/20,17/20,5900,590000,72.18055844306946,228.53455044329166,5143.045073032379,755.4015005677938,0.99
5/20,18/20,5950,595000,72.52565598487854,229.18413099646568,5129.950085639954,737.309812322259,0.99
5/20,19/20,6000,600000,72.82573795318604,231.46629559993744,5135.000384807587,724.2733373343945,0.91
6/20,0/20,6050,605000,71.68673014640808,229.39992709457874,5149.4803874492645,698.9360322207212,0.97
6/20,1/20,6100,610000,73.53288960456848,227.525192797184,5159.075637817383,731.4064328372478,0.95
6/20,2/20,6150,615000,72.72652459144592,229.96588565409184,5192.078226327896,758.8975932747126,0.99
6/20,3/20,6200,620000,73.10650181770325,231.1821584403515,5170.2765345573425,742.9842739999294,0.95
6/20,4/20,6250,625000,71.7036292552948,229.32758919894695,5138.786390542984,731.851044729352,0.98
6/20,5/20,6300,630000,72.2716429233551,230.27190199494362,5132.001721382141,735.431295439601,0.94
6/20,6/20,6350,635000,71.92008471488953,227.72467656433582,5139.758894920349,806.8708414435387,0.99
6/20,7/20,6400,640000,71.54853749275208,229.6523811072111,5148.514526605606,753.7894106656313,0.97
6/20,8/20,6450,645000,71.58677268028259,230.29462838172913,5140.651423454285,756.6168261170387,0.99
6/20,9/20,6500,650000,72.70462322235107,233.19666801393032,5110.725751876831,782.6517517715693,0.94
6/20,10/20,6550,655000,72.10376739501953,231.53391353785992,5129.175906658173,742.4661128073931,0.93
6/20,11/20,6600,660000,72.57543540000916,230.53258776664734,5130.195518493652,792.0621051043272,0.98
6/20,12/20,6650,665000,73.9426691532135,232.69826152920723,5123.339603900909,739.6924133896828,0.96
6/20,13/20,6700,670000,73.98528170585632,236.87846490740776,5133.188410282135,767.6484539210796,0.92
6/20,14/20,6750,675000,72.77195072174072,234.74905994534492,5131.385477781296,749.8206651508808,0.95
6/20,15/20,6800,680000,72.0971097946167,231.35464146733284,5130.028834581375,727.3304265886545,0.97
6/20,16/20,6850,685000,72.48110222816467,227.5977507829666,5196.773203372955,804.6738379150629,0.94
6/20,17/20,6900,690000,71.92824602127075,230.9033999145031,5237.989870071411,774.3817943185568,0.97
6/20,18/20,6950,695000,71.22566413879395,236.35704734921455,5236.473410129547,783.250937089324,0.94
6/20,19/20,7000,700000,71.76616764068604,235.24893063306808,5269.698492527008,858.1121828407049,0.94
7/20,0/20,7050,705000,72.23546242713928,235.82292564213276,5225.286759853363,756.3702053427696,0.94
7/20,1/20,7100,710000,73.17841601371765,233.3396780192852,5236.980717182159,813.9820292145014,0.95
7/20,2/20,7150,715000,73.21566653251648,232.77425204217434,5179.659492015839,705.8018304854631,0.95
7/20,3/20,7200,720000,71.93598675727844,234.59735810756683,5192.0999846458435,732.1076576560736,0.92
7/20,4/20,7250,725000,71.77586460113525,235.5390263646841,5142.651584625244,739.1941583752632,0.95
7/20,5/20,7300,730000,71.88634943962097,232.24569852650166,5105.727785110474,710.9852643460035,0.92
7/20,6/20,7350,735000,72.36200380325317,230.7232944816351,5078.729770183563,649.942551985383,0.94
7/20,7/20,7400,740000,72.46148347854614,235.11095520853996,5062.95801949501,725.072947755456,0.98
7/20,8/20,7450,745000,71.50243902206421,234.6180633455515,5044.660402297974,705.4940193593502,0.96
7/20,9/20,7500,750000,72.39916682243347,229.48783095180988,5056.325041294098,711.717614710331,0.98
7/20,10/20,7550,755000,72.00629568099976,232.176156103611,5005.7539935112,676.8374445438385,0.93
7/20,11/20,7600,760000,72.88565182685852,229.51314270496368,5029.455360174179,687.7740891873837,0.96
7/20,12/20,7650,765000,73.25299620628357,231.68069066107273,5022.217183113098,693.534913122654,0.98
7/20,13/20,7700,770000,72.75612998008728,232.08133943378925,5086.572588920593,698.8197071999311,0.98
7/20,14/20,7750,775000,72.67305397987366,231.25158327817917,5084.2505712509155,647.941691532731,0.97
7/20,15/20,7800,780000,73.08923649787903,225.1862027347088,5094.509578704834,649.7294060736895,0.97
7/20,16/20,7850,785000,72.451895236969,226.69058467447758,5132.875901937485,632.858827650547,0.94
7/20,17/20,7900,790000,71.09203839302063,226.8302577137947,5144.6475377082825,668.7045435011387,0.9
7/20,18/20,7950,795000,71.87404751777649,224.5520900785923,5072.298063278198,682.021229878068,0.91
7/20,19/20,8000,800000,70.14500880241394,228.32192181050777,5086.413131952286,652.8048132061958,0.96
8/20,0/20,8050,805000,72.24166321754456,226.13189153373241,5091.897314548492,644.7278311699629,0.95
8/20,1/20,8100,810000,71.60781478881836,226.474233597517,5121.406526088715,680.184866130352,0.89
8/20,2/20,8150,815000,71.93802165985107,228.91431836783886,5124.079813480377,649.9266337752342,0.93
8/20,3/20,8200,820000,72.13892889022827,228.96565341949463,5099.031640529633,623.2275627404451,0.9
8/20,4/20,8250,825000,72.54139494895935,227.6864968240261,5105.10472536087,667.6961867362261,0.93
8/20,5/20,8300,830000,73.08288311958313,227.93448974192142,5097.295351028442,624.9522751569748,0.93
8/20,6/20,8350,835000,73.63331317901611,225.87663733959198,5125.72815489769,644.3825413584709,0.93
8/20,7/20,8400,840000,71.57009315490723,227.43151730298996,5139.984755277634,636.5838109701872,0.99
8/20,8/20,8450,845000,71.24557876586914,228.03228971362114,5138.684612035751,662.9199028015137,0.95
8/20,9/20,8500,850000,70.94803357124329,229.73189316689968,5116.342252731323,666.1126901060343,0.92
8/20,10/20,8550,855000,71.38493084907532,229.20125728845596,5132.759860038757,664.3995953649282,0.96
8/20,11/20,8600,860000,71.43887281417847,234.53406491875648,5121.836873054504,675.9700399935246,0.96
8/20,12/20,8650,865000,72.1507306098938,229.3430272936821,5072.835411787033,745.1558564454317,0.94
8/20,13/20,8700,870000,72.83661913871765,224.41275702416897,5121.987687110901,737.8973148614168,0.99
8/20,14/20,8750,875000,72.9306640625,223.3009443730116,5103.013128995895,694.371523797512,0.98
8/20,15/20,8800,880000,73.64650988578796,229.140257447958,5136.188168287277,661.2602989077568,0.98
8/20,16/20,8850,885000,73.2475118637085,228.31794883310795,5150.134428501129,618.5788596570492,0.98
8/20,17/20,8900,890000,71.97581887245178,228.07365214824677,5125.689608097076,715.8605064898729,0.98
8/20,18/20,8950,895000,70.96172285079956,230.53727585077286,5141.760190486908,642.0913509428501,0.93
8/20,19/20,9000,900000,72.77970910072327,231.36847116053104,5111.015741825104,650.6554172039032,0.96
9/20,0/20,9050,905000,70.69390511512756,229.49614663422108,5118.388559579849,614.8370807468891,0.94
9/20,1/20,9100,910000,72.48083877563477,229.91309133172035,5102.361562252045,725.724035024643,0.98
9/20,2/20,9150,915000,72.28702187538147,226.79184448719025,5141.918101787567,658.8776546269655,0.99
9/20,3/20,9200,920000,72.83523678779602,227.10914723575115,5134.642628192902,641.9987368136644,1.0
9/20,4/20,9250,925000,71.86315560340881,227.75777715444565,5120.497137546539,694.2745129466057,0.99
9/20,5/20,9300,930000,72.50303053855896,223.17677880823612,5110.893761634827,625.0414530783892,0.92
9/20,6/20,9350,935000,72.73999524116516,227.66040113568306,5124.019647121429,664.3411838263273,0.96
9/20,7/20,9400,940000,73.15091037750244,227.87984019517899,5162.354548454285,674.73835298419,0.98
9/20,8/20,9450,945000,72.63863396644592,230.19163033366203,5155.100736141205,655.1268865019083,0.99
9/20,9/20,9500,950000,71.48500418663025,224.25862537324429,5167.498730659485,670.2241355776787,1.0
9/20,10/20,9550,955000,71.15978717803955,226.51907646656036,5173.861737251282,656.5888484418392,0.98
9/20,11/20,9600,960000,72.03639078140259,227.68725053966045,5172.747130393982,704.6613889336586,1.0
9/20,12/20,9650,965000,72.42496085166931,229.39673206210136,5189.564872741699,636.3356140553951,1.0
9/20,13/20,9700,970000,72.61767268180847,226.7901892364025,5134.728942871094,653.5357041954994,0.98
