Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
2/30,11/20,2600,260000,179.07324600219727,3462.7591590881348,130.24278405308723,424.9550600796938,0.0
2/30,12/20,2650,265000,179.70814752578735,3472.4941639900208,130.97213438898325,462.16305404901505,0.0
2/30,13/20,2700,270000,176.2807240486145,3460.6131262779236,133.70823016017675,423.410434499383,0.02
2/30,14/20,2750,275000,176.49578475952148,3439.9716324806213,131.8661569133401,446.6733599752188,0.01
2/30,15/20,2800,280000,175.86758136749268,3417.5631232261658,133.76531990617514,442.5393987596035,0.0
2/30,16/20,2850,285000,176.58661317825317,3377.090219974518,133.4802565202117,443.84150029718876,0.03
2/30,17/20,2900,290000,177.395893573761,3380.50106883049,135.17829366773367,457.9578684717417,0.03
2/30,18/20,2950,295000,179.0375096797943,3363.8156213760376,137.7486193701625,476.233970284462,0.0
2/30,19/20,3000,300000,179.75129890441895,3387.318694114685,138.13634403049946,483.4259511977434,0.0
3/30,0/20,3050,305000,180.02255511283875,3383.304085969925,141.92030552774668,460.2898943722248,0.0
3/30,1/20,3100,310000,179.9977090358734,3358.6918606758118,144.26040084660053,448.309439226985,0.0
3/30,2/20,3150,315000,180.9756362438202,3322.421420097351,147.52270330488682,446.8558384180069,0.0
3/30,3/20,3200,320000,180.20529508590698,3334.913744688034,150.0586799606681,472.4988080859184,0.0
3/30,4/20,3250,325000,180.4759600162506,3310.200628757477,149.89568454772234,466.27985486388206,0.0
3/30,5/20,3300,330000,179.13757133483887,3277.9875864982605,151.69554203748703,440.9606682509184,0.01
3/30,6/20,3350,335000,182.7038643360138,3244.8926990032196,153.2059757784009,419.2177485078573,0.0
3/30,7/20,3400,340000,179.16605138778687,3252.503392457962,154.62383807450533,436.76241125166416,0.02
3/30,8/20,3450,345000,180.65823030471802,3242.756991505623,156.19444000720978,448.55865643918514,0.02
3/30,9/20,3500,350000,178.31960129737854,3231.4362392425537,160.78155471384525,437.04926584661007,0.06
3/30,10/20,3550,355000,179.98320651054382,3214.7769503593445,163.7228366136551,448.6886750012636,0.06
3/30,11/20,3600,360000,181.61075353622437,3205.623735666275,163.14073848724365,459.79442228376865,0.15
3/30,12/20,3650,365000,182.5614674091339,3171.587721347809,165.48405393958092,456.68135914206505,0.06
3/30,13/20,3700,370000,183.5636944770813,3157.192953109741,163.91839016973972,479.0884787142277,0.11
3/30,14/20,3750,375000,183.87562084197998,3133.70521402359,167.53761088848114,445.64562568068504,0.1
3/30,15/20,3800,380000,182.79312920570374,3106.4562680721283,166.5850684195757,443.0413993895054,0.24
3/30,16/20,3850,385000,183.34433364868164,3124.004350423813,165.17931443452835,475.0002074688673,0.18
3/30,17/20,3900,390000,181.76067328453064,3139.7208318710327,165.20440155267715,432.32143607735634,0.05
3/30,18/20,3950,395000,182.82357144355774,3166.2696273326874,164.68725787103176,456.3945477604866,0.03
3/30,19/20,4000,400000,181.5810239315033,3198.5263612270355,163.63631349802017,449.9601479321718,0.15
4/30,0/20,4050,405000,182.07456183433533,3196.1570641994476,162.89391939342022,434.3405128419399,0.18
4/30,1/20,4100,410000,180.30596733093262,3205.6899993419647,163.03852006793022,437.636950135231,0.01
4/30,2/20,4150,415000,179.87419366836548,3228.594449043274,164.33285765349865,406.09958525002,0.31
4/30,3/20,4200,420000,180.4157359600067,3254.1514887809753,163.09270596504211,397.52909886837006,0.23
4/30,4/20,4250,425000,179.68297052383423,3261.1559158563614,165.69466391205788,407.44758512079716,0.29
4/30,5/20,4300,430000,182.92890906333923,3285.9494156837463,167.89954775571823,413.4724452793598,0.23
4/30,6/20,4350,435000,180.84492588043213,3303.08309173584,168.56039825081825,443.16541926562786,0.29
4/30,7/20,4400,440000,180.811589717865,3338.7535920143127,165.99162885546684,472.4370819926262,0.41
4/30,8/20,4450,445000,60.07360029220581,3363.1804587841034,164.34083066880703,418.7007194906473,0.3
4/30,9/20,4500,450000,60.54000639915466,3432.06485581398,166.7376057356596,419.744400665164,0.36
4/30,10/20,4550,455000,58.09138894081116,3475.437153339386,167.15796603262424,413.0632554590702,0.43
4/30,11/20,4600,460000,60.2225604057312,3542.260705947876,167.8101120889187,426.57845202088356,0.31
4/30,12/20,4650,465000,62.19962692260742,3618.9132554531097,167.30891746282578,426.16781878471375,0.25
4/30,13/20,4700,470000,58.031158685684204,3674.117342233658,165.0813515931368,434.8366380929947,0.41
4/30,14/20,4750,475000,59.27159023284912,3705.3890476226807,165.21443147957325,413.19588635861874,0.25
4/30,15/20,4800,480000,61.6471734046936,3712.287057876587,167.16662973165512,433.69428437948227,0.22
4/30,16/20,4850,485000,56.74670219421387,3782.807072162628,166.57811860740185,429.742246478796,0.31
4/30,17/20,4900,490000,59.09863328933716,3797.32355928421,167.06782022118568,414.0156322568655,0.26
4/30,18/20,4950,495000,61.98068857192993,3823.5087435245514,169.78889693319798,448.0722289532423,0.35
4/30,19/20,5000,500000,58.186126708984375,3850.6238489151,168.00441697239876,425.2556962668896,0.38
5/30,0/20,5050,505000,58.44772124290466,3913.0806250572205,165.42388319969177,425.4182421118021,0.31
5/30,1/20,5100,510000,60.463770151138306,3965.6882178783417,165.96085883677006,415.3049385994673,0.22
5/30,2/20,5150,515000,58.35449504852295,3988.074910879135,166.3237909078598,422.9887295216322,0.2
5/30,3/20,5200,520000,59.28105592727661,3961.9510838985443,165.5293883010745,423.65764681994915,0.3
5/30,4/20,5250,525000,62.31943130493164,4012.442472934723,167.2843976020813,412.00562539696693,0.2
5/30,5/20,5300,530000,57.88184452056885,4078.9996223449707,166.95700931549072,414.16509184241295,0.19
5/30,6/20,5350,535000,57.34627437591553,4104.292379617691,163.614188849926,398.45410430431366,0.2
5/30,7/20,5400,540000,63.155739068984985,4149.217395067215,163.14048616588116,396.48311646282673,0.31
5/30,8/20,5450,545000,59.554487228393555,4195.813525676727,165.89659452438354,412.03110478818417,0.3
5/30,9/20,5500,550000,60.00567007064819,4234.9750163555145,163.16812920570374,422.7904023975134,0.32
5/30,10/20,5550,555000,64.14074301719666,4257.525315284729,161.672666862607,402.720473498106,0.38
5/30,11/20,5600,560000,60.012009382247925,4338.109034776688,159.99943460524082,423.2615518718958,0.29
5/30,12/20,5650,565000,58.9479398727417,4347.175774097443,161.9574840515852,395.0054370611906,0.46
5/30,13/20,5700,570000,65.27570056915283,4398.841600179672,164.17512929439545,411.8315691947937,0.4
5/30,14/20,5750,575000,56.72718024253845,4403.189769744873,162.5826826542616,388.8639253228903,0.21
5/30,15/20,5800,580000,56.37843346595764,4458.762772321701,165.4391763806343,384.59447252750397,0.37
5/30,16/20,5850,585000,62.71912455558777,4464.482607841492,162.90537118911743,390.8502511680126,0.38
5/30,17/20,5900,590000,59.339439868927,4500.848333597183,161.89901407063007,397.37870191037655,0.24
5/30,18/20,5950,595000,58.06037211418152,4571.546808958054,161.50750739872456,377.5660038292408,0.42
5/30,19/20,6000,600000,63.572234869003296,4638.967544555664,161.54896579682827,386.3130482584238,0.38
6/30,0/20,6050,605000,57.72068691253662,4679.504923820496,161.9641200453043,372.6697390675545,0.36
6/30,1/20,6100,610000,57.64769887924194,4718.06679558754,160.67953549325466,380.61406145989895,0.32
