Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
2/20,9/20,2500,250000,196.53183484077454,4153.548930168152,400.1002466082573,121.56932623684406,0.0
2/20,10/20,2550,255000,196.33321690559387,4196.793427944183,372.87357115745544,123.21281786262989,0.0
2/20,11/20,2600,260000,195.64254689216614,4261.316878557205,381.64207826554775,124.6952755600214,0.0
2/20,12/20,2650,265000,193.8428418636322,4287.127044677734,417.2134284377098,123.60098815709352,0.0
2/20,13/20,2700,270000,192.70174598693848,4302.146448135376,380.0843776911497,124.93887405842543,0.0
2/20,14/20,2750,275000,194.43009161949158,4313.459876537323,396.1745574474335,126.74611688405275,0.0
2/20,15/20,2800,280000,189.47499299049377,4339.7407240867615,379.1879133284092,126.6721575409174,0.0
2/20,16/20,2850,285000,191.36531591415405,4380.643444776535,399.3675731122494,126.60054862499237,0.0
2/20,17/20,2900,290000,193.04654359817505,4444.050025939941,401.2503357976675,128.0901663005352,0.0
2/20,18/20,2950,295000,190.4580113887787,4463.533224582672,406.49475388228893,130.94828198850155,0.0
2/20,19/20,3000,300000,191.20036363601685,4512.051647424698,383.3732767999172,130.88143235445023,0.0
3/20,0/20,3050,305000,191.80763363838196,4513.774429798126,399.685150206089,133.58188764750957,0.0
3/20,1/20,3100,310000,193.21492648124695,4531.028453588486,420.9322445690632,131.85825053602457,0.01
3/20,2/20,3150,315000,194.17602610588074,4552.069539070129,406.6674827709794,130.72928131371737,0.0
3/20,3/20,3200,320000,194.06777119636536,4602.711563587189,428.3778173625469,129.7238286137581,0.0
3/20,4/20,3250,325000,194.7622525691986,4647.889844179153,403.7031986415386,131.9157638847828,0.0
3/20,5/20,3300,330000,196.27091908454895,4695.207713127136,416.8283846527338,132.84221696853638,0.0
3/20,6/20,3350,335000,196.86961960792542,4767.96426653862,388.9754834026098,133.5510402843356,0.0
3/20,7/20,3400,340000,199.2650430202484,4801.6579213142395,390.04627481102943,132.5456356331706,0.06
3/20,8/20,3450,345000,200.5039439201355,4849.406409502029,370.3753332346678,135.95703157782555,0.02
3/20,9/20,3500,350000,199.61492466926575,4877.191248178482,427.15946270525455,137.99578342586756,0.07
3/20,10/20,3550,355000,197.3706545829773,4907.288423061371,375.2642707452178,139.50598892569542,0.01
3/20,11/20,3600,360000,199.07193231582642,4926.584304571152,399.3013895004988,138.22063986212015,0.03
3/20,12/20,3650,365000,200.9665493965149,4967.711233377457,398.7040828317404,140.36214338243008,0.02
3/20,13/20,3700,370000,200.54226303100586,4978.685179710388,368.3074041828513,140.393535643816,0.0
3/20,14/20,3750,375000,199.45876121520996,4984.802672386169,357.2874278277159,142.03802946209908,0.0
3/20,15/20,3800,380000,201.30296993255615,5037.659334659576,356.3724662810564,142.0580306649208,0.01
3/20,16/20,3850,385000,199.2307994365692,5056.542140960693,367.92970007658005,141.5568698644638,0.01
3/20,17/20,3900,390000,202.30810642242432,5080.028040647507,357.108563631773,141.9006882607937,0.0
3/20,18/20,3950,395000,201.55056500434875,5130.277133464813,381.34105540812016,141.08357952535152,0.06
3/20,19/20,4000,400000,200.28994607925415,5175.085609436035,362.02784441411495,143.2258394882083,0.08
4/20,0/20,4050,405000,202.61858868598938,5188.616517305374,368.45816972851753,143.87133137881756,0.07
4/20,1/20,4100,410000,203.71365809440613,5203.321657419205,377.20773880183697,144.03271701186895,0.12
4/20,2/20,4150,415000,202.300518989563,5285.463509321213,375.44661834836006,146.15818385779858,0.05
4/20,3/20,4200,420000,197.42492246627808,5300.833179473877,371.92249527573586,147.35993237793446,0.16
4/20,4/20,4250,425000,198.15572309494019,5377.555843830109,353.4799821227789,148.60867435485125,0.18
4/20,5/20,4300,430000,198.39005637168884,5350.479674339294,385.2656380087137,148.8693407997489,0.05
4/20,6/20,4350,435000,200.0605809688568,5449.485671520233,371.73599898815155,149.70334415882826,0.17
4/20,7/20,4400,440000,197.86447477340698,5464.483636856079,358.097245067358,150.131451562047,0.18
4/20,8/20,4450,445000,197.91324400901794,5519.883472919464,361.1521361172199,149.76954627782106,0.16
4/20,9/20,4500,450000,198.0369839668274,5551.59196472168,374.74266666173935,148.67253801226616,0.27
4/20,10/20,4550,455000,197.4926609992981,5615.497248649597,384.59249636530876,149.9192557632923,0.19
4/20,11/20,4600,460000,195.8676700592041,5630.213684082031,378.7792400047183,151.6039698421955,0.19
4/20,12/20,4650,465000,196.40355730056763,5697.630002975464,370.3093059062958,152.19012703746557,0.06
4/20,13/20,4700,470000,196.27883958816528,5690.041001796722,397.2626384496689,152.34858410805464,0.34
4/20,14/20,4750,475000,198.58901238441467,5779.0232882499695,350.2604504227638,151.34186463803053,0.25
4/20,15/20,4800,480000,196.03749775886536,5810.413506031036,405.2612638026476,155.84792424738407,0.17
4/20,16/20,4850,485000,195.00556755065918,5799.290755748749,381.1950636059046,159.0418377816677,0.18
4/20,17/20,4900,490000,195.92577505111694,5805.351650476456,364.85212353616953,156.08200420439243,0.23
4/20,18/20,4950,495000,197.28674125671387,5844.4979338645935,379.94165101647377,157.19632966816425,0.05
4/20,19/20,5000,500000,196.19379568099976,5847.708139896393,357.2338058203459,155.72411946207285,0.19
5/20,0/20,5050,505000,194.62996411323547,5923.876040458679,381.2377296835184,155.8470655605197,0.14
5/20,1/20,5100,510000,195.87448525428772,5977.004213809967,373.44370371103287,156.17436556518078,0.18
5/20,2/20,5150,515000,197.66442704200745,6017.138532161713,377.59145064651966,155.8646072074771,0.34
5/20,3/20,5200,520000,197.7434561252594,6070.747264385223,406.6382444649935,154.5753288269043,0.32
5/20,4/20,5250,525000,198.00462198257446,6116.949885368347,372.9683724194765,158.16455544531345,0.51
5/20,5/20,5300,530000,196.5706169605255,6135.4610476493835,389.3794054836035,158.5270630866289,0.5
5/20,6/20,5350,535000,198.020037651062,6179.390035152435,427.2290707975626,157.25386563688517,0.52
5/20,7/20,5400,540000,197.3054506778717,6198.356342315674,386.3742790520191,160.90303868055344,0.6
5/20,8/20,5450,545000,199.2678360939026,6260.986481666565,402.29594162106514,161.82284132391214,0.58
5/20,9/20,5500,550000,197.99728107452393,6233.435450077057,412.05474849045277,164.14863303303719,0.36
5/20,10/20,5550,555000,198.68696904182434,6287.018528461456,395.86778649687767,162.68061736226082,0.47
5/20,11/20,5600,560000,197.57858324050903,6312.557912349701,410.96451626718044,161.36103783547878,0.49
5/20,12/20,5650,565000,197.72745060920715,6344.293089866638,406.7036927193403,161.43007887154818,0.46
5/20,13/20,5700,570000,197.10319638252258,6348.378222942352,427.6361131668091,161.06659738719463,0.43
5/20,14/20,5750,575000,199.57606744766235,6381.035406589508,405.8746975213289,161.3572654724121,0.34
5/20,15/20,5800,580000,199.767107963562,6400.760946273804,415.93941642344,161.0410641282797,0.21
5/20,16/20,5850,585000,198.33943581581116,6458.212329387665,420.7473677843809,159.68383544683456,0.37
5/20,17/20,5900,590000,198.51886773109436,6406.887584209442,414.8852078765631,164.11433970928192,0.49
5/20,18/20,5950,595000,197.4185860157013,6442.956269741058,406.8598058372736,166.9013020247221,0.36
5/20,19/20,6000,600000,199.225825548172,6500.894926071167,403.95648699998856,165.2760625630617,0.67
6/20,0/20,6050,605000,198.19318056106567,6581.577479839325,379.96355360746384,165.00589914619923,0.53
6/20,1/20,6100,610000,199.72416472434998,6576.863231182098,400.39269691705704,166.8453928232193,0.58
6/20,2/20,6150,615000,206.0413715839386,6585.878112316132,387.3841096609831,166.54444502294064,0.69
6/20,3/20,6200,620000,208.50616073608398,6600.089959144592,384.36224064975977,164.3343123048544,0.52
6/20,4/20,6250,625000,208.1158902645111,6640.588063240051,390.1819287389517,165.04569779336452,0.44
6/20,5/20,6300,630000,207.69846487045288,6608.628465175629,401.3304540216923,165.10533256828785,0.78
6/20,6/20,6350,635000,208.2531383037567,6612.893539905548,378.57001277804375,164.8086917102337,0.57
6/20,7/20,6400,640000,209.15976309776306,6601.657889842987,399.05460238456726,165.95859168469906,0.48
6/20,8/20,6450,645000,212.38449549674988,6604.070180892944,385.3048198968172,166.1962735503912,0.44
6/20,9/20,6500,650000,211.1001992225647,6631.653044700623,400.8252041786909,168.8420991152525,0.36
6/20,10/20,6550,655000,209.01186990737915,6623.327239990234,370.33918768167496,167.41011533141136,0.58
6/20,11/20,6600,660000,208.29550671577454,6670.935784816742,363.34873512387276,167.41667598485947,0.52
6/20,12/20,6650,665000,207.5312864780426,6683.3366355896,372.4294244349003,166.5961338430643,0.65
6/20,13/20,6700,670000,208.25003170967102,6711.537966251373,398.29074074327946,167.79481421411037,0.52
6/20,14/20,6750,675000,205.44327211380005,6739.368871212006,396.80426383018494,171.8766948580742,0.51
6/20,15/20,6800,680000,206.62695050239563,6721.67534828186,413.37123711407185,170.31889402866364,0.69
6/20,16/20,6850,685000,210.08562994003296,6742.780415534973,420.64331844449043,168.2017707079649,0.6
6/20,17/20,6900,690000,208.22847485542297,6780.383469581604,385.3006751984358,169.52442201972008,0.6
6/20,18/20,6950,695000,207.6422176361084,6763.338698863983,390.63949978351593,167.67171902954578,0.73
6/20,19/20,7000,700000,209.795264005661,6767.5981068611145,420.0006739795208,171.15437096357346,0.56
7/20,0/20,7050,705000,211.91346716880798,6747.673813819885,398.5664696395397,172.21895250678062,0.45
7/20,1/20,7100,710000,211.10635042190552,6764.116497993469,396.8098805844784,171.1021541506052,0.34
7/20,2/20,7150,715000,210.25898814201355,6777.878794670105,373.2615839987993,171.062435105443,0.44
7/20,3/20,7200,720000,207.8762240409851,6822.431251049042,407.1796170473099,173.30760487914085,0.66
7/20,4/20,7250,725000,208.29011607170105,6825.830506801605,404.30849526822567,170.59106008708477,0.65
7/20,5/20,7300,730000,208.26530241966248,6840.362290382385,370.03793869912624,168.66423143446445,0.55
7/20,6/20,7350,735000,210.52658438682556,6865.756832122803,386.64746971428394,169.88900934159756,0.53
7/20,7/20,7400,740000,209.918447971344,6910.128290176392,445.81512059271336,169.6231445223093,0.55
7/20,8/20,7450,745000,208.44211220741272,6887.18958234787,370.6812571436167,171.03225919604301,0.4
7/20,9/20,7500,750000,207.23546242713928,6896.183968544006,397.92513258755207,169.21963776648045,0.47
7/20,10/20,7550,755000,205.43563604354858,6912.366778850555,377.3050822019577,170.30288809537888,0.57
7/20,11/20,7600,760000,207.70075464248657,6938.056512832642,400.86603985726833,170.03166861832142,0.58
7/20,12/20,7650,765000,206.980477809906,6978.196267604828,408.4007114768028,169.0247273594141,0.34
7/20,13/20,7700,770000,207.23535013198853,7001.538149833679,372.00575106590986,167.4402003288269,0.67
7/20,14/20,7750,775000,210.8652641773224,7020.85009098053,409.53332026302814,169.08275991678238,0.57
7/20,15/20,7800,780000,210.2991361618042,7003.342282295227,386.99959248304367,172.45904906094074,0.6
7/20,16/20,7850,785000,209.45937252044678,6961.767646312714,364.780165605247,174.4601316601038,0.59
7/20,17/20,7900,790000,210.1992597579956,6965.057861328125,394.92912255227566,175.83192186057568,0.64
7/20,18/20,7950,795000,209.7264003753662,6959.57977771759,414.4801978543401,173.40039992332458,0.68
7/20,19/20,8000,800000,210.14437055587769,6975.600485801697,409.48391731083393,170.81962622702122,0.73
8/20,0/20,8050,805000,214.38964581489563,6966.700462818146,379.2019052952528,170.58017186820507,0.72
8/20,1/20,8100,810000,213.42722630500793,6974.508924007416,404.72908052802086,171.30833584070206,0.68
8/20,2/20,8150,815000,210.28474044799805,6998.28110742569,392.73048769682646,172.1647639721632,0.65
8/20,3/20,8200,820000,208.84180903434753,7005.923586368561,398.4530912488699,171.96225768327713,0.57
8/20,4/20,8250,825000,209.7031967639923,6967.7313804626465,436.6553480774164,171.06236644089222,0.69
8/20,5/20,8300,830000,209.81366896629333,7018.006350040436,385.2103122100234,171.3436316549778,0.6
8/20,6/20,8350,835000,74.33252787590027,7000.729362010956,400.0879182368517,171.79076127707958,0.63
8/20,7/20,8400,840000,72.89931297302246,7059.114890575409,408.0465452224016,174.24062024056911,0.61
8/20,8/20,8450,845000,77.54119110107422,7005.614279747009,360.59774009138346,173.1904626339674,0.61
8/20,9/20,8500,850000,72.9862470626831,7003.445454597473,375.2845787629485,177.3999954611063,0.62
8/20,10/20,8550,855000,73.6403706073761,7038.477793216705,367.10212906450033,178.182702511549,0.53
8/20,11/20,8600,860000,78.7526969909668,7072.474889755249,382.69538450986147,174.0627490133047,0.62
8/20,12/20,8650,865000,73.3129711151123,7043.3087911605835,373.04056214541197,176.32765690982342,0.74
8/20,13/20,8700,870000,74.04195737838745,7025.742165088654,395.67976608127356,174.37655645608902,0.67
8/20,14/20,8750,875000,78.05709528923035,7031.51756477356,378.2798332720995,172.50299328565598,0.59
8/20,15/20,8800,880000,72.80960202217102,7070.310329914093,345.7503844499588,171.34602557122707,0.67
8/20,16/20,8850,885000,76.00314569473267,7089.674489021301,360.22763070464134,174.14266788959503,0.6
8/20,17/20,8900,890000,76.23693037033081,7082.588212490082,353.7568973824382,173.9014594256878,0.53
8/20,18/20,8950,895000,73.69784808158875,7083.392968177795,399.30407686531544,176.2386303693056,0.54
8/20,19/20,9000,900000,76.56023836135864,7113.618453025818,351.3852386176586,174.10582374036312,0.68
9/20,0/20,9050,905000,75.01528406143188,7109.378406524658,364.99276024103165,172.60651031136513,0.69
9/20,1/20,9100,910000,74.00597667694092,7071.782519340515,371.4666012376547,175.14326643943787,0.85
9/20,2/20,9150,915000,78.57293844223022,7122.8493938446045,367.2346749827266,173.9864174425602,0.61
9/20,3/20,9200,920000,74.12077379226685,7131.498808383942,378.0491860806942,174.70566073060036,0.63
9/20,4/20,9250,925000,73.49289798736572,7146.781617164612,371.13790671527386,173.1582801192999,0.79
9/20,5/20,9300,930000,77.63024234771729,7164.487222194672,376.12739031016827,173.90116567909718,0.78
9/20,6/20,9350,935000,71.82271838188171,7148.906337738037,398.6490300297737,173.27885331213474,0.86
9/20,7/20,9400,940000,73.13717555999756,7186.687492847443,353.43604622781277,172.24561020731926,0.56
9/20,8/20,9450,945000,77.76251912117004,7222.718109130859,358.43485890328884,171.64127326011658,0.8
9/20,9/20,9500,950000,71.88311386108398,7252.946744441986,373.19157291948795,175.22689677774906,0.77
9/20,10/20,9550,955000,73.13471913337708,7218.557883262634,374.6965903490782,174.9679703861475,0.69
9/20,11/20,9600,960000,79.02150702476501,7262.106450080872,372.48705742508173,173.78920091688633,0.57
9/20,12/20,9650,965000,73.22448921203613,7258.896515846252,359.4500128701329,176.99080076813698,0.86
9/20,13/20,9700,970000,73.33651638031006,7259.870558261871,341.3954332768917,173.73922576010227,0.73
9/20,14/20,9750,975000,78.96437406539917,7257.589722633362,341.2436846420169,176.64253737032413,0.66
9/20,15/20,9800,980000,72.63160014152527,7264.57968378067,348.21812457591295,177.770525932312,0.82
9/20,16/20,9850,985000,74.21293210983276,7299.485383033752,363.340730458498,176.33177806437016,0.72
9/20,17/20,9900,990000,77.43148803710938,7303.349576473236,354.6059430614114,176.96097353100777,0.67
