Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
10/20,18/20,10950,1095000,93.42890238761902,59.444888822734356,1599.9964115023613,145.67724032700062,0.0
10/20,19/20,11000,1100000,93.13143587112427,58.34661689400673,1596.5239233970642,146.91719841584563,0.0
11/20,0/20,11050,1105000,90.97857618331909,59.50391115620732,1588.1023166775703,155.74811871349812,0.0
11/20,1/20,11100,1110000,90.65570116043091,58.46542930230498,1557.9810029268265,155.62767262384295,0.0
11/20,2/20,11150,1115000,85.49356198310852,58.737818237394094,1585.3832647800446,143.39899899810553,0.0
11/20,3/20,11200,1120000,89.46936464309692,58.95268792659044,1538.0416240096092,143.92196093685925,0.0
11/20,4/20,11250,1125000,87.75626134872437,58.44111932814121,1547.8161463737488,145.83784558810294,0.0
11/20,5/20,11300,1130000,81.0620391368866,56.3789079785347,1552.7180824875832,139.64738399162889,0.0
11/20,6/20,11350,1135000,88.41648006439209,57.31568956747651,1529.91246509552,147.1243192590773,0.0
11/20,7/20,11400,1140000,81.03385591506958,58.22715653851628,1529.600082039833,136.62935502454638,0.0
11/20,8/20,11450,1145000,80.77328610420227,59.58722220361233,1505.0966586470604,144.61735861375928,0.0
11/20,9/20,11500,1150000,85.64560794830322,60.18307088688016,1519.1984581947327,141.9976549334824,0.0
11/20,10/20,11550,1155000,87.48804306983948,61.9635168351233,1480.0827046632767,132.603256046772,0.0
11/20,11/20,11600,1160000,86.35457515716553,61.06143383681774,1444.526319384575,135.2140790130943,0.0
11/20,12/20,11650,1165000,87.54104518890381,60.14434066042304,1416.334370791912,132.12233727797866,0.0
11/20,13/20,11700,1170000,85.78811120986938,59.51213079690933,1385.2051947712898,131.94066051207483,0.0
11/20,14/20,11750,1175000,91.73409819602966,58.93468985520303,1411.9266379475594,124.45750314742327,0.0
11/20,15/20,11800,1180000,91.77515149116516,56.97160140424967,1376.6164418458939,124.02334439754486,0.0
11/20,16/20,11850,1185000,91.21578240394592,54.739338889718056,1395.2242525219917,121.28607841208577,0.0
11/20,17/20,11900,1190000,86.11139345169067,54.93645537272096,1391.8508642315865,113.58506593666971,0.0
11/20,18/20,11950,1195000,88.1848247051239,56.283517848700285,1389.7439373731613,135.09591225162148,0.0
11/20,19/20,12000,1200000,85.47656893730164,57.59725523367524,1412.9283336997032,130.57699337042868,0.0
12/20,0/20,12050,1205000,81.38707447052002,57.801067139953375,1407.4255665540695,125.56616975367069,0.0
12/20,1/20,12100,1210000,84.45447540283203,57.694024972617626,1370.4315923452377,132.3266305644065,0.0
12/20,2/20,12150,1215000,83.65716862678528,57.7379115074873,1341.5759010910988,138.88344847038388,0.0
12/20,3/20,12200,1220000,82.04150986671448,57.61083520948887,1307.2455817461014,134.86451486498117,0.0
12/20,4/20,12250,1225000,82.22272849082947,58.90758401155472,1288.1745361685753,145.24476232752204,0.0
12/20,5/20,12300,1230000,81.23654246330261,59.310106206685305,1280.4027082920074,134.72932970151305,0.0
12/20,6/20,12350,1235000,84.42477941513062,58.104319237172604,1275.152477324009,140.03261467255652,0.0
12/20,7/20,12400,1240000,84.48284363746643,56.47406741976738,1227.65045940876,131.20447845384479,0.0
12/20,8/20,12450,1245000,87.44859457015991,56.21428465470672,1248.1165972948074,132.0718907788396,0.0
12/20,9/20,12500,1250000,86.46649885177612,55.469050124287605,1253.9574155211449,134.8518487997353,0.0
12/20,10/20,12550,1255000,86.4456741809845,54.80723501369357,1262.6236137151718,140.1542949322611,0.0
12/20,11/20,12600,1260000,87.28952980041504,55.05771700292826,1284.2217798233032,121.89239287562668,0.0
12/20,12/20,12650,1265000,88.4433102607727,54.4514011926949,1248.1576434969902,124.52781043946743,0.0
12/20,13/20,12700,1270000,87.6796305179596,55.40366358682513,1281.8500607609749,132.91354126296937,0.0
12/20,14/20,12750,1275000,87.28612327575684,55.354848470538855,1293.6646287441254,129.5028325524181,0.0
12/20,15/20,12800,1280000,89.24915766716003,53.72410587966442,1284.0716149806976,127.53492804989219,0.0
12/20,16/20,12850,1285000,89.23792934417725,54.14834875613451,1296.555275440216,118.70208943635225,0.0
12/20,17/20,12900,1290000,86.8852481842041,53.599867042154074,1295.0334691405296,115.14623805508018,0.0
12/20,18/20,12950,1295000,88.42266154289246,54.46696326509118,1304.0342465043068,117.48675060272217,0.0
12/20,19/20,13000,1300000,85.6826241016388,53.33966048061848,1328.5828169584274,115.84182527661324,0.0
13/20,0/20,13050,1305000,87.50627040863037,53.27078531682491,1316.3880671560764,121.3788946736604,0.0
13/20,1/20,13100,1310000,85.32233142852783,54.37620484083891,1351.722990512848,123.9009775556624,0.0
13/20,2/20,13150,1315000,86.06752061843872,53.99618721753359,1339.4328002929688,118.13326979801059,0.0
13/20,3/20,13200,1320000,88.63494920730591,54.92210931330919,1364.0868338942528,129.0609377194196,0.0
13/20,4/20,13250,1325000,86.05032730102539,53.91210553981364,1386.8529623150826,127.70232157222927,0.0
13/20,5/20,13300,1330000,85.54732751846313,54.45628557726741,1373.9778555631638,124.23809559084475,0.0
13/20,6/20,13350,1335000,86.12140917778015,54.09476589970291,1371.5295019745827,119.86536745168269,0.0
13/20,7/20,13400,1340000,81.91236853599548,54.82555262558162,1392.1215626001358,126.79829097352922,0.0
13/20,8/20,13450,1345000,87.46289086341858,53.588338039815426,1374.7780274748802,119.2384783308953,0.0
13/20,9/20,13500,1350000,85.07314276695251,53.44002428278327,1358.2861123085022,121.67601279914379,0.0
13/20,10/20,13550,1355000,85.40433883666992,53.86053803935647,1371.3733550906181,125.52423221804202,0.0
