Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_q_loss,Pi_l2_loss,Success
2/20,11/20,2600,260000,187.0870966911316,479.1279302537441,2303.4792293310165,170.4709805995226,0.0
2/20,12/20,2650,265000,184.76373934745789,492.3379456400871,2299.703872323036,166.8038835823536,0.0
2/20,13/20,2700,270000,187.4054615497589,490.3326659500599,2275.8122704029083,168.35106278955936,0.0
2/20,14/20,2750,275000,192.035489320755,533.0293268561363,2258.621642947197,165.93069821596146,0.0
2/20,15/20,2800,280000,192.1123969554901,505.17173017561436,2244.777043581009,165.44798155874014,0.0
2/20,16/20,2850,285000,190.30850315093994,531.6883531063795,2258.2072936296463,165.18279968202114,0.0
2/20,17/20,2900,290000,189.9037344455719,507.14530166983604,2235.210179209709,162.89294637739658,0.0
2/20,18/20,2950,295000,187.21308517456055,510.5239770412445,2240.3118818998337,162.69373297691345,0.0
2/20,19/20,3000,300000,198.78844571113586,517.4042159467936,2204.6838941574097,160.24998419731855,0.0
3/20,0/20,3050,305000,194.97657895088196,508.9504951387644,2162.8905345201492,160.24215860664845,0.0
3/20,1/20,3100,310000,195.83124899864197,477.94902507960796,2183.2447394132614,155.97633401304483,0.0
3/20,2/20,3150,315000,200.47227239608765,506.8048068135977,2168.2206979990005,158.07213221490383,0.0
3/20,3/20,3200,320000,200.80770444869995,457.17871737480164,2142.796752691269,157.4679944962263,0.02
3/20,4/20,3250,325000,202.34646940231323,550.1599663794041,2124.792144179344,156.37217018008232,0.0
3/20,5/20,3300,330000,201.23544120788574,487.05338345468044,2123.6740844249725,156.33265136182308,0.0
3/20,6/20,3350,335000,201.8997826576233,454.3238803446293,2109.209616303444,154.89358127117157,0.0
3/20,7/20,3400,340000,205.07851576805115,434.59726417064667,2081.982760310173,154.8718163818121,0.0
3/20,8/20,3450,345000,203.93905329704285,429.8960507810116,2041.4603147506714,154.37965714931488,0.0
3/20,9/20,3500,350000,200.41774344444275,414.7451484501362,2023.4989776611328,151.6280862390995,0.0
3/20,10/20,3550,355000,196.7012002468109,455.1856923997402,2012.1311210393906,153.24135597795248,0.0
3/20,11/20,3600,360000,200.36792302131653,444.10228715837,2002.423343539238,152.84575433284044,0.0
3/20,12/20,3650,365000,200.6377236843109,445.35648162662983,2006.3092712163925,150.76283448934555,0.0
3/20,13/20,3700,370000,200.6739866733551,458.9256884753704,1996.8511263132095,149.42023137956858,0.01
3/20,14/20,3750,375000,202.6613850593567,484.66229571402073,2014.4189921617508,148.14581965655088,0.0
3/20,15/20,3800,380000,198.97541666030884,435.218589797616,1964.258740067482,146.53672885149717,0.0
3/20,16/20,3850,385000,202.24892354011536,421.59086810052395,1972.9392391443253,148.0859283953905,0.0
3/20,17/20,3900,390000,199.11616373062134,465.521860063076,1980.776277065277,147.65002558380365,0.0
3/20,18/20,3950,395000,197.90086340904236,451.5509479045868,1978.3244823217392,146.6843270882964,0.0
3/20,19/20,4000,400000,194.55429649353027,454.23603381216526,1960.8309284448624,145.7994043752551,0.0
4/20,0/20,4050,405000,196.32802414894104,456.2841346561909,1953.6681220531464,144.4214722663164,0.0
4/20,1/20,4100,410000,197.4568328857422,511.88378673791885,1960.9038100242615,144.9750616401434,0.0
4/20,2/20,4150,415000,199.88929963111877,462.7208185940981,1977.658239364624,143.54960645735264,0.0
4/20,3/20,4200,420000,199.38975071907043,444.8746550530195,1982.9433693885803,143.8117632344365,0.0
4/20,4/20,4250,425000,197.68749594688416,513.8165467828512,1955.9861483573914,143.7628861889243,0.0
4/20,5/20,4300,430000,197.06598830223083,502.42338843643665,1993.5250052213669,144.90897391736507,0.0
4/20,6/20,4350,435000,197.27027535438538,498.5347315967083,1957.723217010498,142.69004883617163,0.0
4/20,7/20,4400,440000,194.87542700767517,494.2070776075125,1944.4393167495728,143.51654731482267,0.0
4/20,8/20,4450,445000,197.08942222595215,485.0205330103636,1961.1443688869476,142.09131111949682,0.0
4/20,9/20,4500,450000,200.46494436264038,469.7291404604912,1945.4403537511826,140.6223807707429,0.0
4/20,10/20,4550,455000,195.45717573165894,528.5561764389277,1938.0606986284256,139.58552168309689,0.0
4/20,11/20,4600,460000,197.29619884490967,478.83503855764866,1968.3195943832397,138.6057848855853,0.0
4/20,12/20,4650,465000,200.44690084457397,543.8134838193655,1948.3718293905258,139.41131118685007,0.0
4/20,13/20,4700,470000,200.3918972015381,544.6666052490473,1940.408134818077,136.89765868335962,0.0
4/20,14/20,4750,475000,201.94587182998657,572.1721315979958,1940.1450210809708,136.8803575411439,0.0
4/20,15/20,4800,480000,203.06753015518188,534.5212001353502,1966.1117415428162,136.7320116609335,0.0
4/20,16/20,4850,485000,200.97427225112915,575.0264279842377,1950.252914428711,138.81141906231642,0.0
4/20,17/20,4900,490000,193.9007124900818,505.530705422163,1953.5158120393753,140.4304967597127,0.0
4/20,18/20,4950,495000,205.14032316207886,496.45720118284225,1949.0128628015518,141.27578830718994,0.0
4/20,19/20,5000,500000,206.78149580955505,513.9736246168613,1958.415090918541,139.00515081733465,0.0
5/20,0/20,5050,505000,203.5993731021881,480.9320558011532,1944.1727973222733,137.10174766927958,0.0
5/20,1/20,5100,510000,202.95977425575256,482.3785490691662,1935.122628211975,139.2779098302126,0.0
5/20,2/20,5150,515000,204.2044186592102,531.6080950647593,1917.8478602170944,136.79015339910984,0.0
5/20,3/20,5200,520000,203.18070483207703,475.54167933017015,1902.8039687871933,135.53016594052315,0.0
5/20,4/20,5250,525000,205.25010013580322,519.2492249310017,1905.561182141304,134.9930648356676,0.0
5/20,5/20,5300,530000,205.31968116760254,487.8440982848406,1889.6534630060196,133.82539082318544,0.0
5/20,6/20,5350,535000,203.0117461681366,443.24560783803463,1900.335426747799,133.491578027606,0.0
5/20,7/20,5400,540000,204.79257678985596,472.42122350633144,1866.0053977966309,133.95499309897423,0.0
5/20,8/20,5450,545000,203.69833540916443,480.3675605356693,1873.5307782292366,134.36077056080103,0.0
5/20,9/20,5500,550000,199.94883584976196,457.6482385843992,1891.4254229068756,133.18448520451784,0.0
5/20,10/20,5550,555000,203.0528416633606,440.9355957210064,1882.5065422058105,133.3711590245366,0.0
5/20,11/20,5600,560000,207.72415614128113,489.2489265576005,1886.9654272794724,133.96396860480309,0.0
5/20,12/20,5650,565000,203.53352737426758,459.6757519096136,1894.7547706365585,132.62001941353083,0.0
5/20,13/20,5700,570000,199.34421944618225,498.7017189860344,1896.2888584136963,132.16686848551035,0.0
5/20,14/20,5750,575000,200.4354875087738,476.26694110035896,1861.9417272806168,133.39169171452522,0.0
5/20,15/20,5800,580000,209.02716851234436,462.1143333762884,1865.66708111763,131.99874334782362,0.0
5/20,16/20,5850,585000,209.3933355808258,472.3410037755966,1859.3130811452866,131.64118705689907,0.0
5/20,17/20,5900,590000,200.13760352134705,529.4904127418995,1868.6194514036179,128.74356153607368,0.0
5/20,18/20,5950,595000,201.83092761039734,475.1219728589058,1886.8655565977097,130.05091709643602,0.0
5/20,19/20,6000,600000,201.2134494781494,460.3093605488539,1892.827604651451,129.00866636633873,0.0
6/20,0/20,6050,605000,197.6752314567566,462.63718079030514,1866.2841349840164,129.92339860647917,0.0
6/20,1/20,6100,610000,196.2055847644806,480.35171607136726,1882.578938126564,130.0940652117133,0.0
6/20,2/20,6150,615000,209.26758122444153,497.5354842990637,1874.5942803621292,131.85282300412655,0.0
6/20,3/20,6200,620000,208.52315950393677,528.2855953872204,1891.1865170001984,130.75117141008377,0.0
6/20,4/20,6250,625000,213.52824187278748,521.4768216311932,1896.6409146785736,132.60129684954882,0.0
6/20,5/20,6300,630000,211.41490364074707,478.1457683146,1902.2716863155365,132.6979707404971,0.0
6/20,6/20,6350,635000,209.912278175354,527.5309027731419,1935.7428532838821,132.51483466476202,0.0
6/20,7/20,6400,640000,211.34507751464844,547.4547353684902,1918.177056670189,132.39016743004322,0.0
6/20,8/20,6450,645000,214.04205560684204,523.3367151021957,1928.431133389473,131.98101639002562,0.0
6/20,9/20,6500,650000,211.41423988342285,519.3814259767532,1939.9690215587616,129.78072833269835,0.0
6/20,10/20,6550,655000,209.89871191978455,508.47645273804665,1944.9094990491867,129.2895583063364,0.0
6/20,11/20,6600,660000,210.7713577747345,613.1858933418989,1978.8602970838547,131.3218473866582,0.0
6/20,12/20,6650,665000,215.86370038986206,536.5639972537756,1971.600700378418,131.28507944196463,0.0
6/20,13/20,6700,670000,213.7381398677826,498.46075931191444,1949.2276735305786,132.77896124869585,0.0
6/20,14/20,6750,675000,210.77429676055908,514.7503503113985,1979.906746149063,132.29358523339033,0.0
