Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
0/20,0/20,50,5000,42.00954580307007,,,,0.0
0/20,1/20,100,10000,182.92500019073486,0.24735633889213204,8.871813729405403,4.121979519724846,0.0
0/20,2/20,150,15000,207.38514804840088,4.211544403107837,659.2844960391521,29.557363990228623,0.0
0/20,3/20,200,20000,210.42913675308228,17.8082380653359,1052.59126663208,25.301743016112596,0.0
0/20,4/20,250,25000,210.33853840827942,28.852142615243793,1384.8135306835175,48.42585469968617,0.0
0/20,5/20,300,30000,210.7765920162201,35.96663231961429,1728.094289779663,69.95577232353389,0.0
0/20,6/20,350,35000,206.5188889503479,42.653849774971604,2040.625745177269,89.27617415972054,0.0
0/20,7/20,400,40000,210.57023215293884,54.49266669526696,2265.152610063553,123.70907199010253,0.0
0/20,8/20,450,45000,212.81516981124878,59.045584723353386,2580.8219537734985,143.86589277163148,0.0
0/20,9/20,500,50000,213.91662192344666,62.66530307754874,2799.8750281333923,167.8224039375782,0.0
0/20,10/20,550,55000,212.59616541862488,66.67906676605344,2890.678861141205,222.24190325662494,0.0
0/20,11/20,600,60000,212.45375680923462,71.26350819692016,3028.7032685279846,238.73223815858364,0.0
0/20,12/20,650,65000,214.5399706363678,77.14856816455722,3175.5534160137177,271.5542550161481,0.0
0/20,13/20,700,70000,219.60530591011047,82.61021825671196,3229.938047885895,288.03108923882246,0.0
0/20,14/20,750,75000,214.88376641273499,86.23507168143988,3290.9729058742523,340.77444817870855,0.0
0/20,15/20,800,80000,210.20086431503296,89.13320994377136,3444.35068154335,358.71290399879217,0.0
0/20,16/20,850,85000,210.84897828102112,91.04434733465314,3471.801970243454,373.04370303452015,0.0
0/20,17/20,900,90000,213.594966173172,91.70477396249771,3524.2345020771027,419.1343147531152,0.0
0/20,18/20,950,95000,212.10115098953247,95.52355024963617,3605.3500938415527,422.3638194203377,0.0
0/20,19/20,1000,100000,212.41440653800964,101.06372097879648,3699.039317369461,413.61070950329304,0.0
1/20,0/20,1050,105000,212.72302913665771,104.10086715221405,3778.6622064113617,460.32442708313465,0.0
1/20,1/20,1100,110000,214.16167545318604,112.57630508393049,3865.104773044586,472.2642745375633,0.0
1/20,2/20,1150,115000,211.6987681388855,110.31954991817474,3878.331050634384,513.5717019587755,0.0
1/20,3/20,1200,120000,209.58148527145386,115.98697592318058,3857.686079978943,505.6788014471531,0.0
1/20,4/20,1250,125000,211.36881256103516,119.60237668454647,3846.2749474048615,549.076689094305,0.0
1/20,5/20,1300,130000,209.1048936843872,119.02108360826969,3853.5581307411194,546.0309183001518,0.0
1/20,6/20,1350,135000,208.46140575408936,115.047307908535,3827.247525691986,544.8428791761398,0.0
1/20,7/20,1400,140000,195.1972198486328,120.94123849272728,3747.8583698272705,508.4308155030012,0.0
1/20,8/20,1450,145000,200.534574508667,120.76883487403393,3711.5442204475403,520.0261329859495,0.0
1/20,9/20,1500,150000,202.9211881160736,120.85477957129478,3763.494600534439,525.9823437482119,0.0
1/20,10/20,1550,155000,200.7006356716156,131.0940445959568,3848.2981169223785,550.4591969847679,0.01
1/20,11/20,1600,160000,198.6289119720459,131.05328088253736,3863.950018644333,585.802407592535,0.0
1/20,12/20,1650,165000,201.46050262451172,135.19420401006937,3957.21026802063,599.946598008275,0.0
1/20,13/20,1700,170000,201.16273260116577,141.30835787951946,4005.687630176544,622.031664699316,0.01
1/20,14/20,1750,175000,204.18508863449097,145.1313516497612,4065.717272758484,604.8302605897188,0.01
1/20,15/20,1800,180000,202.03996896743774,148.4405058696866,4167.732195615768,671.3590999245644,0.01
1/20,16/20,1850,185000,202.78627967834473,155.31620567291975,4250.910476446152,685.3064124584198,0.01
1/20,17/20,1900,190000,203.01002168655396,164.48860150575638,4340.220429897308,697.9015365839005,0.06
1/20,18/20,1950,195000,204.5194549560547,170.07384671270847,4359.5302147865295,699.9764906466007,0.08
1/20,19/20,2000,200000,73.2017936706543,178.10327617824078,4324.419493198395,672.963180154562,0.02
2/20,0/20,2050,205000,77.3609972000122,171.60793443024158,4291.933668613434,690.4684299230576,0.0
2/20,1/20,2100,210000,71.87023258209229,169.9140909165144,4298.895233154297,640.8578193187714,0.05
2/20,2/20,2150,215000,72.04870986938477,173.1913110613823,4363.855703115463,636.3373651206493,0.01
2/20,3/20,2200,220000,74.93275046348572,169.4408954679966,4419.557275533676,626.7224219739437,0.01
2/20,4/20,2250,225000,70.46196222305298,164.84309275448322,4529.133323192596,599.013959467411,0.1
2/20,5/20,2300,230000,71.12641716003418,168.68614047765732,4569.00988483429,580.6688356697559,0.06
2/20,6/20,2350,235000,73.91055250167847,166.77187037467957,4609.487798452377,604.2650714218616,0.04
2/20,7/20,2400,240000,69.17804884910583,169.93842120468616,4632.0906093120575,593.0710426270962,0.16
2/20,8/20,2450,245000,68.48957514762878,176.1843957155943,4615.003968954086,598.2386456131935,0.16
2/20,9/20,2500,250000,72.88428711891174,179.09676368534565,4677.253724575043,591.193774163723,0.39
2/20,10/20,2550,255000,70.9874415397644,171.3797118216753,4767.98110127449,643.1909131407738,0.38
2/20,11/20,2600,260000,69.3238673210144,172.68811777234077,4837.768342018127,596.3451007157564,0.6
2/20,12/20,2650,265000,75.49916553497314,169.29712477326393,4893.109969377518,593.7755909562111,0.41
2/20,13/20,2700,270000,71.2285258769989,169.41289311647415,4951.181859970093,610.5919587314129,0.42
2/20,14/20,2750,275000,69.75619792938232,175.31781132519245,4986.5490136146545,640.596836745739,0.52
2/20,15/20,2800,280000,74.00272989273071,173.37592259049416,5034.098445415497,611.6085711121559,0.43
2/20,16/20,2850,285000,71.00441455841064,175.40888792276382,5052.793914079666,605.0869589745998,0.45
2/20,17/20,2900,290000,68.2630729675293,174.57858626544476,5127.484832286835,668.6673905849457,0.58
2/20,18/20,2950,295000,71.71535730361938,172.80453266203403,5140.410915136337,626.9554017782211,0.58
2/20,19/20,3000,300000,71.6015875339508,178.69779686629772,5209.614997148514,654.7655574083328,0.66
3/20,0/20,3050,305000,68.06387376785278,179.12301506102085,5289.041625499725,680.0317513644695,0.72
3/20,1/20,3100,310000,69.96988010406494,179.25939390063286,5253.219445705414,685.013874322176,0.75
3/20,2/20,3150,315000,72.47964382171631,178.05195485055447,5252.1519820690155,672.8914686888456,0.61
3/20,3/20,3200,320000,69.11120629310608,178.4186889231205,5238.307246208191,630.9439444243908,0.83
3/20,4/20,3250,325000,68.23885679244995,177.01253543794155,5268.584358215332,657.8244206607342,0.72
3/20,5/20,3300,330000,72.93673491477966,180.53073416650295,5287.331319570541,671.8021700531244,0.62
3/20,6/20,3350,335000,67.88381385803223,177.49830876290798,5350.916472434998,696.7657086253166,0.68
3/20,7/20,3400,340000,67.37138986587524,175.84191772341728,5326.998978614807,650.9011760652065,0.88
3/20,8/20,3450,345000,72.35819149017334,177.54378670454025,5340.362186908722,649.8436800837517,0.72
3/20,9/20,3500,350000,70.76827621459961,178.92929537594318,5340.261430025101,647.3150601685047,0.75
3/20,10/20,3550,355000,68.87798285484314,176.38527266681194,5396.407211780548,698.2879869937897,0.86
3/20,11/20,3600,360000,72.3600823879242,181.7930295318365,5379.762633323669,671.3816670775414,0.76
3/20,12/20,3650,365000,69.86130976676941,182.42775610089302,5334.7647976875305,664.274207919836,0.88
3/20,13/20,3700,370000,67.54540729522705,179.4929051399231,5379.481758117676,648.7856362462044,0.73
3/20,14/20,3750,375000,67.98647212982178,179.55258944630623,5309.672439336777,637.9391982257366,0.77
3/20,15/20,3800,380000,71.74924182891846,182.0789543837309,5359.495423793793,630.397564381361,0.81
3/20,16/20,3850,385000,68.35290598869324,178.85359294712543,5340.941972255707,616.1943244189024,0.84
3/20,17/20,3900,390000,68.78239011764526,177.44875611364841,5366.549694061279,628.0637200176716,0.91
