Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
2/20,11/20,2600,260000,84.26337003707886,9464.13860988617,53.56417108140886,48.63136469013989,0.0
2/20,12/20,2650,265000,83.91329455375671,9480.997493743896,52.085692297667265,46.89656243659556,0.0
2/20,13/20,2700,270000,85.0032365322113,9532.123371124268,52.47198211029172,43.37697606347501,0.0
2/20,14/20,2750,275000,84.54648327827454,9530.792944908142,53.107774052768946,44.780347142368555,0.0
2/20,15/20,2800,280000,85.67183327674866,9496.593305110931,54.48890136554837,45.44959276728332,0.0
2/20,16/20,2850,285000,86.77131819725037,9598.847502708435,54.08735951781273,46.59470752812922,0.0
2/20,17/20,2900,290000,85.10369181632996,9590.440712451935,53.580818608403206,44.49477481562644,0.0
2/20,18/20,2950,295000,87.61630320549011,9616.733303546906,55.62327542155981,46.84574265778065,0.0
2/20,19/20,3000,300000,85.47855234146118,9746.616371154785,53.63068223744631,46.300262121483684,0.0
3/20,0/20,3050,305000,87.61354064941406,9709.941978931427,54.78457680903375,45.85380277223885,0.0
3/20,1/20,3100,310000,84.04679441452026,9759.208070755005,56.2430015783757,48.5998929142952,0.0
3/20,2/20,3150,315000,83.38942337036133,9809.361404895782,57.48477984033525,49.281038703396916,0.0
3/20,3/20,3200,320000,84.26830124855042,9756.969824314117,56.9760066755116,46.57820540294051,0.0
3/20,4/20,3250,325000,85.21925640106201,9821.570056915283,59.349457900971174,47.53390038944781,0.0
3/20,5/20,3300,330000,84.09327125549316,9712.190296173096,64.02203051745892,51.14646904915571,0.0
3/20,6/20,3350,335000,84.54758977890015,9613.636730670929,78.99718130752444,62.3471499402076,0.0
3/20,7/20,3400,340000,81.28897285461426,9635.250674247742,73.46606628596783,49.179346207529306,0.0
3/20,8/20,3450,345000,80.51434707641602,9573.067677974701,61.587633702903986,47.19674211740494,0.0
3/20,9/20,3500,350000,81.19785380363464,9546.06266450882,57.42415817826986,45.33114018663764,0.0
3/20,10/20,3550,355000,82.17794346809387,9561.311069011688,57.94713896140456,47.10386753641069,0.0
3/20,11/20,3600,360000,83.68254399299622,9595.525056362152,58.1454623490572,49.93669143691659,0.0
3/20,12/20,3650,365000,88.65701985359192,9472.198334693909,75.72127577662468,54.271009696647525,0.0
3/20,13/20,3700,370000,88.87776017189026,9318.56105852127,102.40495079383254,65.5191401205957,0.0
3/20,14/20,3750,375000,90.10529685020447,8899.723051071167,107.23461285978556,73.57965860702097,0.0
3/20,15/20,3800,380000,91.85098171234131,8624.364048957825,93.1007582321763,73.54618507623672,0.0
3/20,16/20,3850,385000,95.31579208374023,8580.782545089722,77.89653895422816,66.89872743561864,0.0
3/20,17/20,3900,390000,94.6614089012146,8576.809236049652,68.31192782148719,70.2797497548163,0.0
3/20,18/20,3950,395000,88.89495301246643,8669.12089920044,62.92797704041004,69.88864987902343,0.0
3/20,19/20,4000,400000,92.1787223815918,8648.65280342102,57.633300833404064,65.43317815475166,0.0
4/20,0/20,4050,405000,88.86929655075073,8763.376572608948,53.88365323841572,61.649792375043035,0.0
4/20,1/20,4100,410000,87.60711240768433,8768.438735961914,53.146602956578135,62.88427464850247,0.0
4/20,2/20,4150,415000,87.7091224193573,8843.299334049225,51.64893260784447,63.58889842405915,0.0
4/20,3/20,4200,420000,85.74610638618469,8883.97516155243,52.441335348412395,57.476802063174546,0.0
4/20,4/20,4250,425000,86.6884458065033,8991.773942947388,51.98862068913877,59.803388400003314,0.0
4/20,5/20,4300,430000,86.01648569107056,9053.35757112503,51.67042410559952,55.05726093612611,0.0
4/20,6/20,4350,435000,82.06926441192627,9052.775982379913,51.16747361421585,60.71416809782386,0.0
4/20,7/20,4400,440000,83.86437153816223,9111.350274085999,51.7104656919837,54.31441379711032,0.0
4/20,8/20,4450,445000,82.79970788955688,9110.779162883759,52.36837634444237,51.17731931898743,0.0
4/20,9/20,4500,450000,82.32712364196777,9272.071673870087,51.56349086947739,51.51004999317229,0.0
4/20,10/20,4550,455000,81.63231420516968,9245.158378601074,52.90372313000262,56.77309032343328,0.0
4/20,11/20,4600,460000,82.10086035728455,9378.301936149597,53.06085730344057,52.612384375184774,0.0
4/20,12/20,4650,465000,82.29710531234741,9311.072075843811,52.96577130258083,46.72482995502651,0.0
4/20,13/20,4700,470000,80.41482615470886,9349.7005443573,52.14121238142252,44.58674454316497,0.0
4/20,14/20,4750,475000,82.75321412086487,9411.51653957367,51.93694714643061,46.71974761225283,0.0
4/20,15/20,4800,480000,81.97052073478699,9338.305488586426,49.950045216828585,44.98440350499004,0.0
4/20,16/20,4850,485000,82.42137265205383,9501.346747875214,51.23457734845579,47.193299094215035,0.0
4/20,17/20,4900,490000,81.89986991882324,9489.9485912323,51.3244841452688,47.696042489260435,0.0
4/20,18/20,4950,495000,80.66451168060303,9539.906915664673,49.77470847405493,43.12535995338112,0.0
4/20,19/20,5000,500000,82.34327578544617,9503.433967113495,49.6671952996403,42.69126843474805,0.0
5/20,0/20,5050,505000,81.95510959625244,9584.65268087387,50.032150603830814,42.769345151260495,0.0
5/20,1/20,5100,510000,80.05243611335754,9546.305188655853,49.41539570316672,38.346890394575894,0.0
5/20,2/20,5150,515000,80.38177990913391,9680.326532840729,48.19058516062796,38.418850587680936,0.0
5/20,3/20,5200,520000,83.03450584411621,9570.030799865723,47.47452837601304,37.18434284068644,0.0
5/20,4/20,5250,525000,80.90532875061035,9643.735131263733,47.165754759684205,35.675442676991224,0.0
5/20,5/20,5300,530000,82.69403386116028,9740.564603805542,45.753586020320654,39.79897178057581,0.0
5/20,6/20,5350,535000,83.81419777870178,9720.046620368958,47.07920618727803,37.47580221667886,0.0
5/20,7/20,5400,540000,83.20412683486938,9718.002583503723,47.477751795202494,41.28376852162182,0.0
5/20,8/20,5450,545000,83.2443494796753,9751.307924747467,47.45650883205235,41.6021567620337,0.0
5/20,9/20,5500,550000,82.97972679138184,9797.745621204376,46.07188378460705,42.44128572754562,0.0
5/20,10/20,5550,555000,83.91578030586243,9730.696587085724,45.81189667619765,46.27228320296854,0.0
5/20,11/20,5600,560000,83.16043758392334,9787.584426879883,45.7903365008533,43.29978835955262,0.0
5/20,12/20,5650,565000,82.3287582397461,9832.35251903534,44.936258198693395,37.08129959087819,0.0
5/20,13/20,5700,570000,85.95200228691101,9851.560953617096,44.895412454381585,36.54170074593276,0.0
5/20,14/20,5750,575000,85.24287939071655,9879.602398872375,44.405671587213874,37.42906327918172,0.0
5/20,15/20,5800,580000,84.0799970626831,9902.421566486359,43.80902424827218,45.04383586905897,0.0
5/20,16/20,5850,585000,84.71072483062744,9987.963987827301,45.04713837429881,40.531100464984775,0.0
5/20,17/20,5900,590000,84.9857349395752,9894.640171527863,44.45273207500577,36.53017162438482,0.0
5/20,18/20,5950,595000,84.34582853317261,9902.194043159485,44.969422463327646,37.8734020749107,0.0
5/20,19/20,6000,600000,85.77011799812317,10024.505394935608,43.976678017526865,36.683379548601806,0.0
6/20,0/20,6050,605000,83.35709047317505,9952.542944431305,43.29045990668237,36.358893278986216,0.0
6/20,1/20,6100,610000,86.53503704071045,10011.104179382324,43.653728468343616,32.61751978471875,0.0
6/20,2/20,6150,615000,82.56325149536133,10007.50477361679,42.8812105730176,31.672885443083942,0.0
6/20,3/20,6200,620000,85.14602136611938,9997.69058227539,44.79958092048764,37.27203044295311,0.0
6/20,4/20,6250,625000,83.71673679351807,10042.23748922348,43.874157616868615,31.727587087079883,0.0
6/20,5/20,6300,630000,84.97946572303772,10016.188297748566,42.12298792786896,35.65542103629559,0.0
6/20,6/20,6350,635000,82.78874111175537,10083.993884086609,44.1593562848866,31.714570792391896,0.0
6/20,7/20,6400,640000,87.08199381828308,10076.334301948547,43.21220611035824,32.870550107210875,0.0
6/20,8/20,6450,645000,84.21656036376953,10077.329416751862,43.61532531492412,30.117717280052602,0.0
6/20,9/20,6500,650000,84.26205158233643,10070.425633430481,43.93242379464209,34.149249356240034,0.0
6/20,10/20,6550,655000,85.81556940078735,10048.953970432281,44.667630821466446,31.910032727755606,0.0
6/20,11/20,6600,660000,85.05908823013306,10120.58846616745,44.785453794524074,34.14636449422687,0.0
