Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
0/20,0/20,50,5000,37.53892636299133,,,,0.0
0/20,1/20,100,10000,168.03946352005005,3.447969228029251,0.1993124585133046,5.077213898301125,0.0
0/20,2/20,150,15000,198.5483376979828,21.776701921131462,4.523703168379143,503.92587527632713,0.0
0/20,3/20,200,20000,197.02962517738342,19.783237365074456,19.87884552171454,903.1399919986725,0.0
0/20,4/20,250,25000,197.85196828842163,32.64131767489016,28.28808217216283,1210.2069628834724,0.0
0/20,5/20,300,30000,196.73106813430786,41.12292720284313,33.58902256190777,1490.0073593854904,0.0
0/20,6/20,350,35000,204.58577251434326,59.30209802277386,39.27716591954231,1726.4980384111404,0.0
0/20,7/20,400,40000,201.7571153640747,76.62542055174708,45.3353229444474,1994.6453963518143,0.0
0/20,8/20,450,45000,203.26679110527039,104.41681849956512,53.532071981579065,2236.0877726078033,0.0
0/20,9/20,500,50000,202.0239758491516,115.60006523504853,60.427598774433136,2378.319433569908,0.0
0/20,10/20,550,55000,213.3845031261444,135.25132854282856,67.83229449763894,2533.7753937244415,0.0
0/20,11/20,600,60000,215.88531923294067,157.7694800272584,72.6470508351922,2616.364291071892,0.0
0/20,12/20,650,65000,215.05638074874878,165.32847019657493,77.26848892122507,2646.0060606002808,0.0
0/20,13/20,700,70000,210.01819586753845,171.14418237656355,78.08119264617562,2659.986088871956,0.0
0/20,14/20,750,75000,209.22621655464172,179.3687747642398,78.31712032109499,2687.9713456630707,0.0
0/20,15/20,800,80000,212.1139624118805,185.827242475003,77.80318111181259,2716.0706375837326,0.0
0/20,16/20,850,85000,213.08383464813232,200.09973740577698,81.92975241318345,2719.5734082460403,0.0
0/20,17/20,900,90000,213.0929102897644,215.6644151583314,83.95163376629353,2724.1965235471725,0.0
0/20,18/20,950,95000,210.88207077980042,212.87921133637428,81.72320778295398,2700.6870790719986,0.0
0/20,19/20,1000,100000,212.6393964290619,224.42608107626438,83.1241380572319,2715.4998729228973,0.0
1/20,0/20,1050,105000,210.12500715255737,225.21325793862343,84.73140133544803,2707.0196620225906,0.0
1/20,1/20,1100,110000,210.88614058494568,245.13562880456448,86.51647908985615,2762.3936928510666,0.0
1/20,2/20,1150,115000,212.53516578674316,261.89333985745907,86.387631457299,2799.5398156642914,0.0
1/20,3/20,1200,120000,212.1398787498474,269.91794493049383,86.85147262737155,2786.5448030233383,0.0
1/20,4/20,1250,125000,211.87375593185425,270.5207406952977,90.81499564647675,2808.3683010339737,0.0
1/20,5/20,1300,130000,211.8861048221588,293.0965157598257,90.49793852865696,2800.2508893013,0.0
1/20,6/20,1350,135000,213.50465035438538,290.9406969472766,90.83521539345384,2862.6669706106186,0.0
1/20,7/20,1400,140000,214.77253317832947,325.12148110568523,94.10550339519978,2913.238613843918,0.0
1/20,8/20,1450,145000,213.90460872650146,289.72494423389435,93.32052774727345,2894.0242273807526,0.0
1/20,9/20,1500,150000,214.49586582183838,296.17765399068594,94.3203766644001,2917.6980460882187,0.0
1/20,10/20,1550,155000,214.3201732635498,306.58973052352667,97.54219554364681,2965.8549073934555,0.0
1/20,11/20,1600,160000,213.69405245780945,283.2348062992096,97.6435096859932,2961.7511320114136,0.0
1/20,12/20,1650,165000,207.05663442611694,314.4496218934655,98.04040066897869,2997.291547894478,0.0
1/20,13/20,1700,170000,206.0263693332672,307.76265393942595,99.06250301748514,3019.530488729477,0.0
1/20,14/20,1750,175000,207.08200573921204,324.197308704257,100.21734116971493,3017.408104300499,0.0
1/20,15/20,1800,180000,215.2050449848175,327.3209206685424,98.96671096235514,3060.4547057151794,0.0
1/20,16/20,1850,185000,208.32506918907166,303.16895017027855,96.29860784113407,3072.04209959507,0.0
1/20,17/20,1900,190000,209.00050354003906,340.0285374894738,99.8162336871028,3110.784447669983,0.0
1/20,18/20,1950,195000,213.8346586227417,323.3626083135605,99.18200722336769,3130.911062479019,0.0
1/20,19/20,2000,200000,213.17389130592346,307.86064989864826,100.85283124446869,3135.6524982452393,0.0
2/20,0/20,2050,205000,209.58592820167542,321.9829981327057,103.34201520681381,3184.7238940000534,0.0
2/20,1/20,2100,210000,204.56640219688416,325.05058255791664,104.98939216136932,3204.403666973114,0.0
2/20,2/20,2150,215000,204.69531774520874,334.8485422208905,106.4030287861824,3194.282009601593,0.0
2/20,3/20,2200,220000,207.97899079322815,320.83971282839775,107.3089021295309,3219.285304546356,0.0
2/20,4/20,2250,225000,208.51193284988403,335.11424745619297,109.24128860235214,3293.737082719803,0.0
2/20,5/20,2300,230000,205.73532819747925,317.5977655351162,109.48398523777723,3316.099908351898,0.0
2/20,6/20,2350,235000,203.91822028160095,333.54928708076477,113.28567192703485,3337.1668055057526,0.0
2/20,7/20,2400,240000,204.15382623672485,346.9975288808346,112.35760934650898,3369.8107404708862,0.0
2/20,8/20,2450,245000,202.9587185382843,330.08782981336117,110.43610513955355,3420.2135586738586,0.0
2/20,9/20,2500,250000,204.03230786323547,357.53361091017723,112.07657179236412,3457.7333257198334,0.0
2/20,10/20,2550,255000,203.90780687332153,336.4390288516879,113.35372897982597,3527.682958126068,0.0
2/20,11/20,2600,260000,203.1033205986023,337.94711169600487,113.16101763397455,3525.129860162735,0.0
2/20,12/20,2650,265000,202.3486852645874,351.13120847940445,114.82732973247766,3603.4169776439667,0.0
2/20,13/20,2700,270000,201.40367102622986,351.3044674023986,116.15265372395515,3631.4114491939545,0.0
2/20,14/20,2750,275000,208.26705408096313,347.8496249169111,116.6051811054349,3649.725198030472,0.0
2/20,15/20,2800,280000,206.56943345069885,367.4491561874747,118.03631263971329,3694.36447429657,0.0
2/20,16/20,2850,285000,210.71856427192688,360.87900230288506,118.45674341917038,3761.6061537265778,0.0
2/20,17/20,2900,290000,209.0678493976593,342.47156927734613,119.32685416191816,3819.444065093994,0.0
2/20,18/20,2950,295000,206.8228600025177,324.55990494787693,122.10047772526741,3824.899059534073,0.0
2/20,19/20,3000,300000,206.0695173740387,331.08333986997604,123.83275159448385,3900.520660877228,0.0
3/20,0/20,3050,305000,207.42551732063293,349.31479106098413,124.12416457384825,3971.846962928772,0.0
3/20,1/20,3100,310000,209.0213804244995,344.7259579747915,124.46587111055851,4018.33283495903,0.0
3/20,2/20,3150,315000,207.4482934474945,343.57696901261806,122.52628430724144,4049.7933893203735,0.0
3/20,3/20,3200,320000,208.74082684516907,336.3944796472788,124.27205254882574,4131.67946100235,0.0
3/20,4/20,3250,325000,208.4420337677002,335.38200737535954,126.21539203077555,4164.861720323563,0.0
