Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
1/20,5/20,1300,130000,213.58048486709595,94.50014562904835,3049.6324330568314,288.6909227967262,0.0
1/20,6/20,1350,135000,207.07656526565552,97.637376755476,3086.222102165222,314.5550739839673,0.0
1/20,7/20,1400,140000,208.0512182712555,98.62276545912027,3097.6609457731247,320.9330712109804,0.0
1/20,8/20,1450,145000,209.2764208316803,100.76001986861229,3181.076202273369,308.74976828694344,0.0
1/20,9/20,1500,150000,204.88153505325317,102.86509008705616,3153.564455986023,325.1032053604722,0.0
1/20,10/20,1550,155000,207.34261107444763,99.4111278578639,3225.2094116210938,332.7713005915284,0.0
1/20,11/20,1600,160000,212.11313152313232,100.81439957767725,3256.0790741443634,319.26367887854576,0.0
1/20,12/20,1650,165000,208.65276622772217,101.84027107059956,3289.73997092247,321.5315068587661,0.0
1/20,13/20,1700,170000,211.2442183494568,103.93359703570604,3375.454517841339,334.92197173833847,0.0
1/20,14/20,1750,175000,208.98958230018616,106.36218240857124,3403.6655809879303,352.94002486765385,0.0
1/20,15/20,1800,180000,214.18221187591553,107.60010862350464,3478.693754196167,372.7688793465495,0.0
1/20,16/20,1850,185000,209.84717464447021,108.61533726006746,3552.6851732730865,370.2859039604664,0.0
1/20,17/20,1900,190000,205.33285474777222,110.54899942874908,3627.63601398468,379.30232125520706,0.0
1/20,18/20,1950,195000,205.14991116523743,113.9154284670949,3659.527829170227,405.36125898361206,0.0
1/20,19/20,2000,200000,205.39113688468933,115.51999723911285,3698.2017245292664,414.4051856547594,0.0
2/20,0/20,2050,205000,208.05892658233643,115.82995239645243,3715.052284002304,395.53530740737915,0.0
2/20,1/20,2100,210000,207.74982118606567,114.85314493626356,3751.547132253647,413.4768355488777,0.0
2/20,2/20,2150,215000,206.55620527267456,117.04260629415512,3813.4911580085754,410.33859544992447,0.0
2/20,3/20,2200,220000,206.65602231025696,119.38232406973839,3856.303295850754,404.4757132232189,0.0
2/20,4/20,2250,225000,209.17402601242065,119.42480850964785,3930.1417088508606,420.3535544872284,0.0
2/20,5/20,2300,230000,207.3529212474823,119.1169336438179,4038.1099002361298,427.7051182836294,0.0
2/20,6/20,2350,235000,211.95555210113525,124.51569510251284,4075.2222652435303,464.0641303360462,0.0
2/20,7/20,2400,240000,209.67614555358887,124.59168111532927,4088.251077890396,440.68021266162395,0.0
2/20,8/20,2450,245000,206.94394540786743,123.03806198388338,4111.248909473419,421.01034745574,0.0
2/20,9/20,2500,250000,208.46621990203857,123.58491580188274,4120.8073835372925,429.5013577193022,0.0
2/20,10/20,2550,255000,207.72599959373474,126.76311977952719,4186.30886387825,435.976623237133,0.0
2/20,11/20,2600,260000,207.23240160942078,127.87633715569973,4188.9657599925995,410.88578812777996,0.0
