Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
3/20,19/20,4000,400000,89.81061339378357,110.40209493041039,2843.4083951711655,413.3249374330044,0.0
4/20,0/20,4050,405000,90.67896962165833,110.29081030935049,2837.0605787038803,389.16014993190765,0.0
4/20,1/20,4100,410000,95.29103517532349,111.07676362246275,2874.603149652481,394.88697700202465,0.0
4/20,2/20,4150,415000,94.66968131065369,108.73683774471283,2831.476486682892,437.0356320142746,0.0
4/20,3/20,4200,420000,90.23106384277344,109.2992535084486,2859.293055534363,420.81382106244564,0.0
4/20,4/20,4250,425000,91.04411554336548,108.23939052969217,2807.600799202919,399.941358178854,0.0
4/20,5/20,4300,430000,93.30186295509338,109.02446512132883,2821.3319597244263,414.83019752800465,0.0
4/20,6/20,4350,435000,95.97192239761353,108.0364060997963,2844.92385327816,402.4873887002468,0.0
4/20,7/20,4400,440000,91.3329074382782,108.96442979574203,2809.0328196287155,436.3037963360548,0.0
4/20,8/20,4450,445000,92.05187630653381,107.37573119997978,2832.4072703123093,423.1822893023491,0.0
4/20,9/20,4500,450000,92.41784834861755,111.08031599968672,2782.3137508630753,464.2583283931017,0.0
4/20,10/20,4550,455000,90.71821022033691,107.65432003885508,2789.2602169513702,420.86861339211464,0.0
4/20,11/20,4600,460000,93.25684881210327,106.14671996235847,2785.037054538727,379.9191640764475,0.0
4/20,12/20,4650,465000,91.45303988456726,107.35471494495869,2747.764402270317,378.59977673739195,0.0
4/20,13/20,4700,470000,95.07907819747925,109.23433997482061,2733.8191908597946,419.66273026913404,0.0
4/20,14/20,4750,475000,93.57318544387817,107.87051236629486,2755.3897339105606,418.15986597537994,0.0
4/20,15/20,4800,480000,92.68154287338257,109.28261145204306,2737.212828040123,403.2288411408663,0.0
4/20,16/20,4850,485000,91.28155303001404,106.95499403774738,2700.553307533264,376.50891441106796,0.0
4/20,17/20,4900,490000,91.47918963432312,107.33965879678726,2708.1631836891174,377.308815844357,0.0
4/20,18/20,4950,495000,92.80162334442139,106.1957246735692,2695.191858649254,384.76611229777336,0.0
4/20,19/20,5000,500000,93.12717509269714,106.2074668854475,2728.761460542679,391.6787528693676,0.0
5/20,0/20,5050,505000,92.22775673866272,105.3237785845995,2701.342127919197,416.0604763329029,0.0
5/20,1/20,5100,510000,92.54491949081421,107.48026344925165,2675.6048003435135,410.29338439553976,0.0
5/20,2/20,5150,515000,91.78788924217224,106.65626767277718,2693.37939119339,401.2732392176986,0.0
5/20,3/20,5200,520000,95.3372483253479,107.43369295448065,2662.6088460683823,400.3931833356619,0.0
5/20,4/20,5250,525000,94.58094215393066,104.92094699293375,2668.965916991234,381.8642077371478,0.0
5/20,5/20,5300,530000,93.490483045578,104.39867614209652,2699.622264266014,408.89840899407864,0.01
5/20,6/20,5350,535000,98.68195915222168,104.61307014524937,2704.97603058815,391.9197295755148,0.0
5/20,7/20,5400,540000,95.35220074653625,106.92715623229742,2712.465815782547,396.0081596374512,0.0
5/20,8/20,5450,545000,94.33935356140137,103.82121485471725,2636.035112977028,426.48680064082146,0.0
5/20,9/20,5500,550000,99.17964315414429,104.9289056584239,2642.4518535137177,409.1006893366575,0.0
5/20,10/20,5550,555000,98.020348072052,103.25362135469913,2610.7658066749573,425.89320024847984,0.0
5/20,11/20,5600,560000,93.71536493301392,102.59275440871716,2631.4623132944107,418.38535775244236,0.0
5/20,12/20,5650,565000,94.8311595916748,105.30061198025942,2574.6496502161026,438.7679296582937,0.0
5/20,13/20,5700,570000,91.49149966239929,103.2858465462923,2583.6491845846176,421.4678928554058,0.0
5/20,14/20,5750,575000,96.2347617149353,102.0030018016696,2608.151127576828,398.4142441675067,0.0
5/20,15/20,5800,580000,96.51035690307617,102.86665317416191,2597.0508513450623,399.93122512102127,0.0
5/20,16/20,5850,585000,94.41993451118469,102.83645356446505,2564.1199951171875,424.9093440026045,0.0
5/20,17/20,5900,590000,94.99265384674072,102.82016906142235,2550.2758790254593,376.8695641979575,0.0
5/20,18/20,5950,595000,90.30266189575195,101.07301744818687,2558.0218032598495,384.3093905597925,0.0
5/20,19/20,6000,600000,91.25699472427368,102.62070452421904,2541.1972967386246,416.89290550351143,0.0
6/20,0/20,6050,605000,91.05594325065613,101.98438880592585,2547.694650888443,411.1524387821555,0.0
6/20,1/20,6100,610000,95.31781196594238,104.1428220719099,2562.6094477176666,405.2071431875229,0.0
6/20,2/20,6150,615000,90.56593227386475,104.35358864068985,2559.4285784959793,459.4224499464035,0.0
