Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
3/20,13/20,3700,370000,67.55678796768188,174.18347780406475,5294.437623023987,576.3658175617456,0.91
3/20,14/20,3750,375000,68.16741514205933,173.61972600221634,5318.698400020599,583.6308825910091,0.92
3/20,15/20,3800,380000,71.13794326782227,172.93009485304356,5312.738174438477,603.1526159346104,0.88
3/20,16/20,3850,385000,67.36748099327087,175.80340199172497,5333.62437415123,578.2004017233849,0.83
3/20,17/20,3900,390000,67.27012395858765,172.59525881707668,5319.523197174072,565.8791455328465,0.91
3/20,18/20,3950,395000,71.37015080451965,172.94969080388546,5294.322758674622,563.8453134298325,0.9
3/20,19/20,4000,400000,70.20308423042297,175.94375085830688,5289.4028334617615,570.2030677199364,0.96
4/20,0/20,4050,405000,69.19186687469482,173.2764534652233,5283.120069980621,578.0940318405628,0.97
4/20,1/20,4100,410000,70.9655134677887,172.36977653205395,5269.687706708908,549.0995367467403,0.88
4/20,2/20,4150,415000,71.78219890594482,173.65755859017372,5271.991793394089,551.0934472680092,0.94
4/20,3/20,4200,420000,68.36684727668762,170.39560702443123,5279.054196834564,592.1401682496071,0.86
4/20,4/20,4250,425000,69.65200853347778,167.9353448599577,5250.265986204147,569.6894653886557,0.94
4/20,5/20,4300,430000,71.75994443893433,169.17149503529072,5276.933311462402,607.7267572879791,1.0
4/20,6/20,4350,435000,66.56080675125122,170.34842164814472,5280.3286254405975,578.5157033652067,0.89
4/20,7/20,4400,440000,69.26662850379944,169.2996507436037,5299.174657821655,552.9090311229229,0.93
4/20,8/20,4450,445000,72.2534749507904,171.5869277715683,5300.889763116837,522.4142997860909,0.91
4/20,9/20,4500,450000,66.90799331665039,168.66022291779518,5293.202127456665,564.9345372319221,0.89
4/20,10/20,4550,455000,67.68356728553772,167.6010871231556,5287.022503614426,539.3191401809454,0.97
4/20,11/20,4600,460000,71.59922194480896,170.71181976795197,5291.048845767975,547.1851774156094,0.86
4/20,12/20,4650,465000,68.9397439956665,168.98520623147488,5278.581581830978,543.8907760232687,0.87
4/20,13/20,4700,470000,68.62894606590271,169.36281596124172,5298.749287605286,551.4909731149673,0.88
4/20,14/20,4750,475000,69.99139332771301,168.2901393175125,5307.0722398757935,540.7289661318064,0.95
4/20,15/20,4800,480000,70.10590887069702,169.56818240880966,5272.903380870819,530.8431974351406,0.93
4/20,16/20,4850,485000,69.28487539291382,168.73664458096027,5296.475392341614,545.8786074221134,0.9
4/20,17/20,4900,490000,67.78452277183533,168.4665444791317,5311.74826669693,518.5465492159128,0.97
4/20,18/20,4950,495000,71.92675614356995,166.19840614497662,5326.575330257416,538.5653436779976,0.96
4/20,19/20,5000,500000,69.32780385017395,166.94338910281658,5338.3357808589935,559.2606434673071,0.96
5/20,0/20,5050,505000,66.56134033203125,164.82078437507153,5316.799479722977,578.5495163053274,0.91
5/20,1/20,5100,510000,71.8158392906189,164.86940920352936,5359.873808383942,549.6676008999348,0.97
5/20,2/20,5150,515000,67.47279739379883,168.38598038256168,5353.576332092285,517.7838846594095,0.94
5/20,3/20,5200,520000,68.37713861465454,167.58737805485725,5368.784001350403,549.5127862095833,0.97
5/20,4/20,5250,525000,73.29046988487244,167.6104625314474,5353.074210643768,555.9893901795149,0.89
5/20,5/20,5300,530000,69.22907519340515,168.29565060138702,5385.330288410187,565.6923816800117,0.98
5/20,6/20,5350,535000,69.05045366287231,169.63546380400658,5348.704629898071,541.6129211038351,0.88
5/20,7/20,5400,540000,74.17216944694519,170.3126714527607,5347.39878320694,550.685438811779,0.95
5/20,8/20,5450,545000,69.79897403717041,168.9551358819008,5359.593099594116,551.5441965162754,0.92
5/20,9/20,5500,550000,69.73207116127014,166.1749118566513,5309.446218967438,530.9695055186749,0.95
5/20,10/20,5550,555000,71.93815469741821,167.06138268113136,5331.393077850342,565.6642039120197,0.97
5/20,11/20,5600,560000,71.98671102523804,169.48541627824306,5321.659773826599,551.8710012584925,0.98
5/20,12/20,5650,565000,68.13572835922241,168.91455481946468,5259.695997714996,551.6900450289249,0.95
5/20,13/20,5700,570000,69.40995573997498,164.84740506112576,5260.568307638168,574.1297427564859,0.96
5/20,14/20,5750,575000,73.09677267074585,164.77098616957664,5305.211706638336,549.7468879967928,0.96
5/20,15/20,5800,580000,67.35758352279663,168.38461948931217,5294.32625412941,517.6342220306396,0.95
5/20,16/20,5850,585000,68.2277774810791,166.95156787335873,5291.886912345886,558.5291098207235,0.96
5/20,17/20,5900,590000,71.38859343528748,165.41921924054623,5272.6722140312195,572.6174184381962,0.93
5/20,18/20,5950,595000,66.70718789100647,164.3792676627636,5283.64471244812,549.2611393481493,0.87
5/20,19/20,6000,600000,66.9577329158783,165.01019798219204,5288.970456123352,562.4951963275671,0.75
6/20,0/20,6050,605000,73.0172975063324,164.93483686447144,5312.900008201599,536.8087131232023,0.92
6/20,1/20,6100,610000,70.2051157951355,162.55534403771162,5330.402847766876,576.0993230938911,0.97
6/20,2/20,6150,615000,68.89849376678467,162.94338965415955,5334.9390025138855,545.0195984393358,0.96
6/20,3/20,6200,620000,71.92525935173035,162.66785889863968,5359.077138900757,580.6480895280838,0.95
6/20,4/20,6250,625000,70.4690158367157,165.61487482488155,5323.620870351791,532.5857556164265,1.0
6/20,5/20,6300,630000,68.65885663032532,165.55755871534348,5325.806240797043,533.4130669534206,0.96
6/20,6/20,6350,635000,70.97107577323914,167.05106888711452,5310.4436321258545,528.7073567062616,1.0
6/20,7/20,6400,640000,71.13983011245728,167.18602533638477,5269.293616294861,539.2433784604073,0.98
6/20,8/20,6450,645000,67.26422095298767,166.0174574702978,5276.04336476326,521.3485006839037,0.96
6/20,9/20,6500,650000,69.46731114387512,166.78820358216763,5266.769591331482,525.3302950114012,0.96
6/20,10/20,6550,655000,71.55060768127441,166.03867928683758,5257.345815420151,545.4255003780127,0.96
6/20,11/20,6600,660000,69.0839455127716,166.5748764872551,5265.572607040405,565.9360311627388,0.94
6/20,12/20,6650,665000,68.59070706367493,165.57540786266327,5268.838191509247,524.774153009057,0.96
6/20,13/20,6700,670000,72.76017808914185,163.75105518102646,5236.192489624023,599.6576359122992,0.98
6/20,14/20,6750,675000,67.46615242958069,163.72450745105743,5279.269976615906,536.4163961559534,0.95
6/20,15/20,6800,680000,67.8538978099823,164.63158802688122,5233.0122191905975,539.6148297041655,0.96
6/20,16/20,6850,685000,74.88602614402771,163.24264699220657,5283.058412313461,564.6646483540535,0.97
6/20,17/20,6900,690000,68.73806977272034,165.73884239792824,5273.038125991821,589.7083385884762,0.91
6/20,18/20,6950,695000,69.10791563987732,164.29510590434074,5247.345285415649,565.7695199996233,0.96
6/20,19/20,7000,700000,73.14941453933716,162.02892281115055,5271.306597709656,567.407233223319,0.95
7/20,0/20,7050,705000,69.31992220878601,164.65457332134247,5270.769816875458,588.026952534914,0.97
7/20,1/20,7100,710000,68.17403745651245,164.91021260619164,5287.056202888489,568.6659462600946,0.98
7/20,2/20,7150,715000,70.55713677406311,165.42742055654526,5294.961334228516,585.3969729691744,0.98
7/20,3/20,7200,720000,70.16061973571777,164.15467897057533,5260.107720851898,536.9328311383724,0.97
7/20,4/20,7250,725000,67.84971809387207,163.10680049657822,5264.835843086243,566.8478008210659,0.97
7/20,5/20,7300,730000,70.23471879959106,164.78314481675625,5237.76768040657,583.3930664658546,0.96
7/20,6/20,7350,735000,69.90463304519653,165.50551180541515,5245.649322748184,582.6981984376907,0.96
7/20,7/20,7400,740000,67.97205352783203,164.26444967091084,5213.129435777664,562.0841827094555,0.96
7/20,8/20,7450,745000,67.37106704711914,165.38751401007175,5196.350464820862,570.7156387269497,0.97
7/20,9/20,7500,750000,71.52619862556458,161.74281859397888,5174.625971317291,559.9191155582666,0.96
7/20,10/20,7550,755000,68.08576941490173,158.87179923802614,5190.768126249313,532.287522226572,0.95
7/20,11/20,7600,760000,67.90524911880493,164.6501316279173,5194.568198442459,583.20815590024,0.93
7/20,12/20,7650,765000,71.95576477050781,162.07254818081856,5216.787387132645,586.8276130706072,1.0
7/20,13/20,7700,770000,68.43509030342102,160.7062737122178,5197.201133728027,576.526531457901,0.97
