Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
3/20,1/20,3100,310000,226.99944067001343,332.0529640838504,131.099460080266,4303.903436422348,0.0
3/20,2/20,3150,315000,221.76482033729553,336.13195022940636,132.55425469577312,4389.585596084595,0.0
3/20,3/20,3200,320000,220.10744404792786,322.6452177911997,133.59561617672443,4481.981187820435,0.0
3/20,4/20,3250,325000,223.9788739681244,325.96851609647274,135.53630214184523,4538.898034334183,0.01
3/20,5/20,3300,330000,223.15279293060303,327.67340433597565,135.86299319565296,4589.365545988083,0.0
3/20,6/20,3350,335000,222.32988286018372,329.46079102158546,137.96783206611872,4648.357314586639,0.0
3/20,7/20,3400,340000,221.95961713790894,324.44253362715244,137.63185977190733,4705.067667722702,0.0
3/20,8/20,3450,345000,218.39784717559814,326.24437949061394,138.63102336227894,4719.712463378906,0.0
3/20,9/20,3500,350000,222.00779628753662,357.1629832237959,141.0822509303689,4764.897294998169,0.01
3/20,10/20,3550,355000,217.7475049495697,339.81596717238426,141.30622277408838,4819.541471004486,0.0
3/20,11/20,3600,360000,223.50449514389038,334.90281649678946,141.12544733285904,4869.109449625015,0.03
3/20,12/20,3650,365000,222.0563633441925,333.19702814519405,143.11106460541487,4914.6233694553375,0.0
3/20,13/20,3700,370000,223.90807509422302,334.5408582985401,142.99701227247715,4904.203434228897,0.02
3/20,14/20,3750,375000,227.1292233467102,368.09121714532375,144.99789795279503,4953.516327142715,0.03
3/20,15/20,3800,380000,223.7223846912384,332.20603251457214,144.69982478767633,4999.096885919571,0.03
3/20,16/20,3850,385000,81.00903844833374,351.3950662910938,145.12269847095013,5068.812556028366,0.0
3/20,17/20,3900,390000,83.20808935165405,349.89943312108517,146.6492749378085,5075.86234331131,0.01
3/20,18/20,3950,395000,84.40223407745361,356.0889279693365,146.6468421369791,5066.686008930206,0.05
3/20,19/20,4000,400000,82.71351599693298,370.1882300823927,146.50580858439207,5096.575471878052,0.09
4/20,0/20,4050,405000,82.96168613433838,325.9425984621048,147.28423535078764,5100.526002407074,0.04
4/20,1/20,4100,410000,83.1482801437378,316.8896027803421,146.8805608972907,5065.053454875946,0.03
4/20,2/20,4150,415000,84.51963424682617,337.09482976049185,146.39313769340515,5112.928565502167,0.05
4/20,3/20,4200,420000,80.81261157989502,317.4056941270828,142.33440706133842,5137.516020536423,0.08
4/20,4/20,4250,425000,83.22999668121338,335.1532407477498,141.31447442620993,5164.531505346298,0.06
4/20,5/20,4300,430000,80.09829926490784,316.93087051063776,143.58250222355127,5218.096338272095,0.02
4/20,6/20,4350,435000,81.29763770103455,318.3021755889058,143.11629070341587,5299.819739341736,0.17
4/20,7/20,4400,440000,82.53090906143188,321.5946762263775,143.1725290492177,5307.340535163879,0.03
4/20,8/20,4450,445000,81.66021132469177,321.84766594320536,147.0433060824871,5352.746016740799,0.2
4/20,9/20,4500,450000,81.33627510070801,354.75670693069696,146.8843001574278,5424.146928787231,0.12
4/20,10/20,4550,455000,82.74896097183228,328.51912558078766,149.72397716343403,5432.348274230957,0.13
4/20,11/20,4600,460000,80.1401515007019,352.53488675504923,148.38433355093002,5446.412998199463,0.08
4/20,12/20,4650,465000,81.10681653022766,317.7317276895046,148.51798959076405,5488.47615146637,0.36
4/20,13/20,4700,470000,78.62278270721436,362.35933117568493,150.17257038503885,5538.311039924622,0.15
4/20,14/20,4750,475000,78.58328747749329,342.6394260674715,150.11900752782822,5588.83807516098,0.27
4/20,15/20,4800,480000,80.20335340499878,359.8883060961962,152.40933534502983,5653.413882732391,0.2
4/20,16/20,4850,485000,79.61506199836731,332.1831940561533,152.2596039697528,5689.192176818848,0.32
4/20,17/20,4900,490000,79.4391667842865,340.24485697597265,153.82845267653465,5751.52959728241,0.54
4/20,18/20,4950,495000,80.12499165534973,338.98903119564056,154.33699496090412,5739.017487049103,0.37
4/20,19/20,5000,500000,79.93236470222473,336.8417684286833,154.20297281444073,5794.567231655121,0.39
5/20,0/20,5050,505000,81.62558484077454,323.89954326301813,154.29673606157303,5839.585698843002,0.16
5/20,1/20,5100,510000,81.81094551086426,330.6223274320364,156.7496939226985,5878.420872211456,0.37
5/20,2/20,5150,515000,77.51268482208252,311.00899517536163,157.25780108571053,5915.3846888542175,0.51
5/20,3/20,5200,520000,77.22333312034607,317.2935895174742,155.55373895168304,5988.931924343109,0.44
5/20,4/20,5250,525000,78.41484045982361,339.5586988478899,158.77299490571022,6081.607322692871,0.46
5/20,5/20,5300,530000,78.19117307662964,329.1315619945526,156.8249050974846,6158.717115879059,0.26
5/20,6/20,5350,535000,77.27088928222656,329.37165558338165,157.08765433728695,6194.048156738281,0.49
5/20,7/20,5400,540000,79.60477495193481,352.1032561585307,157.98366358876228,6219.507833003998,0.35
5/20,8/20,5450,545000,80.60174107551575,345.91164718568325,161.34228406846523,6277.34795665741,0.23
5/20,9/20,5500,550000,79.543701171875,349.669857673347,160.06852588057518,6354.9746170043945,0.38
5/20,10/20,5550,555000,79.75478625297546,349.15904976427555,160.22979518771172,6425.718070030212,0.24
5/20,11/20,5600,560000,79.06958413124084,350.81475391983986,160.29671017080545,6444.863274097443,0.5
5/20,12/20,5650,565000,78.80087971687317,344.029285043478,161.70096704363823,6488.531913280487,0.35
5/20,13/20,5700,570000,78.16015076637268,351.8708417862654,160.3590760603547,6551.170666694641,0.47
5/20,14/20,5750,575000,77.62433195114136,347.04276010394096,164.32305344939232,6599.400869369507,0.51
5/20,15/20,5800,580000,76.95648765563965,334.8979482278228,164.49264565110207,6641.294018745422,0.53
5/20,16/20,5850,585000,77.94458484649658,337.15163219720125,165.13796712458134,6623.215467453003,0.49
5/20,17/20,5900,590000,76.2515549659729,348.3839595615864,165.43540599942207,6665.177710533142,0.58
5/20,18/20,5950,595000,78.33066987991333,353.9947684556246,164.78887136280537,6671.028618335724,0.56
5/20,19/20,6000,600000,77.75493383407593,367.72195409983397,169.4832633137703,6738.668142318726,0.5
6/20,0/20,6050,605000,80.70001029968262,353.23740327358246,168.07198098301888,6714.015814781189,0.67
6/20,1/20,6100,610000,80.43098497390747,379.9261779934168,166.36455665528774,6780.524471282959,0.7
6/20,2/20,6150,615000,80.67960834503174,341.7820311486721,169.3264926224947,6810.045622348785,0.7
6/20,3/20,6200,620000,81.58757090568542,355.3131756782532,169.2020532488823,6811.451858043671,0.73
6/20,4/20,6250,625000,80.89623236656189,354.1855348572135,168.81147246062756,6885.786489009857,0.82
6/20,5/20,6300,630000,78.34770345687866,336.85350954532623,171.12188382446766,6904.433192253113,0.66
6/20,6/20,6350,635000,78.9249939918518,354.15850529819727,170.1769255399704,6861.469631195068,0.52
6/20,7/20,6400,640000,77.28968620300293,318.0391458645463,173.44303832948208,6893.541656970978,0.68
6/20,8/20,6450,645000,77.03591775894165,341.7876285761595,172.00639973580837,6936.723592758179,0.73
6/20,9/20,6500,650000,77.6962890625,359.7919347807765,172.07028119266033,6957.9136390686035,0.62
6/20,10/20,6550,655000,77.1440417766571,336.67745016515255,170.92600862681866,6944.541934967041,0.78
6/20,11/20,6600,660000,77.04551458358765,334.5933829471469,171.31631402671337,6977.665661811829,0.7
6/20,12/20,6650,665000,77.6684353351593,326.37434585392475,172.14984184503555,7004.232953071594,0.67
6/20,13/20,6700,670000,77.03743815422058,344.74639988690615,171.2527156472206,7020.89616060257,0.53
6/20,14/20,6750,675000,77.92029762268066,345.4674023091793,176.92990243434906,7006.279196739197,0.49
6/20,15/20,6800,680000,81.09895992279053,360.9318889901042,176.81227007508278,6995.31067609787,0.27
6/20,16/20,6850,685000,79.34459686279297,320.6733226403594,177.90681391954422,6931.218117237091,0.13
6/20,17/20,6900,690000,74.46004629135132,348.25624799728394,178.74006633460522,6926.963689804077,0.02
6/20,18/20,6950,695000,75.62525296211243,334.74786423146725,171.76400814950466,6845.2344336509705,0.19
6/20,19/20,7000,700000,79.21375775337219,329.3883636146784,167.2753341794014,6865.931277275085,0.13
7/20,0/20,7050,705000,78.60629487037659,340.99228516966105,165.16995005309582,6923.380518913269,0.14
7/20,1/20,7100,710000,77.74562811851501,313.8975002169609,165.96909202635288,6955.256325244904,0.16
7/20,2/20,7150,715000,79.2525405883789,309.59699837863445,166.75945092737675,6928.39279460907,0.24
7/20,3/20,7200,720000,79.58736848831177,313.42019359767437,169.64301626384258,6931.447690010071,0.23
