Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
3/20,17/20,3900,390000,70.85638880729675,309.9398038238287,146.4159641712904,5365.146382331848,0.01
3/20,18/20,3950,395000,66.12568593025208,306.0834491401911,144.54658964276314,5365.113069295883,0.02
3/20,19/20,4000,400000,66.7131941318512,303.0729020833969,145.9141410663724,5428.288459777832,0.05
4/20,0/20,4050,405000,71.73513221740723,298.3735388442874,146.9043583869934,5468.890076160431,0.15
4/20,1/20,4100,410000,65.52817416191101,316.3343426808715,148.0116757079959,5549.719194889069,0.09
4/20,2/20,4150,415000,66.82984757423401,305.7805164754391,149.2415328398347,5609.465591430664,0.12
4/20,3/20,4200,420000,70.31687331199646,330.97768753767014,153.0576567426324,5670.51638507843,0.3
4/20,4/20,4250,425000,63.19370245933533,335.9763819873333,153.52983921021223,5716.714523792267,0.11
4/20,5/20,4300,430000,65.42650413513184,321.4581665843725,154.27423287928104,5771.485929965973,0.28
4/20,6/20,4350,435000,65.13484454154968,338.12433433532715,154.95179983973503,5844.119821071625,0.15
4/20,7/20,4400,440000,61.623682498931885,325.68362928926945,156.75341837108135,5844.173150539398,0.16
4/20,8/20,4450,445000,64.48639106750488,336.00712675601244,158.12878265976906,5863.111807346344,0.26
4/20,9/20,4500,450000,65.74654245376587,346.2982066720724,161.07276219129562,5879.143429756165,0.12
4/20,10/20,4550,455000,62.6424925327301,326.34979224205017,160.9276286661625,5836.861855983734,0.14
4/20,11/20,4600,460000,67.14408707618713,330.80324091017246,159.50553610920906,5842.507817268372,0.19
4/20,12/20,4650,465000,66.80613493919373,307.88508950173855,160.2387429922819,5875.843960285187,0.26
4/20,13/20,4700,470000,64.64047861099243,321.42548939585686,157.92437359690666,5896.537342071533,0.22
4/20,14/20,4750,475000,70.36069679260254,343.0100863277912,153.671622492373,5958.226579666138,0.26
4/20,15/20,4800,480000,65.73660826683044,317.3409714028239,155.5245161652565,6006.886905670166,0.26
4/20,16/20,4850,485000,63.83684682846069,315.8593846857548,154.16478253901005,6083.314241409302,0.47
4/20,17/20,4900,490000,70.77320170402527,309.5362309217453,153.97661609947681,6139.0196185112,0.3
4/20,18/20,4950,495000,63.69437837600708,307.04221358150244,155.41236905008554,6209.4217982292175,0.09
4/20,19/20,5000,500000,65.15604138374329,325.7721407711506,157.8037217259407,6285.623444080353,0.31
5/20,0/20,5050,505000,68.82770276069641,316.4780803397298,156.78815172612667,6289.278025150299,0.3
5/20,1/20,5100,510000,64.41155958175659,327.0444176122546,156.47971588373184,6331.30827999115,0.31
5/20,2/20,5150,515000,68.18198680877686,338.6210485249758,157.58419758081436,6393.299644470215,0.28
5/20,3/20,5200,520000,66.5615828037262,322.04148419201374,156.57410129904747,6490.645485401154,0.4
5/20,4/20,5250,525000,64.97980213165283,350.2413061708212,157.90561808645725,6547.6576409339905,0.25
5/20,5/20,5300,530000,68.84411025047302,320.7280315309763,160.82765673100948,6593.5079164505005,0.36
5/20,6/20,5350,535000,64.3148262500763,333.8069025352597,160.03836952149868,6610.5567145347595,0.43
5/20,7/20,5400,540000,63.18561577796936,310.0222189500928,161.39726102352142,6643.9797377586365,0.17
5/20,8/20,5450,545000,68.80678415298462,363.2070854604244,161.6101066917181,6741.221404075623,0.47
5/20,9/20,5500,550000,63.25253415107727,335.4011096805334,163.34249188005924,6753.3350348472595,0.48
5/20,10/20,5550,555000,63.40916633605957,322.02008087933064,166.3100125938654,6749.622455596924,0.18
5/20,11/20,5600,560000,70.40363430976868,314.2640897333622,167.16502721607685,6758.8784556388855,0.26
5/20,12/20,5650,565000,63.635366439819336,318.2283993214369,166.28891314566135,6776.042954444885,0.42
5/20,13/20,5700,570000,64.79206776618958,313.9001990556717,170.044260263443,6748.248917102814,0.49
5/20,14/20,5750,575000,69.30100417137146,309.4467000812292,172.2349661886692,6760.0250606536865,0.54
5/20,15/20,5800,580000,63.96384310722351,310.3004611581564,171.91121381521225,6759.232939720154,0.4
5/20,16/20,5850,585000,67.73517990112305,310.5282992720604,169.82278218865395,6763.38081073761,0.46
5/20,17/20,5900,590000,67.93658471107483,284.3741494566202,169.09665004909039,6767.284549713135,0.37
5/20,18/20,5950,595000,64.10018920898438,315.33538833260536,166.68254850804806,6804.330273628235,0.51
5/20,19/20,6000,600000,69.47205233573914,323.45969727635384,166.93205152451992,6869.513610839844,0.54
6/20,0/20,6050,605000,67.12642288208008,321.6087626069784,167.96001437306404,6849.091103553772,0.44
6/20,1/20,6100,610000,65.04793214797974,305.641791857779,166.39568024873734,6864.534209251404,0.61
6/20,2/20,6150,615000,71.23946642875671,285.55067325383425,163.68544293940067,6864.764564037323,0.64
6/20,3/20,6200,620000,64.59559416770935,299.8815108463168,166.23735304176807,6918.559658050537,0.57
6/20,4/20,6250,625000,65.75691103935242,306.38899675011635,166.75738583505154,6925.336133956909,0.47
6/20,5/20,6300,630000,70.09602952003479,298.6830585747957,167.35345003008842,6964.7823276519775,0.52
6/20,6/20,6350,635000,66.15529251098633,302.6213466152549,166.92306812107563,6959.904699802399,0.54
6/20,7/20,6400,640000,66.61319589614868,322.192495174706,166.07668593525887,7013.499268531799,0.55
6/20,8/20,6450,645000,68.43261742591858,308.8044819533825,165.4156193435192,7091.583285331726,0.54
6/20,9/20,6500,650000,63.226221323013306,305.7735643982887,168.5066700875759,7084.347828865051,0.69
6/20,10/20,6550,655000,68.16151738166809,306.6095291227102,171.17837357521057,7107.484221458435,0.59
6/20,11/20,6600,660000,65.33046579360962,311.67840330302715,168.98099832236767,7075.317746639252,0.7
6/20,12/20,6650,665000,64.25076651573181,309.1890640631318,172.99911473691463,7065.96102142334,0.61
6/20,13/20,6700,670000,69.04496717453003,308.1446396932006,173.58224773406982,7072.277897357941,0.62
6/20,14/20,6750,675000,64.79728817939758,310.2779923826456,172.24419428408146,7084.711559295654,0.61
6/20,15/20,6800,680000,63.53051686286926,310.6491190493107,171.21152567863464,7067.7872886657715,0.59
6/20,16/20,6850,685000,69.40859699249268,297.0248189345002,171.45573571324348,7122.67457818985,0.5
6/20,17/20,6900,690000,63.33334517478943,278.93459579348564,173.97849683463573,7175.648886680603,0.7
6/20,18/20,6950,695000,63.359248876571655,304.48474495857954,173.61505419015884,7184.966222286224,0.64
6/20,19/20,7000,700000,69.59091281890869,291.8285505473614,172.05673371255398,7185.698441505432,0.57
7/20,0/20,7050,705000,63.716161489486694,278.11006040126085,172.1818815767765,7192.580721378326,0.71
7/20,1/20,7100,710000,64.61452174186707,294.6564206853509,170.18599645793438,7216.622151851654,0.7
7/20,2/20,7150,715000,69.85201907157898,302.21051550656557,169.8369309157133,7258.034237384796,0.72
7/20,3/20,7200,720000,63.13242173194885,291.1026533395052,169.67847019433975,7270.300068855286,0.81
7/20,4/20,7250,725000,66.1040096282959,311.0305302143097,171.87676683068275,7297.635818481445,0.78
7/20,5/20,7300,730000,67.86321949958801,314.76417385041714,170.3241378813982,7317.091153144836,0.54
7/20,6/20,7350,735000,63.11274218559265,309.7527538910508,174.9163707792759,7376.158170700073,0.7
7/20,7/20,7400,740000,67.08991169929504,296.1842785552144,174.76068434119225,7343.306008338928,0.72
