Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
6/20,0/20,6050,605000,72.5527069568634,5026.58527803421,957.7791464030743,223.03393931686878,0.9
6/20,1/20,6100,610000,73.2355649471283,4936.776480674744,945.2982276678085,224.5620965063572,0.96
6/20,2/20,6150,615000,73.18689608573914,4895.2550230026245,977.7615807950497,224.17444252967834,0.96
6/20,3/20,6200,620000,73.2592179775238,4904.852573394775,985.4748763144016,221.87392112612724,0.95
6/20,4/20,6250,625000,72.58382511138916,4933.367829322815,843.0074928253889,222.42245584726334,0.97
6/20,5/20,6300,630000,72.66622567176819,4869.468904018402,943.933765873313,226.26191759109497,0.92
6/20,6/20,6350,635000,73.87400507926941,4842.286863088608,911.507251471281,229.06268180906773,1.0
6/20,7/20,6400,640000,73.31659746170044,4869.121588230133,894.0406050384045,225.76063334941864,0.98
6/20,8/20,6450,645000,73.2306387424469,4909.3325111866,881.5668892562389,226.39296008646488,0.98
6/20,9/20,6500,650000,72.62852811813354,4894.946828126907,943.393393561244,230.83582423627377,0.95
6/20,10/20,6550,655000,72.23594093322754,4905.295058012009,919.1653335243464,230.25375506281853,1.0
6/20,11/20,6600,660000,73.25727772712708,4876.031612873077,888.0888083577156,230.22139313817024,0.97
6/20,12/20,6650,665000,73.27854895591736,4847.381591558456,947.546270608902,233.5091421455145,0.91
6/20,13/20,6700,670000,72.5940260887146,4845.388120889664,919.0544484108686,229.6839445978403,0.96
6/20,14/20,6750,675000,72.45870971679688,4863.920628786087,894.8481946587563,227.48037220537663,0.96
6/20,15/20,6800,680000,72.50360202789307,4891.519035100937,915.072401612997,223.18546703457832,0.95
6/20,16/20,6850,685000,72.5039165019989,4884.080648183823,860.417782664299,226.02720654010773,0.98
6/20,17/20,6900,690000,71.66239404678345,4889.961211204529,934.2250712811947,224.83556997776031,0.96
6/20,18/20,6950,695000,72.76600289344788,4938.914213418961,833.9152446389198,227.89796668291092,0.99
6/20,19/20,7000,700000,72.11601185798645,4967.741569519043,828.2597381472588,229.11140289902687,0.96
7/20,0/20,7050,705000,72.83558320999146,4955.940721035004,882.0453114509583,231.01377148926258,0.91
7/20,1/20,7100,710000,72.5694408416748,4907.226034402847,860.8636283129454,226.8232326209545,0.95
7/20,2/20,7150,715000,73.45447707176208,4898.302430152893,836.4993840903044,227.6500809341669,0.97
7/20,3/20,7200,720000,72.41760873794556,4906.938743591309,784.73725245893,226.76191751658916,0.93
7/20,4/20,7250,725000,72.25180673599243,4966.777200460434,829.0000632554293,226.17259384691715,0.96
7/20,5/20,7300,730000,73.5978491306305,4919.10066151619,861.9519258886576,229.14512786269188,1.0
7/20,6/20,7350,735000,72.31851553916931,4929.02404499054,843.8041690289974,224.42515586316586,0.96
7/20,7/20,7400,740000,72.5810546875,4919.325456619263,862.7135281711817,226.72030800580978,0.95
7/20,8/20,7450,745000,72.86655759811401,4879.114070892334,910.3455976396799,234.34080024063587,0.92
7/20,9/20,7500,750000,73.66536951065063,4900.055673122406,915.1246366798878,231.64722199738026,0.96
7/20,10/20,7550,755000,73.57659697532654,4856.285229206085,909.2103201150894,228.90833334624767,0.98
7/20,11/20,7600,760000,73.23848032951355,4884.502143621445,927.9022226631641,231.2011961787939,0.95
7/20,12/20,7650,765000,73.83541464805603,4889.205770730972,817.3079856485128,230.2052512317896,0.97
7/20,13/20,7700,770000,72.83830690383911,4900.9117658138275,800.1786203533411,230.3447247594595,0.96
7/20,14/20,7750,775000,73.5748815536499,4899.043626308441,831.0329697132111,227.25063847005367,1.0
7/20,15/20,7800,780000,73.9887056350708,4901.037375211716,859.3943592309952,229.16858135163784,0.96
7/20,16/20,7850,785000,73.15824937820435,4905.177657365799,773.320907369256,226.4608097076416,0.92
7/20,17/20,7900,790000,72.65061330795288,4913.033551931381,836.8752143532038,230.04027839004993,0.94
7/20,18/20,7950,795000,72.07279849052429,4894.577960014343,807.4218552857637,228.52793930470943,0.89
7/20,19/20,8000,800000,72.9181764125824,4917.836560964584,863.3882893323898,227.1006423085928,0.93
8/20,0/20,8050,805000,73.24682545661926,4925.641508817673,801.3954700380564,226.52930636703968,0.95
8/20,1/20,8100,810000,72.68322014808655,4906.987608194351,900.6327541768551,227.58458298444748,0.98
8/20,2/20,8150,815000,73.59848809242249,4866.780914545059,906.6102320998907,223.50075121223927,0.96
8/20,3/20,8200,820000,73.79662108421326,4909.879422664642,933.2363377511501,227.5285982489586,0.97
8/20,4/20,8250,825000,72.06676435470581,4925.539839506149,889.8307296782732,228.27939920127392,0.95
8/20,5/20,8300,830000,73.18518042564392,4911.839419364929,876.6618841588497,228.16724088788033,0.95
8/20,6/20,8350,835000,73.3804497718811,4910.853967428207,918.0969509333372,228.90541879832745,0.93
8/20,7/20,8400,840000,72.55547428131104,4906.890253067017,829.1952053010464,226.1141626238823,0.95
8/20,8/20,8450,845000,73.88878655433655,4910.295701265335,859.286785274744,230.2885482609272,0.99
8/20,9/20,8500,850000,74.10931992530823,4878.625482559204,883.7560317516327,230.61006742715836,0.98
8/20,10/20,8550,855000,71.95776176452637,4882.499159812927,823.248429119587,233.7970351278782,0.97
8/20,11/20,8600,860000,72.69827198982239,4887.433235645294,872.1230573058128,232.15173469483852,0.82
8/20,12/20,8650,865000,74.05879473686218,4886.219429731369,816.4559383243322,230.68988487124443,0.93
8/20,13/20,8700,870000,72.5480420589447,4898.400884151459,800.5163618326187,229.66021032631397,0.95
8/20,14/20,8750,875000,73.47842741012573,4899.537375926971,829.3325677663088,228.00860756635666,0.98
8/20,15/20,8800,880000,73.98282289505005,4923.210568904877,863.1094966679811,229.71138398349285,0.94
8/20,16/20,8850,885000,73.05656480789185,4928.598071336746,883.8869680613279,226.96574108302593,0.95
8/20,17/20,8900,890000,73.40653014183044,4950.39378619194,842.7552241235971,229.56488324701786,0.94
8/20,18/20,8950,895000,73.18042182922363,4933.339272737503,876.795102134347,228.89559416472912,0.97
8/20,19/20,9000,900000,72.24191951751709,4965.5969269275665,877.447229668498,230.26290284097195,0.89
9/20,0/20,9050,905000,71.5821144580841,4934.579280138016,905.0236222594976,226.1207983493805,0.92
9/20,1/20,9100,910000,71.96588635444641,4902.174029350281,865.0619338452816,227.08653193712234,0.94
9/20,2/20,9150,915000,72.24571371078491,4911.954293012619,854.5345918238163,231.17447245121002,0.9
9/20,3/20,9200,920000,72.77564835548401,4927.662954092026,833.1415999084711,231.44400016963482,0.94
9/20,4/20,9250,925000,72.46907472610474,4910.736602306366,861.3260286599398,226.72762914001942,0.94
9/20,5/20,9300,930000,73.07024049758911,4943.306507349014,846.265048339963,231.02240681648254,0.93
9/20,6/20,9350,935000,72.66934657096863,4889.240310192108,848.6083761453629,230.5341538488865,0.95
9/20,7/20,9400,940000,73.32306146621704,4888.567807674408,807.2050334662199,225.43226751685143,0.97
9/20,8/20,9450,945000,71.69545078277588,4877.284790754318,838.4208147525787,229.16678202152252,0.95
9/20,9/20,9500,950000,73.32350206375122,4879.120859146118,800.9158100634813,226.41234244406223,0.95
9/20,10/20,9550,955000,72.90327167510986,4841.028041601181,817.1089470535517,228.98649549484253,0.94
9/20,11/20,9600,960000,72.35151815414429,4834.159882068634,763.6469316482544,233.29360058903694,1.0
9/20,12/20,9650,965000,73.0540988445282,4845.049059867859,758.6121031343937,227.84851169586182,0.97
9/20,13/20,9700,970000,73.74777936935425,4794.469907283783,719.545430675149,225.67974911630154,0.95
9/20,14/20,9750,975000,73.05985307693481,4799.487607240677,720.1281338781118,227.21545314788818,0.96
9/20,15/20,9800,980000,72.10392022132874,4781.91255402565,737.6212534606457,226.35227589309216,0.98
9/20,16/20,9850,985000,72.99551510810852,4735.944377660751,639.244040697813,225.893887296319,1.0
9/20,17/20,9900,990000,72.08927536010742,4730.1860411167145,657.2560347169638,227.3460651487112,0.94
9/20,18/20,9950,995000,72.41029524803162,4730.475295782089,620.5084896236658,230.150965616107,0.96
9/20,19/20,10000,1000000,73.27761054039001,4714.109462976456,676.0250943005085,226.67227613925934,0.93
10/20,0/20,10050,1005000,73.35154891014099,4727.4940412044525,646.200282484293,226.28297989070415,0.98
10/20,1/20,10100,1010000,73.91596460342407,4740.456566810608,691.3390403985977,226.71773020923138,0.96
