Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_q_loss,Pi_l2_loss,Success
0/20,0/20,50,5000,36.245375871658325,,,,0.0
0/20,1/20,100,10000,153.12721395492554,4.154096260666847,5.49847386777401,0.22287112358026206,0.0
0/20,2/20,150,15000,176.5790798664093,23.119790022727102,516.1434342861176,4.0313561875373125,0.0
0/20,3/20,200,20000,179.21276021003723,22.08688088832423,990.361041367054,19.334794369526207,0.0
0/20,4/20,250,25000,176.87093830108643,35.11520471889526,1385.193280696869,35.78340145945549,0.0
0/20,5/20,300,30000,178.70724868774414,48.544609162025154,1715.2599914073944,46.12192250974476,0.0
0/20,6/20,350,35000,179.32766151428223,65.15117476508021,1999.6891568899155,50.42655599489808,0.0
0/20,7/20,400,40000,180.46710968017578,74.92308698967099,2220.291703104973,52.71551116555929,0.0
0/20,8/20,450,45000,178.5392324924469,93.60495121963322,2427.7298576831818,52.176730908453465,0.0
0/20,9/20,500,50000,177.83867478370667,106.10810567811131,2561.426388025284,55.2236408367753,0.0
0/20,10/20,550,55000,183.44820880889893,127.80464358255267,2661.5266185998917,58.82340697199106,0.0
0/20,11/20,600,60000,180.64328145980835,161.7600927874446,2821.239006757736,63.84200271219015,0.0
0/20,12/20,650,65000,183.0983760356903,192.8417665734887,2883.7494488954544,68.86930329725146,0.0
0/20,13/20,700,70000,184.67020225524902,197.85007090121508,3055.9099020957947,76.00694132968783,0.0
0/20,14/20,750,75000,182.1895453929901,219.0226775407791,3170.5983152389526,81.1863416209817,0.0
0/20,15/20,800,80000,178.75153946876526,243.86332204192877,3205.4349467754364,83.5909798964858,0.0
0/20,16/20,850,85000,181.9252152442932,252.4749765843153,3155.830958724022,87.44366414099932,0.0
0/20,17/20,900,90000,184.19032955169678,257.63556268811226,3157.5724148750305,90.19054470583797,0.0
0/20,18/20,950,95000,179.3281705379486,273.8623300641775,3194.3620839118958,90.83078487217426,0.0
0/20,19/20,1000,100000,174.34696578979492,290.4807218834758,3175.3163410425186,93.43294417113066,0.0
1/20,0/20,1050,105000,179.91615653038025,307.43308088183403,3198.293270587921,94.98149877786636,0.0
1/20,1/20,1100,110000,179.6349868774414,295.26525711268187,3169.686590909958,98.04861335456371,0.0
1/20,2/20,1150,115000,173.5190372467041,301.81987450271845,3166.56756734848,101.49214165657759,0.0
1/20,3/20,1200,120000,173.60826349258423,320.20495576411486,3139.6814334392548,103.35534065961838,0.0
1/20,4/20,1250,125000,174.2550609111786,313.0633922740817,3157.168219089508,99.55770806968212,0.0
1/20,5/20,1300,130000,173.91031789779663,337.57289020717144,3223.440377473831,102.1445185393095,0.0
1/20,6/20,1350,135000,174.64673590660095,337.10644593834877,3267.1426541805267,103.34075800329447,0.0
1/20,7/20,1400,140000,179.31529474258423,342.02049823850393,3313.8188438415527,104.52053944021463,0.0
1/20,8/20,1450,145000,180.41835761070251,359.5221376270056,3293.0011591911316,105.00203535705805,0.0
1/20,9/20,1500,150000,180.3398015499115,340.4180877804756,3326.9063408374786,107.73125943541527,0.0
1/20,10/20,1550,155000,178.25220847129822,344.1049969047308,3369.193418979645,109.14257308840752,0.0
1/20,11/20,1600,160000,181.5962426662445,346.3831171244383,3385.8374724388123,110.12695197016001,0.0
1/20,12/20,1650,165000,181.39125609397888,339.0910092294216,3417.545839071274,109.60576619207859,0.0
1/20,13/20,1700,170000,182.5091392993927,353.6542216092348,3452.064198732376,111.35751243680716,0.0
1/20,14/20,1750,175000,182.01714420318604,359.63023033738136,3521.951520204544,114.68333189934492,0.0
1/20,15/20,1800,180000,183.43399238586426,372.21390450000763,3530.142637014389,113.86997453123331,0.0
1/20,16/20,1850,185000,183.82645177841187,383.9209366440773,3509.4564180374146,115.74951280653477,0.0
1/20,17/20,1900,190000,185.0476815700531,374.22628562152386,3531.037664413452,118.37748013436794,0.0
1/20,18/20,1950,195000,178.66678762435913,355.2027240842581,3492.7863171100616,118.5856354162097,0.0
1/20,19/20,2000,200000,182.2534167766571,395.11172749102116,3595.393188714981,119.2287453636527,0.0
2/20,0/20,2050,205000,178.2150661945343,384.4669478535652,3681.470265865326,118.03132954239845,0.0
2/20,1/20,2100,210000,181.79053378105164,390.3638847768307,3721.867668867111,118.74643259495497,0.0
2/20,2/20,2150,215000,180.64016723632812,373.20890770852566,3752.142416715622,120.42043852061033,0.0
2/20,3/20,2200,220000,182.91086173057556,380.74971210956573,3811.0246262550354,121.01463922858238,0.0
2/20,4/20,2250,225000,185.51024055480957,393.22161105275154,3837.2673189640045,122.11991970986128,0.0
2/20,5/20,2300,230000,185.20466446876526,376.524471193552,3895.6524274349213,120.10610219836235,0.0
2/20,6/20,2350,235000,184.00923585891724,390.82595989108086,3895.348987340927,120.17991998046637,0.0
2/20,7/20,2400,240000,188.25472044944763,398.69741293787956,3923.870718240738,120.91474331915379,0.0
2/20,8/20,2450,245000,184.94710159301758,386.9892883002758,4061.191348552704,123.73298451304436,0.0
2/20,9/20,2500,250000,184.73846673965454,399.9556755274534,4106.730827569962,122.91973547637463,0.0
2/20,10/20,2550,255000,183.3589677810669,391.5657354593277,4183.242193698883,126.27608381211758,0.0
2/20,11/20,2600,260000,182.69575905799866,384.3617114722729,4253.473171472549,128.42723120748997,0.0
2/20,12/20,2650,265000,182.03319215774536,386.9182098209858,4296.429932594299,126.9680260643363,0.0
2/20,13/20,2700,270000,180.46793746948242,389.2181094586849,4348.071889400482,126.92050971090794,0.0
2/20,14/20,2750,275000,182.49604058265686,409.0163779705763,4399.431397199631,126.27729274332523,0.0
2/20,15/20,2800,280000,182.13039708137512,363.20740658044815,4451.365248203278,126.93331372737885,0.0
