Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_q_loss,Pi_l2_loss,Success
0/30,0/20,50,5000,37.2446014881134,,,,0.0
0/30,1/20,100,10000,34.27391529083252,3.8200662583112717,8.057113200426102,0.311711544636637,0.0
0/30,2/20,150,15000,65.07272171974182,28.21039365325123,672.7922571003437,3.8885830237995833,0.0
0/30,3/20,200,20000,59.3589026927948,22.021960692480206,1155.788805425167,12.337809391785413,0.0
0/30,4/20,250,25000,56.60540962219238,45.14095681719482,1596.2929466962814,27.504264879971743,0.0
0/30,5/20,300,30000,63.88603496551514,59.937779257074,1917.5797172784805,41.376641599461436,0.0
0/30,6/20,350,35000,61.41211652755737,71.8411524426192,2211.655458331108,44.683274084702134,0.0
0/30,7/20,400,40000,57.560853004455566,89.98057211376727,2469.2084667682648,47.15237655676901,0.0
0/30,8/20,450,45000,62.540318727493286,111.53069570288062,2766.351088643074,54.817797837778926,0.0
0/30,9/20,500,50000,60.00732135772705,131.43042977526784,3012.073733329773,61.21409148350358,0.0
0/30,10/20,550,55000,57.47850012779236,156.81321561336517,3269.3779549598694,63.04551925510168,0.0
0/30,11/20,600,60000,63.324055433273315,201.02868200838566,3547.0218007564545,70.12803898751736,0.0
0/30,12/20,650,65000,58.39259386062622,217.85478554666042,3682.66659116745,75.78460303321481,0.0
0/30,13/20,700,70000,57.371108293533325,223.7680599913001,3846.3266468048096,77.08907203003764,0.0
0/30,14/20,750,75000,61.83670210838318,254.51306311786175,3977.8061077594757,80.90394815430045,0.0
0/30,15/20,800,80000,59.358723640441895,292.4689670726657,4122.067619085312,81.94981380924582,0.0
0/30,16/20,850,85000,56.59668016433716,315.64038279652596,4174.216694831848,93.8553212210536,0.0
0/30,17/20,900,90000,60.59952783584595,333.5661957785487,4172.28219628334,100.23003250360489,0.0
0/30,18/20,950,95000,61.42213439941406,340.7168672531843,4160.181302070618,101.89874135702848,0.0
0/30,19/20,1000,100000,62.284109115600586,412.18828405439854,4125.024755477905,104.90676195919514,0.0
1/30,0/20,1050,105000,67.37000155448914,438.6674129664898,4158.572032213211,115.95888683199883,0.01
1/30,1/20,1100,110000,64.7621533870697,468.3613951802254,4156.01318192482,115.17673952877522,0.0
1/30,2/20,1150,115000,63.08778429031372,469.4057038873434,4161.5126230716705,119.62195958197117,0.0
1/30,3/20,1200,120000,69.22966837882996,479.21606719493866,4014.314795255661,125.739874958992,0.0
1/30,4/20,1250,125000,64.69919276237488,463.26099576056004,3943.7979509830475,124.56117667257786,0.0
1/30,5/20,1300,130000,62.69266939163208,495.635449051857,3924.913113117218,128.0972244888544,0.0
1/30,6/20,1350,135000,68.38607358932495,477.6805944442749,3920.2072608470917,130.0723601579666,0.0
1/30,7/20,1400,140000,63.12657189369202,469.80316884815693,3898.327875852585,127.18978191167116,0.0
1/30,8/20,1450,145000,61.45242977142334,501.36675949394703,3823.2679286003113,127.35195964574814,0.0
1/30,9/20,1500,150000,65.41553235054016,483.47510631382465,3768.06805562973,125.46241599321365,0.0
1/30,10/20,1550,155000,60.33596873283386,454.47047884762287,3713.5550062656403,123.14085621386766,0.0
1/30,11/20,1600,160000,59.94877862930298,442.6953939348459,3677.9992146492004,121.95294533669949,0.0
1/30,12/20,1650,165000,65.79401588439941,443.57714369893074,3665.6983823776245,122.27251697331667,0.0
1/30,13/20,1700,170000,62.77523922920227,441.70433293282986,3677.0209827423096,121.56481798738241,0.01
1/30,14/20,1750,175000,64.37564206123352,452.8254189938307,3621.7587213516235,122.60555377602577,0.0
1/30,15/20,1800,180000,66.94992327690125,417.7419887185097,3608.138659477234,124.24707651883364,0.0
1/30,16/20,1850,185000,61.348596811294556,414.77467235922813,3578.963214159012,123.14880868047476,0.0
1/30,17/20,1900,190000,62.788275957107544,428.0373260229826,3543.212990999222,125.57074151188135,0.0
1/30,18/20,1950,195000,65.06785821914673,437.0303507000208,3503.708739757538,122.97062394022942,0.0
1/30,19/20,2000,200000,62.11826801300049,425.6878969743848,3467.7779128551483,122.79456602036953,0.0
2/30,0/20,2050,205000,64.99136328697205,413.7937407642603,3434.8343665599823,128.2169135734439,0.0
2/30,1/20,2100,210000,63.14037251472473,375.2384730875492,3415.697827100754,123.87244433164597,0.0
2/30,2/20,2150,215000,62.13718938827515,397.43714064359665,3369.9914948940277,126.41879841685295,0.01
2/30,3/20,2200,220000,64.55020260810852,391.2358655333519,3340.4672548770905,127.45733907073736,0.0
