Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_q_loss,Pi_l2_loss,Success
0/30,0/20,50,5000,35.10702419281006,,,,0.0
0/30,1/20,100,10000,154.03267455101013,3.5729200541973114,5.889376230537891,0.22206783946603537,0.0
0/30,2/20,150,15000,182.8838918209076,22.46568695595488,572.4434229284525,4.169836906483397,0.0
0/30,3/20,200,20000,183.16698670387268,17.265626235399395,1028.3424904942513,14.26963216997683,0.0
0/30,4/20,250,25000,182.16179203987122,33.46960376854986,1384.2365638017654,29.907570497132838,0.0
0/30,5/20,300,30000,184.39903163909912,45.527513433247805,1764.5834978818893,39.54555220156908,0.0
0/30,6/20,350,35000,183.71183848381042,57.24733389541507,2099.152604818344,43.7879504263401,0.0
0/30,7/20,400,40000,183.92908215522766,65.97871353663504,2375.930830001831,45.6367755047977,0.0
0/30,8/20,450,45000,184.39212679862976,84.0968140847981,2690.846701860428,50.7998885512352,0.0
0/30,9/20,500,50000,186.780903339386,105.41288523003459,2962.2702190876007,60.023801412433386,0.0
0/30,10/20,550,55000,186.19120168685913,123.47873124852777,3172.6210782527924,62.64841911569238,0.0
0/30,11/20,600,60000,183.5440764427185,140.55264211818576,3278.479861497879,65.40150525420904,0.0
0/30,12/20,650,65000,183.57248330116272,171.31580792739987,3451.7604472637177,72.64580605179071,0.0
0/30,13/20,700,70000,183.23052859306335,189.57691851258278,3655.478518486023,74.08363557979465,0.0
0/30,14/20,750,75000,188.08365511894226,234.0778737217188,3734.9442670345306,80.7553695552051,0.0
0/30,15/20,800,80000,187.54033255577087,266.451154217124,3830.063152074814,84.84192820265889,0.0
0/30,16/20,850,85000,182.7634756565094,271.00121872872114,3873.314823627472,92.79029208421707,0.0
0/30,17/20,900,90000,183.17519092559814,296.89298402518034,3910.19228887558,94.55018728971481,0.0
0/30,18/20,950,95000,187.2560520172119,340.97714810073376,3909.2047922611237,100.81838657706976,0.0
0/30,19/20,1000,100000,184.88808751106262,366.7941564768553,4021.2628638744354,108.43773008137941,0.0
1/30,0/20,1050,105000,183.19054651260376,402.283141002059,4075.377100467682,107.52056613564491,0.0
1/30,1/20,1100,110000,182.99719882011414,406.8010755777359,4047.701482772827,117.06136444956064,0.0
1/30,2/20,1150,115000,184.9758095741272,415.60751880705357,3970.1931657791138,122.14453339576721,0.0
1/30,3/20,1200,120000,183.45569324493408,441.7298689484596,3977.519529104233,121.45464626699686,0.0
1/30,4/20,1250,125000,185.29630160331726,424.12643434107304,3928.595318555832,124.45774974673986,0.0
1/30,5/20,1300,130000,184.9674744606018,448.16476334631443,3934.2608654499054,129.16507373005152,0.0
1/30,6/20,1350,135000,185.76652717590332,445.64015805721283,3851.984697818756,135.34834557771683,0.0
1/30,7/20,1400,140000,183.5882387161255,434.0711191445589,3775.1759929656982,135.24948596209288,0.01
1/30,8/20,1450,145000,186.0900387763977,442.6624960452318,3669.3388612270355,132.09346023947,0.0
1/30,9/20,1500,150000,184.68769550323486,417.69672933220863,3568.941417455673,133.74749426543713,0.0
1/30,10/20,1550,155000,185.5182294845581,392.1321374028921,3473.0426619052887,130.91195889562368,0.0
1/30,11/20,1600,160000,187.17734289169312,408.18677550554276,3390.8130226135254,130.88041000813246,0.0
1/30,12/20,1650,165000,191.69115257263184,413.9604549109936,3317.009936571121,130.93017052859068,0.0
1/30,13/20,1700,170000,190.31065392494202,402.5775857716799,3270.145377635956,132.81490283459425,0.0
1/30,14/20,1750,175000,185.53653168678284,394.54323457181454,3218.636495113373,128.882176540792,0.01
1/30,15/20,1800,180000,183.76076745986938,379.4322962462902,3192.5573856830597,131.12445276230574,0.0
1/30,16/20,1850,185000,186.25549721717834,358.99202209711075,3153.4770278930664,130.43912666290998,0.0
1/30,17/20,1900,190000,187.82246613502502,376.0048298239708,3171.150145292282,134.03464283049107,0.0
1/30,18/20,1950,195000,188.26054072380066,407.30758532881737,3145.5413036346436,129.82730793952942,0.0
1/30,19/20,2000,200000,184.53921341896057,351.22043101489544,3133.3611500263214,128.05818424373865,0.01
2/30,0/20,2050,205000,185.4601399898529,374.9610537290573,3088.2431795597076,129.2020023688674,0.0
2/30,1/20,2100,210000,186.42938947677612,373.0186699926853,3090.330381631851,129.74993027746677,0.01
2/30,2/20,2150,215000,185.26943016052246,359.22511511296034,3070.631121635437,128.92802965641022,0.0
2/30,3/20,2200,220000,183.65736961364746,350.27112850546837,3038.715184211731,127.9490375071764,0.0
2/30,4/20,2250,225000,186.13082456588745,357.0207282155752,3031.580896615982,127.63221933692694,0.0
2/30,5/20,2300,230000,184.56946468353271,361.82689559459686,3012.320839881897,127.94368243962526,0.0
2/30,6/20,2350,235000,184.80730485916138,393.70315213501453,2997.764649629593,126.2502958998084,0.0
2/30,7/20,2400,240000,185.94001150131226,373.96867060661316,2987.915778398514,125.10707166045904,0.0
2/30,8/20,2450,245000,185.32048153877258,364.7107053697109,2984.30881357193,121.66895033419132,0.0
2/30,9/20,2500,250000,185.85493779182434,367.5775659829378,2992.8376507759094,124.01743669062853,0.0
2/30,10/20,2550,255000,183.5455482006073,334.67306423187256,2941.8193312883377,121.67891568690538,0.0
2/30,11/20,2600,260000,183.24256229400635,331.60505083203316,2964.2147957086563,122.31946965306997,0.0
2/30,12/20,2650,265000,183.8832926750183,340.4437376335263,2938.267445206642,123.23070504516363,0.0
2/30,13/20,2700,270000,183.31454730033875,338.2565932124853,2948.1659393310547,121.60776502639055,0.0
2/30,14/20,2750,275000,183.7156958580017,349.0404316186905,2967.839233517647,123.04641046375036,0.0
2/30,15/20,2800,280000,183.5331346988678,342.9015111774206,2963.7507984638214,121.16597559303045,0.0
2/30,16/20,2850,285000,189.2138032913208,343.6861159428954,2942.7357869148254,120.21397940814495,0.0
2/30,17/20,2900,290000,188.24927139282227,365.9648468494415,2940.734883785248,121.4309623464942,0.0
2/30,18/20,2950,295000,185.78621625900269,336.919745773077,2883.9307280778885,123.39175391197205,0.0
2/30,19/20,3000,300000,184.12916612625122,357.2840681001544,2867.6308039426804,121.98328734189272,0.0
3/30,0/20,3050,305000,183.28960132598877,347.8233833909035,2886.4785890579224,123.91601476073265,0.0
3/30,1/20,3100,310000,183.84653997421265,357.1704174876213,2850.6931422948837,122.05079352110624,0.0
3/30,2/20,3150,315000,186.47803473472595,351.4689096212387,2867.2998048067093,121.06058952957392,0.0
3/30,3/20,3200,320000,182.8639440536499,351.8619567602873,2914.9366184473038,122.50104939937592,0.0
3/30,4/20,3250,325000,187.12072610855103,357.7164680734277,2877.211961746216,123.51905308663845,0.01
3/30,5/20,3300,330000,186.29725527763367,348.7008262127638,2850.6388717889786,121.02322313189507,0.0
3/30,6/20,3350,335000,186.78783249855042,323.72729244083166,2855.1362590789795,118.58708629757166,0.0
3/30,7/20,3400,340000,182.20009803771973,323.2189998328686,2866.383615374565,116.13718254119158,0.0
3/30,8/20,3450,345000,181.1856610774994,330.0068081319332,2828.7583005428314,119.01774470508099,0.0
3/30,9/20,3500,350000,182.1712291240692,345.2741399332881,2842.682656288147,120.07391746342182,0.0
3/30,10/20,3550,355000,182.5998878479004,315.07211162149906,2834.7522426843643,115.44939810782671,0.0
3/30,11/20,3600,360000,182.50302290916443,332.06213130801916,2825.9687650203705,118.89864610135555,0.0
3/30,12/20,3650,365000,186.35001611709595,335.30784437805414,2830.0663772821426,116.88852854073048,0.0
3/30,13/20,3700,370000,182.08244347572327,330.08473685383797,2821.4016724824905,118.43294908851385,0.0
3/30,14/20,3750,375000,181.86926889419556,332.90887719392776,2799.53160572052,117.90820191055536,0.0
3/30,15/20,3800,380000,182.73129630088806,315.6413404792547,2793.1093199253082,118.62581239640713,0.0
3/30,16/20,3850,385000,180.6244113445282,326.7401675954461,2804.5174909830093,118.50771905481815,0.0
3/30,17/20,3900,390000,183.13178038597107,335.55803935974836,2815.309477686882,119.6507288813591,0.0
3/30,18/20,3950,395000,183.02504229545593,337.7985401749611,2770.675969004631,119.02895637601614,0.0
3/30,19/20,4000,400000,182.21431255340576,309.10191878676414,2761.007775783539,120.61762660741806,0.0
4/30,0/20,4050,405000,179.9452781677246,343.14446806907654,2761.712870955467,121.12800172716379,0.0
4/30,1/20,4100,410000,180.53977489471436,353.72929967939854,2744.6511553525925,121.930221170187,0.0
4/30,2/20,4150,415000,181.4313645362854,350.17758513987064,2762.831854701042,122.99532572925091,0.0
4/30,3/20,4200,420000,180.91461157798767,358.31368654966354,2688.7813901901245,125.38897550851107,0.0
4/30,4/20,4250,425000,182.25537657737732,336.04688338935375,2682.5748274326324,125.7843168079853,0.0
4/30,5/20,4300,430000,182.16302037239075,379.87341453135014,2671.116494178772,126.97370287030935,0.0
4/30,6/20,4350,435000,181.39138913154602,369.0181627869606,2629.543062210083,126.83472213894129,0.0
4/30,7/20,4400,440000,182.93621826171875,362.3281074911356,2593.4882594347,125.44500607252121,0.0
4/30,8/20,4450,445000,182.3617386817932,396.99058832228184,2621.6600457429886,127.29882329702377,0.0
4/30,9/20,4500,450000,183.5055000782013,376.5512011349201,2621.087244749069,125.57520463317633,0.0
4/30,10/20,4550,455000,184.06546020507812,372.51414699852467,2631.5476417541504,129.93578962236643,0.0
4/30,11/20,4600,460000,183.85403203964233,365.9592808485031,2602.141020298004,127.70060853660107,0.0
4/30,12/20,4650,465000,183.9283447265625,388.94843488931656,2605.162903904915,129.39838465303183,0.0
4/30,13/20,4700,470000,183.3518581390381,385.1269110739231,2562.122037291527,131.54021570831537,0.0
4/30,14/20,4750,475000,183.7697525024414,366.5719490945339,2541.618987560272,130.94049042463303,0.0
4/30,15/20,4800,480000,183.69146609306335,355.1017472445965,2517.3619577884674,133.0672744140029,0.0
4/30,16/20,4850,485000,183.95367908477783,395.1846645027399,2529.0151500701904,133.62008340656757,0.0
4/30,17/20,4900,490000,183.73285746574402,352.63945639133453,2543.1884496212006,134.86643843352795,0.0
4/30,18/20,4950,495000,183.07646107673645,366.37220773100853,2540.0302044153214,136.3808502331376,0.0
4/30,19/20,5000,500000,184.12885212898254,358.16906778514385,2502.634517788887,135.9382528141141,0.0
5/30,0/20,5050,505000,184.91029858589172,354.30675391852856,2492.8520772457123,137.2472272440791,0.01
5/30,1/20,5100,510000,185.256432056427,355.4921641051769,2472.0495096445084,138.7262125685811,0.0
5/30,2/20,5150,515000,185.83060789108276,357.8540159612894,2513.644811272621,139.2198951765895,0.0
5/30,3/20,5200,520000,183.0604953765869,353.3748002946377,2492.121793627739,141.34476147592068,0.0
5/30,4/20,5250,525000,185.3155219554901,373.60062319785357,2506.5325704813004,141.93093217909336,0.0
5/30,5/20,5300,530000,185.04842019081116,337.6503203064203,2515.3581252098083,142.91135559231043,0.0
5/30,6/20,5350,535000,187.17036390304565,358.307411134243,2505.1554087400436,143.50786681473255,0.01
5/30,7/20,5400,540000,185.65221691131592,359.1721542775631,2496.1598895788193,142.0203317925334,0.01
5/30,8/20,5450,545000,185.2426724433899,347.2843786627054,2434.50303375721,142.88123855739832,0.0
5/30,9/20,5500,550000,185.51484847068787,356.9927700981498,2418.872745037079,143.7211790010333,0.01
5/30,10/20,5550,555000,183.7305450439453,367.7013355791569,2467.949635863304,142.73892998695374,0.0
5/30,11/20,5600,560000,184.15599417686462,359.15896531939507,2492.0889298915863,145.46779169142246,0.02
5/30,12/20,5650,565000,184.53912830352783,315.8664010167122,2507.6849586963654,144.7330286204815,0.02
5/30,13/20,5700,570000,183.9169135093689,351.58735892921686,2515.1448249816895,145.8941648080945,0.01
5/30,14/20,5750,575000,181.88131141662598,354.2330674380064,2517.2730782032013,144.25136034935713,0.0
5/30,15/20,5800,580000,183.10379147529602,361.4579134732485,2539.0014033317566,144.467707157135,0.01
5/30,16/20,5850,585000,187.8097276687622,346.2736141681671,2535.9638353586197,144.66333907097578,0.0
5/30,17/20,5900,590000,187.9092423915863,341.00085581839085,2481.3105924129486,147.03532265126705,0.04
5/30,18/20,5950,595000,185.13105607032776,355.0968647301197,2481.8864110708237,145.8790066987276,0.23
