Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Q_loss,Pi_q_loss,Success
7/20,9/20,7500,750000,91.65037488937378,93.87466419488192,331.045341193676,2512.124517440796,0.0
7/20,10/20,7550,755000,93.44531774520874,95.11860247701406,343.7868726849556,2477.763328075409,0.0
7/20,11/20,7600,760000,67834.67401385307,93.75436193495989,328.6593776270747,2508.4658583402634,0.0
7/20,12/20,7650,765000,84.40510535240173,95.69710276275873,313.8039490580559,2505.819490671158,0.0
7/20,13/20,7700,770000,83.10471534729004,93.79081785678864,356.0915929675102,2488.980534553528,0.0
7/20,14/20,7750,775000,83.46630525588989,94.75678730756044,367.6349243596196,2516.673835158348,0.0
7/20,15/20,7800,780000,79.95933318138123,94.66904788464308,392.93881437182426,2533.80136179924,0.0
7/20,16/20,7850,785000,82.03848528862,94.15939523279667,363.5547843798995,2507.056047677994,0.0
7/20,17/20,7900,790000,78.6340274810791,93.68408329039812,365.80459792912006,2519.624763727188,0.0
7/20,18/20,7950,795000,81.84918284416199,94.48810882866383,387.15547328442335,2532.062682390213,0.0
7/20,19/20,8000,800000,79.51087737083435,94.89693024754524,331.9506411552429,2520.334049344063,0.0
8/20,0/20,8050,805000,79.71460294723511,94.48786860704422,339.5298586934805,2519.967903614044,0.0
8/20,1/20,8100,810000,81.5561695098877,94.76184518635273,354.3252822756767,2487.427235364914,0.0
8/20,2/20,8150,815000,82.6531434059143,92.42135410755873,323.6974919438362,2447.24262714386,0.0
8/20,3/20,8200,820000,80.61881470680237,91.92814860492945,362.72505021840334,2458.4914215803146,0.0
8/20,4/20,8250,825000,78.7863380908966,92.89477479085326,381.42418175935745,2463.52263879776,0.0
8/20,5/20,8300,830000,81.12167835235596,93.78815192729235,356.71359826624393,2463.585587978363,0.0
8/20,6/20,8350,835000,80.77558708190918,94.47959212586284,356.7485418468714,2489.2633221149445,0.0
8/20,7/20,8400,840000,82.0361111164093,96.36945490539074,350.4767858758569,2486.680965423584,0.0
8/20,8/20,8450,845000,79.06032419204712,94.22134194523096,359.1687107756734,2493.8464435338974,0.0
8/20,9/20,8500,850000,82.1478123664856,93.03888212144375,353.90310652554035,2476.8569515943527,0.0
8/20,10/20,8550,855000,81.63553476333618,93.81892407685518,336.64286103099585,2454.4607158899307,0.0
8/20,11/20,8600,860000,80.24704623222351,95.43405260890722,317.42427998036146,2390.372339248657,0.0
8/20,12/20,8650,865000,81.86899065971375,95.43744911625981,332.7575842887163,2367.0173667669296,0.0
8/20,13/20,8700,870000,83.15444898605347,94.24684908241034,336.4033716470003,2368.367844104767,0.0
8/20,14/20,8750,875000,84.57846426963806,97.08796055614948,333.60978846251965,2339.1877315044403,0.0
8/20,15/20,8800,880000,81.8409993648529,95.5900287553668,341.8132148012519,2305.510845065117,0.0
8/20,16/20,8850,885000,80.68556070327759,96.68161857128143,332.65175254642963,2310.899123311043,0.0
8/20,17/20,8900,890000,79.23306393623352,96.10224885493517,321.38239036500454,2266.993528842926,0.0
8/20,18/20,8950,895000,79.0209538936615,93.25103077292442,318.93320594727993,2289.819262981415,0.0
8/20,19/20,9000,900000,77.58525466918945,93.36283515766263,306.18278313428164,2266.4849166870117,0.0
9/20,0/20,9050,905000,76.79577827453613,91.20599322021008,321.74419195204973,2258.3820900917053,0.0
9/20,1/20,9100,910000,78.1325318813324,90.02287726849318,310.86126520484686,2272.1152259111404,0.0
9/20,2/20,9150,915000,77.65393543243408,91.24668050557375,313.7277061417699,2257.370763540268,0.0
9/20,3/20,9200,920000,78.8311083316803,89.26337148994207,320.3890164270997,2260.155058979988,0.0
9/20,4/20,9250,925000,80.87901854515076,90.62002791464329,328.07338194549084,2281.0309361219406,0.0
9/20,5/20,9300,930000,81.02603554725647,89.94307035952806,295.15040622651577,2286.8788855075836,0.0
9/20,6/20,9350,935000,79.72655820846558,89.95328163728118,305.13312919437885,2292.9555166959763,0.0
9/20,7/20,9400,940000,78.97997951507568,91.07403295487165,299.0545341745019,2336.5416855812073,0.0
9/20,8/20,9450,945000,79.47003674507141,88.51932134106755,322.70819918066263,2333.166563987732,0.0
9/20,9/20,9500,950000,80.81980109214783,89.11612778529525,315.417394310236,2340.8088641166687,0.0
9/20,10/20,9550,955000,81.04913568496704,89.21562581881881,299.4768583998084,2367.127718091011,0.0
9/20,11/20,9600,960000,80.6688723564148,90.2595773935318,332.86652240902185,2408.341424703598,0.0
9/20,12/20,9650,965000,81.26219010353088,90.9116435162723,289.223814830184,2399.8854081630707,0.0
