Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
5/20,2/20,5150,515000,65.5272581577301,174.1534994095564,5396.700047492981,661.3567632138729,0.98
5/20,3/20,5200,520000,65.63762426376343,173.34408137202263,5411.752951145172,669.95750400424,0.92
5/20,4/20,5250,525000,62.49494910240173,174.40119624137878,5390.3795046806335,668.9479824602604,0.88
5/20,5/20,5300,530000,64.48137211799622,174.3517106026411,5384.550086975098,674.6632371246815,0.64
5/20,6/20,5350,535000,64.04812550544739,173.854306101799,5418.320004463196,671.1430398225784,0.99
5/20,7/20,5400,540000,64.96663975715637,170.36777406930923,5426.985298395157,677.1921802610159,0.83
5/20,8/20,5450,545000,61.02552843093872,174.68962535262108,5431.346385955811,694.4636809825897,0.93
5/20,9/20,5500,550000,67.34863066673279,177.05344849824905,5394.487497091293,697.3816030323505,0.93
5/20,10/20,5550,555000,66.79555940628052,174.12406300008297,5424.3308181762695,667.120044991374,0.96
5/20,11/20,5600,560000,65.25127029418945,173.5147623717785,5431.691495895386,664.8499293774366,0.95
5/20,12/20,5650,565000,65.97940850257874,172.52029557526112,5424.8219656944275,701.5162118077278,0.92
5/20,13/20,5700,570000,67.30297303199768,170.97579307854176,5418.064371585846,699.1830812245607,0.9
5/20,14/20,5750,575000,60.8798394203186,173.10392343997955,5440.175996303558,677.1562054753304,0.92
5/20,15/20,5800,580000,64.27834129333496,176.46959201991558,5413.865555524826,687.8613989800215,0.84
5/20,16/20,5850,585000,66.14110112190247,174.3815631866455,5424.50492811203,661.8146685659885,0.92
5/20,17/20,5900,590000,63.94982838630676,174.3844516724348,5399.586681842804,656.3393938690424,0.95
5/20,18/20,5950,595000,60.86253905296326,173.80344159901142,5378.501880645752,673.5113890469074,0.94
5/20,19/20,6000,600000,65.81938481330872,174.60935553908348,5347.604736566544,639.9681788086891,0.85
6/20,0/20,6050,605000,67.8644790649414,172.3373561501503,5349.3096833229065,654.1443649381399,0.99
6/20,1/20,6100,610000,62.25802683830261,172.64123398065567,5342.3036370277405,669.7113561183214,0.98
