Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_q_loss,Pi_l2_loss,Success
0/20,0/20,50,5000,36.879010915756226,,,,0.0
0/20,1/20,100,10000,157.10671091079712,3.9943357408046722,6.338581673800945,0.20248557208105922,0.0
0/20,2/20,150,15000,194.19223427772522,33.610877201892436,585.0177468657494,5.174663214478642,0.0
0/20,3/20,200,20000,194.2762839794159,27.66768196411431,1051.6686490774155,14.246493939543143,0.0
0/20,4/20,250,25000,198.35192346572876,47.5816409830004,1404.2758125662804,31.55215833429247,0.0
0/20,5/20,300,30000,197.56522226333618,65.96375199779868,1722.2095521688461,40.746052742004395,0.0
0/20,6/20,350,35000,196.2580714225769,95.60768356919289,1944.862278342247,46.75348181463778,0.0
0/20,7/20,400,40000,199.10998034477234,110.30568872019649,2212.810829639435,58.19468862935901,0.0
0/20,8/20,450,45000,195.70004796981812,139.0863712131977,2520.3128533363342,67.61374587193131,0.0
0/20,9/20,500,50000,197.4959852695465,182.5202231556177,2732.8497577905655,74.44885247200727,0.0
0/20,10/20,550,55000,193.2126922607422,220.94249536842108,2907.581969976425,78.79494966566563,0.0
0/20,11/20,600,60000,196.04919147491455,251.24643424153328,3079.094514131546,87.3330045863986,0.0
0/20,12/20,650,65000,197.02512955665588,291.3576993122697,3152.189270734787,94.74000807479024,0.0
0/20,13/20,700,70000,193.03379797935486,324.03951432555914,3252.697241306305,91.67504976317286,0.0
0/20,14/20,750,75000,194.75697326660156,340.6178731545806,3407.254721403122,93.3833688646555,0.0
0/20,15/20,800,80000,195.24534344673157,349.2891028225422,3435.180244207382,95.19878802448511,0.0
0/20,16/20,850,85000,195.69533157348633,382.90709342062473,3526.1096255779266,96.76672625914216,0.0
0/20,17/20,900,90000,196.18593454360962,425.5218983590603,3649.3995611667633,99.67428496479988,0.0
0/20,18/20,950,95000,196.1068320274353,439.6933528035879,3777.0250945091248,105.45505668222904,0.0
0/20,19/20,1000,100000,201.3690733909607,471.83733630925417,3814.917617559433,106.76444820314646,0.0
1/20,0/20,1050,105000,197.03263664245605,491.45667250454426,3841.957459926605,103.86605754494667,0.0
1/20,1/20,1100,110000,198.38975310325623,481.09580218046904,3927.0006506443024,106.85832434147596,0.0
1/20,2/20,1150,115000,196.46085810661316,511.08003564178944,3966.0216393470764,104.69480782747269,0.0
1/20,3/20,1200,120000,200.42229533195496,546.1083129048347,4089.479028701782,105.55934748798609,0.0
1/20,4/20,1250,125000,196.69534540176392,531.7469046115875,4141.37580370903,107.05845222622156,0.0
1/20,5/20,1300,130000,193.68646621704102,592.3371186703444,4208.220731496811,107.2189035192132,0.0
1/20,6/20,1350,135000,194.8321270942688,608.2424541413784,4228.386830806732,114.1920506209135,0.0
1/20,7/20,1400,140000,196.7425353527069,637.7309581190348,4283.049327135086,122.27029376477003,0.0
1/20,8/20,1450,145000,195.1308434009552,681.2275496423244,4285.402959346771,130.0157950669527,0.0
1/20,9/20,1500,150000,195.33890318870544,686.5542856454849,4262.60752081871,136.05947174876928,0.0
1/20,10/20,1550,155000,195.48687744140625,716.4823238253593,4186.1658046245575,144.8456120863557,0.0
1/20,11/20,1600,160000,195.85246062278748,793.0817432701588,4138.547429561615,156.36990287154913,0.0
1/20,12/20,1650,165000,186.57775211334229,765.6016366183758,4041.933870077133,158.34293159097433,0.0
1/20,13/20,1700,170000,177.70387029647827,727.8999738097191,3941.70153093338,165.70002944767475,0.0
1/20,14/20,1750,175000,184.57900142669678,737.0490373075008,3753.3844137191772,172.74164502322674,0.0
1/20,15/20,1800,180000,186.3069818019867,732.984821587801,3612.4581496715546,174.95350566506386,0.0
1/20,16/20,1850,185000,184.34076476097107,714.8011323809624,3510.3115091323853,175.10335732996464,0.0
1/20,17/20,1900,190000,186.1321403980255,670.2561613917351,3413.7549002170563,173.62913872301579,0.0
1/20,18/20,1950,195000,187.36898946762085,686.0762436240911,3285.668179988861,175.91948288679123,0.0
1/20,19/20,2000,200000,187.16482949256897,631.2573318481445,3171.3364748954773,177.6078803241253,0.0
2/20,0/20,2050,205000,188.09215378761292,608.2229667901993,3121.221085548401,179.24069388210773,0.0
