Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
0/30,0/20,50,5000,32.864771127700806,,,,0.0
0/30,1/20,100,10000,31.548791646957397,8.420445382595062,0.2448850143700838,2.9878974929451942,0.0
0/30,2/20,150,15000,52.590490102767944,683.7306152582169,5.410259407712147,22.615838947705925,0.0
0/30,3/20,200,20000,56.315417528152466,1157.0240514278412,11.857788210967556,17.051698735449463,0.0
0/30,4/20,250,25000,54.27312660217285,1602.9314316511154,23.420615500304848,20.368535335641354,0.0
0/30,5/20,300,30000,53.09602236747742,2005.7978484630585,27.115278301760554,22.055762683972716,0.0
0/30,6/20,350,35000,53.26032209396362,2359.6049432754517,31.213291937485337,24.12599119078368,0.0
0/30,7/20,400,40000,58.06408429145813,2741.6552230119705,35.13403554819524,26.58249586261809,0.0
0/30,8/20,450,45000,53.99374985694885,3074.9639179706573,34.35804237052798,25.112473753280938,0.0
0/30,9/20,500,50000,54.07671093940735,3417.5506162643433,34.685346067883074,26.216900896281004,0.0
0/30,10/20,550,55000,58.30218815803528,3684.933225631714,34.353259671479464,23.85695505933836,0.0
0/30,11/20,600,60000,55.9546480178833,4008.201740026474,34.37014979496598,25.743548125959933,0.0
0/30,12/20,650,65000,54.953924894332886,4257.844205856323,35.02386996336281,26.034378303214908,0.0
0/30,13/20,700,70000,55.06634163856506,4530.349777936935,35.78471057675779,26.56121283210814,0.0
0/30,14/20,750,75000,59.82976675033569,4752.033133029938,36.919606004841626,26.836818711832166,0.0
0/30,15/20,800,80000,53.740418910980225,5009.985491514206,37.95957762748003,25.65230367425829,0.0
0/30,16/20,850,85000,53.83875775337219,5192.206864595413,38.54358211532235,28.306058816611767,0.0
0/30,17/20,900,90000,58.93439245223999,5463.728906154633,39.85465574450791,30.50365135539323,0.0
0/30,18/20,950,95000,54.58512568473816,5656.019236564636,41.12707165442407,34.58698141947389,0.0
0/30,19/20,1000,100000,56.58428430557251,5843.896003961563,40.56325084157288,37.056072666309774,0.0
1/30,0/20,1050,105000,57.522531509399414,5973.5812821388245,41.665704457089305,36.80352356750518,0.0
1/30,1/20,1100,110000,60.73428463935852,6145.197136878967,40.316697450354695,36.57368612289429,0.0
1/30,2/20,1150,115000,58.375107288360596,6341.56885433197,40.15189898572862,35.82517469674349,0.0
1/30,3/20,1200,120000,57.65610909461975,6547.498490810394,39.083980644121766,34.329509768635035,0.0
