Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
2/20,2/20,2150,215000,216.40644550323486,3268.0817387104034,363.20196709036827,109.28167670965195,0.0
2/20,3/20,2200,220000,218.51817631721497,3308.9391374588013,373.27364445477724,110.97202555835247,0.0
2/20,4/20,2250,225000,216.76477193832397,3349.9669139385223,359.3426322937012,111.44791939109564,0.0
2/20,5/20,2300,230000,216.4136984348297,3355.4593365192413,379.99184188991785,111.9718425348401,0.0
2/20,6/20,2350,235000,222.0641312599182,3414.487092256546,383.27394546568394,115.20477414876223,0.0
2/20,7/20,2400,240000,221.76596188545227,3427.594984769821,383.0778391882777,117.66144249588251,0.0
2/20,8/20,2450,245000,220.54038071632385,3443.7953956127167,363.01484593749046,118.29610358178616,0.0
2/20,9/20,2500,250000,220.17827653884888,3445.4955310821533,371.7903861552477,119.44655061513186,0.0
2/20,10/20,2550,255000,220.3690869808197,3468.2213826179504,367.07480005174875,119.44240877777338,0.0
2/20,11/20,2600,260000,220.5924735069275,3509.4436683654785,388.8649485632777,120.21595370769501,0.0
2/20,12/20,2650,265000,217.68198084831238,3533.411380290985,386.0081220418215,119.39330018311739,0.0
2/20,13/20,2700,270000,220.47358345985413,3615.048951148987,381.46135951578617,118.70957676321268,0.0
2/20,14/20,2750,275000,218.60801148414612,3659.4630064964294,388.95640578866005,120.04000215232372,0.0
2/20,15/20,2800,280000,215.48401808738708,3678.184391260147,402.1577296629548,120.33427362889051,0.0
2/20,16/20,2850,285000,216.2688524723053,3701.4739434719086,369.7969511002302,120.75244054198265,0.0
2/20,17/20,2900,290000,220.8992304801941,3793.803274869919,441.261437356472,120.90997026860714,0.0
2/20,18/20,2950,295000,217.03817677497864,3855.813784599304,404.0009277611971,120.89826290309429,0.0
2/20,19/20,3000,300000,217.33521795272827,3918.4770951271057,375.71979431807995,122.38566058129072,0.0
3/20,0/20,3050,305000,218.77432775497437,3936.234500169754,417.1046514958143,122.55362004041672,0.0
3/20,1/20,3100,310000,220.95970273017883,3992.000500202179,410.87527203559875,121.75513269007206,0.0
3/20,2/20,3150,315000,219.02112007141113,4010.965767621994,388.5017683953047,122.07519971579313,0.0
3/20,3/20,3200,320000,214.9736659526825,4080.2555334568024,402.5887632071972,121.50090050697327,0.0
3/20,4/20,3250,325000,218.41420674324036,4127.041142702103,381.30090698599815,125.72030048072338,0.0
3/20,5/20,3300,330000,216.15100765228271,4213.301386833191,403.09386579692364,125.24698435515165,0.0
3/20,6/20,3350,335000,216.78649973869324,4274.739821195602,420.5794610530138,126.46444199979305,0.0
3/20,7/20,3400,340000,221.02184963226318,4359.680715799332,409.3496163338423,127.38876498490572,0.0
3/20,8/20,3450,345000,217.7452142238617,4364.345307588577,437.0214222818613,130.83264558017254,0.0
3/20,9/20,3500,350000,214.68699502944946,4433.702949047089,413.71824902296066,128.83531819283962,0.0
3/20,10/20,3550,355000,219.44980144500732,4498.701020717621,441.82369232177734,132.0406279116869,0.0
3/20,11/20,3600,360000,218.26472067832947,4530.434495925903,409.67193764448166,132.26190715283155,0.0
3/20,12/20,3650,365000,216.27509117126465,4552.623476743698,420.19123753905296,134.49410213530064,0.0
3/20,13/20,3700,370000,220.55187392234802,4660.909260749817,408.1713444441557,134.76911597698927,0.01
3/20,14/20,3750,375000,218.30864644050598,4685.909954071045,391.7336896657944,135.83287929743528,0.01
3/20,15/20,3800,380000,217.9675054550171,4712.743239879608,418.9643184542656,133.55406752973795,0.0
3/20,16/20,3850,385000,219.37320852279663,4730.979269742966,383.0359069555998,136.2919583618641,0.0
3/20,17/20,3900,390000,229.55566787719727,4753.863972663879,389.02030184865,137.6670780479908,0.01
3/20,18/20,3950,395000,235.65184330940247,4807.606600999832,352.22807414084673,136.67053225636482,0.01
3/20,19/20,4000,400000,235.7076597213745,4870.100609302521,376.8448530584574,137.5664525926113,0.0
4/20,0/20,4050,405000,230.98221826553345,4883.20029759407,357.7718263119459,138.81803231686354,0.01
4/20,1/20,4100,410000,231.36319160461426,4903.358638286591,343.35604709386826,140.50063031166792,0.0
4/20,2/20,4150,415000,228.49003744125366,4952.8552758693695,382.38686272501945,142.03876453638077,0.01
4/20,3/20,4200,420000,234.7092776298523,4977.659381151199,369.2809175848961,141.47726960480213,0.0
4/20,4/20,4250,425000,229.5672731399536,5020.782222509384,342.5098493024707,138.87882885336876,0.0
4/20,5/20,4300,430000,79.93535733222961,5006.959213733673,365.51104079931974,137.63429661095142,0.0
4/20,6/20,4350,435000,80.12805366516113,5042.048803329468,363.1170781031251,138.10658537596464,0.0
4/20,7/20,4400,440000,80.59453701972961,5098.705087423325,344.1869719848037,138.6963154450059,0.01
4/20,8/20,4450,445000,81.5949923992157,5107.922724246979,360.25709414482117,139.0776181742549,0.0
4/20,9/20,4500,450000,81.3631751537323,5156.886476516724,350.0982882976532,138.02284821122885,0.01
4/20,10/20,4550,455000,81.2353777885437,5184.2186670303345,367.31443560123444,137.4349049627781,0.0
4/20,11/20,4600,460000,76.78435230255127,5180.431580781937,355.26692648231983,140.27075497806072,0.03
4/20,12/20,4650,465000,76.17619442939758,5172.869666337967,353.77863750606775,140.34389474242926,0.1
4/20,13/20,4700,470000,78.3068356513977,5217.779851436615,349.9062159731984,139.762317314744,0.02
4/20,14/20,4750,475000,80.62868857383728,5233.631185531616,354.90808023512363,138.32847037911415,0.02
4/20,15/20,4800,480000,80.45494294166565,5268.927294015884,378.4247346818447,143.36973073333502,0.0
4/20,16/20,4850,485000,81.35797452926636,5293.777928829193,344.8396376669407,140.83307494968176,0.11
4/20,17/20,4900,490000,85.91834664344788,5369.910966396332,363.3212512359023,140.38863118737936,0.02
4/20,18/20,4950,495000,79.74221730232239,5432.063141822815,351.26463997364044,139.98382619023323,0.05
4/20,19/20,5000,500000,78.53088688850403,5489.11026096344,358.9019157961011,142.13865403831005,0.04
5/20,0/20,5050,505000,76.19097757339478,5495.365430355072,317.7621845006943,143.79673305153847,0.05
5/20,1/20,5100,510000,80.52962708473206,5527.401352882385,333.43524511158466,144.69896738231182,0.13
5/20,2/20,5150,515000,82.25474572181702,5575.1272575855255,344.31368339806795,145.11414651572704,0.23
5/20,3/20,5200,520000,80.92384505271912,5583.615575790405,345.2074737548828,142.4435458034277,0.09
5/20,4/20,5250,525000,83.07614183425903,5646.309989452362,354.802438005805,144.5036268979311,0.16
5/20,5/20,5300,530000,84.55178189277649,5696.795919895172,361.7407263368368,146.67149843275547,0.15
5/20,6/20,5350,535000,82.62687587738037,5726.473930358887,320.09021708369255,148.84875465929508,0.17
5/20,7/20,5400,540000,82.66088628768921,5740.801257610321,350.2993147522211,147.95376458764076,0.24
5/20,8/20,5450,545000,80.6926577091217,5733.758098125458,319.8135367631912,148.61865490674973,0.28
5/20,9/20,5500,550000,81.3520245552063,5820.861816883087,358.8437046855688,144.95968659222126,0.18
5/20,10/20,5550,555000,80.484459400177,5870.763684272766,354.3275990784168,148.0570743754506,0.33
5/20,11/20,5600,560000,81.63327312469482,5950.177680492401,360.67130706459284,148.3213286101818,0.28
5/20,12/20,5650,565000,78.99694728851318,5964.953845024109,329.8730011433363,149.12092380970716,0.36
5/20,13/20,5700,570000,79.32511472702026,6012.908458709717,402.53506185114384,154.80500210821629,0.18
5/20,14/20,5750,575000,78.2255871295929,6013.706748962402,343.58373587578535,151.89203971624374,0.07
5/20,15/20,5800,580000,79.26695561408997,6056.68798160553,335.31623177975416,152.0205058977008,0.37
5/20,16/20,5850,585000,77.61334300041199,6115.2329931259155,315.767460629344,152.89042107015848,0.43
5/20,17/20,5900,590000,78.99814629554749,6179.02837562561,354.5855764448643,153.75897321105003,0.44
5/20,18/20,5950,595000,78.86769413948059,6216.908266544342,324.2293279096484,154.92838042974472,0.36
5/20,19/20,6000,600000,79.13321852684021,6286.734941482544,363.7173895686865,154.96263156831264,0.51
6/20,0/20,6050,605000,79.29900646209717,6311.694766998291,325.60667446255684,155.26893319189548,0.42
6/20,1/20,6100,610000,76.96014142036438,6459.314746379852,329.5771743953228,155.71193534135818,0.52
6/20,2/20,6150,615000,77.28627252578735,6478.138922691345,345.7130990922451,156.50269435346127,0.53
6/20,3/20,6200,620000,76.54867315292358,6528.8397850990295,322.2381601706147,156.51364289224148,0.45
6/20,4/20,6250,625000,76.9733784198761,6605.989264965057,346.8264405876398,155.7190197110176,0.31
6/20,5/20,6300,630000,77.8229169845581,6647.78474855423,347.17336931824684,159.1891542226076,0.38
6/20,6/20,6350,635000,76.93671035766602,6616.631798744202,364.6378843486309,161.64468303322792,0.46
6/20,7/20,6400,640000,78.23645329475403,6705.173568248749,366.7076316997409,157.91778510808945,0.61
6/20,8/20,6450,645000,81.43665933609009,6751.743234634399,346.5824460461736,157.1504489928484,0.54
6/20,9/20,6500,650000,81.72416543960571,6780.785341262817,365.32587261497974,156.70097164809704,0.47
6/20,10/20,6550,655000,82.24733376502991,6851.135532855988,372.0885626375675,162.43813148140907,0.58
6/20,11/20,6600,660000,80.21973776817322,6892.108556270599,336.84370686113834,163.3541616499424,0.57
6/20,12/20,6650,665000,79.57118892669678,6942.385889530182,355.2467006519437,162.8427459448576,0.56
6/20,13/20,6700,670000,77.67285060882568,6964.328768253326,382.0800739377737,162.4796595722437,0.68
